uid,floor,star,score,boss,buff,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo,rank_percent
1000009,2,3,47626,??? the Thrall,Meditation,Yixuan,1,Dialyn,0,Lucia,0,Birkblick,1.63%
1000009,3,3,29811,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Vivian,0,Yuzuha,0,Robin,1.63%
1000010,1,3,49241,Notorious - Marionette,Meditation,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,5.85%
1000010,2,3,28711,??? the Thrall,Sever Pulse,Ellen,1,Dialyn,0,Astra Yao,0,Butler,5.85%
1000010,3,3,27363,Miasmic Fiend - Unfathomable,Aberration,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver,5.85%
1000011,1,3,25489,Notorious - Marionette,Aberration,Miyabi,0,Lycaon,1,Soukaku,6,Penguinboo,58.71%
1000011,3,3,20177,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Jane,0,Vivian,0,Robin,58.71%
1000012,1,3,61051,Notorious - Marionette,Meditation,Lucia,0,Yixuan,0,Ju Fufu,0,Belion,1.62%
1000012,2,3,37618,??? the Thrall,Sever Pulse,Astra Yao,0,Evelyn,0,Dialyn,0,Snap,1.62%
1000012,3,3,39179,Miasmic Fiend - Unfathomable,Aberration,Vivian,0,Yuzuha,0,Jane,2,Robin,1.62%
1000013,1,3,22582,Notorious - Marionette,Sever Pulse,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Mercury,21.38%
1000013,2,2,18393,??? the Thrall,Sever Pulse,Soldier 11,2,Lighter,0,Astra Yao,0,Rocketboo,21.38%
1000013,3,3,37032,Miasmic Fiend - Unfathomable,Aberration,Miyabi,6,Yanagi,0,Yuzuha,0,Agent Gulliver,21.38%
1000014,1,3,65000,Notorious - Marionette,Aberration,Astra Yao,2,Miyabi,6,Caesar,2,Snap,0.02%
1000014,2,3,65000,??? the Thrall,Sever Pulse,Lucia,2,Yixuan,6,Ju Fufu,2,Belion,0.02%
1000014,3,3,65000,Miasmic Fiend - Unfathomable,Aberration,Trigger,2,Yuzuha,2,Alice,6,Bangvolver,0.02%
1000015,1,3,33829,Notorious - Marionette,Aberration,Astra Yao,0,Miyabi,2,Trigger,0,Plugboo,24.83%
1000015,2,3,20290,??? the Thrall,Meditation,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,24.83%
1000015,3,3,20801,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Jane,0,Vivian,0,Miss Esme,24.83%
1000016,1,3,20612,Notorious - Marionette,Aberration,Astra Yao,0,Vivian,0,Miyabi,0,Robin,68.2%
1000016,3,2,18960,Miasmic Fiend - Unfathomable,Sever Pulse,Trigger,0,Seed,0,Soldier 0 - Anby,0,Mercury,68.2%
1000017,1,3,65000,Notorious - Marionette,Meditation,Astra Yao,4,Miyabi,6,Caesar,2,Snap,0.01%
1000017,2,3,65000,??? the Thrall,Meditation,Lucia,2,Yixuan,6,Ju Fufu,2,Belion,0.01%
1000017,3,3,65000,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,2,Vivian,6,Alice,2,Robin,0.01%
1000018,1,2,17151,Notorious - Marionette,Meditation,Hugo,0,Lighter,0,Lycaon,2,Robin,56.81%
1000018,2,3,21634,??? the Thrall,Meditation,Evelyn,0,Dialyn,0,Astra Yao,0,Snap,56.81%
1000018,3,1,7927,Miasmic Fiend - Unfathomable,Sever Pulse,Manato,6,Trigger,0,Lucia,0,Miss Esme,56.81%
1000019,1,3,24785,Notorious - Marionette,Sever Pulse,Hugo,0,Dialyn,0,Lighter,0,Robin,47.48%
1000019,2,1,10595,??? the Thrall,Sever Pulse,Miyabi,0,Lycaon,2,Nicole,6,Sharkboo,47.48%
1000019,3,2,16928,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Burnice,0,Yuzuha,0,Bangvolver,47.48%
1000020,1,3,30083,Notorious - Marionette,Aberration,Miyabi,0,Burnice,0,Yuzuha,0,Agent Gulliver,16.29%
1000020,2,3,24643,??? the Thrall,Meditation,Yixuan,0,Trigger,0,Lucia,0,Snap,16.29%
1000020,3,3,21285,Miasmic Fiend - Unfathomable,Aberration,Yanagi,0,Vivian,0,Astra Yao,0,Plugboo,16.29%
1000021,1,3,38392,Notorious - Marionette,Meditation,Lucia,0,Yidhari,0,Lycaon,3,Sharkboo,1.99%
1000021,2,3,43251,??? the Thrall,Meditation,Astra Yao,0,Yixuan,2,Dialyn,0,Belion,1.99%
1000021,3,3,34160,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Alice,0,Vivian,0,Miss Esme,1.99%
1000022,1,3,32655,Notorious - Marionette,Meditation,Yixuan,0,Pan Yinhu,6,Ju Fufu,0,Belion,10.84%
1000022,2,3,29423,??? the Thrall,Meditation,Lucia,0,Yidhari,0,Lycaon,0,Miss Esme,10.84%
1000022,3,3,21268,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Vivian,0,Miyabi,0,Agent Gulliver,10.84%
1000023,1,1,10758,Notorious - Marionette,Sever Pulse,Lycaon,5,Nicole,4,Astra Yao,0,Snap,97.44%
1000024,1,2,16270,Notorious - Marionette,Meditation,Miyabi,0,Yixuan,0,Astra Yao,0,Snap,74.91%
1000024,3,2,16916,Miasmic Fiend - Unfathomable,Aberration,Piper,6,Yuzuha,0,Vivian,0,Luckyboo,74.91%
1000025,1,3,30725,Notorious - Marionette,Sever Pulse,Lycaon,3,Lighter,0,Hugo,0,Robin,24.1%
1000025,2,3,20071,??? the Thrall,Meditation,Astra Yao,0,Yidhari,0,Ju Fufu,0,Miss Esme,24.1%
1000025,3,3,24739,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Alice,0,Yanagi,0,Bangvolver,24.1%
1000026,1,3,33610,Notorious - Marionette,Meditation,Lucia,0,Yixuan,1,Ju Fufu,0,Belion,54.43%
1000026,3,3,21041,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Miyabi,2,Yanagi,0,Agent Gulliver,54.43%
1000027,1,3,27242,Notorious - Marionette,Sever Pulse,Miyabi,0,Yanagi,0,Astra Yao,0,Sharkboo,22.87%
1000027,2,3,20659,??? the Thrall,Meditation,Yidhari,0,Ju Fufu,0,Lucia,0,Miss Esme,22.87%
1000027,3,3,21924,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Vivian,0,Yuzuha,0,Robin,22.87%
1000028,1,3,32756,Notorious - Marionette,Sever Pulse,Astra Yao,1,Evelyn,2,Trigger,1,Snap,29.0%
1000028,3,3,32376,Miasmic Fiend - Unfathomable,Meditation,Lucia,0,Yixuan,2,Pan Yinhu,6,Belion,29.0%
1000029,1,3,65000,Notorious - Marionette,Sever Pulse,Yixuan,0,Dialyn,0,Lucia,0,Belion,4.61%
1000029,2,3,22095,??? the Thrall,Aberration,Miyabi,2,Nicole,6,Astra Yao,0,Devilboo,4.61%
1000029,3,3,23679,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Yanagi,0,Yuzuha,0,Bangvolver,4.61%
1000030,3,2,18468,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Vivian,0,Alice,0,Miss Esme,88.39%
1010364,1,3,31300,Notorious - Marionette,Aberration,Yuzuha,0,Miyabi,0,Vivian,0,Robin,64.33%
1010364,2,1,11063,??? the Thrall,Meditation,Astra Yao,0,Trigger,0,Ellen,0,Butler,64.33%
1000031,1,3,31098,Notorious - Marionette,Sever Pulse,Trigger,0,Lighter,0,Hugo,0,Robin,14.15%
1000031,2,3,25726,??? the Thrall,Sever Pulse,Dialyn,0,Lucia,0,Manato,6,Miss Esme,14.15%
1000031,3,3,21077,Miasmic Fiend - Unfathomable,Aberration,Astra Yao,0,Miyabi,1,Yanagi,0,Agent Gulliver,14.15%
1000032,1,3,30443,Notorious - Marionette,Aberration,Astra Yao,0,Miyabi,0,Nicole,6,Resonaboo,9.73%
1000032,2,3,39517,??? the Thrall,Sever Pulse,Dialyn,0,Lucia,0,Yixuan,0,Snap,9.73%
1000032,3,3,24196,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Vivian,0,Alice,0,Robin,9.73%
1000033,1,3,25550,Notorious - Marionette,Aberration,Miyabi,0,Astra Yao,0,Yanagi,0,Agent Gulliver,24.43%
1000033,2,3,23397,??? the Thrall,Sever Pulse,Manato,6,Dialyn,0,Lucia,0,Birkblick,24.43%
1000033,3,3,26302,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Alice,0,Vivian,0,Robin,24.43%
1000034,1,2,17938,Notorious - Marionette,Aberration,Miyabi,0,Jane,0,Astra Yao,0,Resonaboo,62.83%
1000034,2,3,25320,??? the Thrall,Meditation,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,62.83%
1000034,3,1,6354,Miasmic Fiend - Unfathomable,Sever Pulse,Soldier 0 - Anby,0,Seed,0,Rina,1,Agent Gulliver,62.83%
1000035,1,3,24790,Notorious - Marionette,Sever Pulse,Astra Yao,0,Soldier 0 - Anby,1,Trigger,0,Plugboo,26.5%
1000035,3,3,21297,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Jane,0,Vivian,0,Robin,26.5%
1000036,1,3,21385,Notorious - Marionette,Aberration,Miyabi,0,Lycaon,0,Astra Yao,0,Snap,66.18%
1000036,3,3,26343,Miasmic Fiend - Unfathomable,Aberration,Piper,6,Yuzuha,0,Vivian,2,Miss Esme,66.18%
1000037,1,3,32072,Notorious - Marionette,Meditation,Yixuan,0,Lucia,0,Astra Yao,0,Resonaboo,40.7%
1000037,2,1,11590,??? the Thrall,Sever Pulse,Ellen,0,Pulchra,6,Caesar,0,Bagboo,40.7%
1000037,3,3,20400,Miasmic Fiend - Unfathomable,Aberration,Miyabi,0,Vivian,0,Yuzuha,0,Baddieboo,40.7%
1000038,1,2,14424,Notorious - Marionette,Sever Pulse,Evelyn,1,Ju Fufu,0,Nicole,6,Rocketboo,67.93%
1000038,2,3,22645,??? the Thrall,Meditation,Miyabi,6,Soukaku,6,,,Agent Gulliver,67.93%
1000038,3,1,9632,Miasmic Fiend - Unfathomable,Aberration,Vivian,0,Burnice,0,Caesar,0,Red Moccus,67.93%
1000039,1,3,26502,Notorious - Marionette,Sever Pulse,Hugo,0,Lighter,0,Lycaon,3,Snap,29.24%
1000039,2,2,17720,??? the Thrall,Sever Pulse,Evelyn,0,Ju Fufu,0,Orphie & Magus,0,Mercury,29.24%
1000039,3,3,20726,Miasmic Fiend - Unfathomable,Aberration,Vivian,0,Nicole,6,Astra Yao,1,Robin,29.24%
1000040,1,3,30955,Notorious - Marionette,Aberration,Miyabi,2,Astra Yao,0,Nicole,6,Resonaboo,8.08%
1000040,2,3,35591,??? the Thrall,Sever Pulse,Dialyn,0,Lucia,0,Yixuan,0,Birkblick,8.08%
1000040,3,3,21657,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Vivian,0,Yuzuha,0,Robin,8.08%
1000041,1,2,16000,Notorious - Marionette,Sever Pulse,Miyabi,0,Yanagi,0,Nicole,6,Sharkboo,63.18%
1000041,2,2,15931,??? the Thrall,Sever Pulse,Yixuan,0,Dialyn,0,Lucia,0,Miss Esme,63.18%
1000041,3,2,17488,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Vivian,0,Yuzuha,0,Robin,63.18%
1000042,3,2,16656,Miasmic Fiend - Unfathomable,Meditation,Astra Yao,0,Jane,0,Vivian,0,Resonaboo,90.03%
1000043,1,3,30547,Notorious - Marionette,Meditation,Astra Yao,0,Miyabi,0,Vivian,1,Robin,47.69%
1000043,3,3,21174,Miasmic Fiend - Unfathomable,Sever Pulse,Yixuan,0,Dialyn,0,Lucia,0,Belion,47.69%
1000044,1,3,35213,Notorious - Marionette,Meditation,Lucia,0,Yixuan,0,Ju Fufu,0,Snap,20.53%
1000044,2,3,23313,??? the Thrall,Aberration,Astra Yao,0,Lycaon,1,Miyabi,6,Butler,20.53%
1000044,3,3,20341,Miasmic Fiend - Unfathomable,Aberration,Vivian,0,Yuzuha,0,Alice,0,Miss Esme,20.53%
1000045,1,3,39307,Notorious - Marionette,Aberration,Yuzuha,1,Miyabi,0,Yanagi,0,Agent Gulliver,17.96%
1000045,2,3,20835,??? the Thrall,Sever Pulse,Astra Yao,0,Ellen,0,Dialyn,0,Sharkboo,17.96%
1000045,3,3,21431,Miasmic Fiend - Unfathomable,Sever Pulse,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury,17.96%
1000046,1,3,27511,Notorious - Marionette,Aberration,Astra Yao,0,Vivian,0,Miyabi,1,Robin,15.39%
1000046,2,3,30448,??? the Thrall,Meditation,Lucia,0,Yixuan,1,Ju Fufu,0,Belion,15.39%
1000046,3,3,26761,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Alice,0,Caesar,0,Miss Esme,15.39%
1000047,2,1,11018,??? the Thrall,Aberration,Miyabi,0,Vivian,0,Yuzuha,0,Robin,86.56%
1000047,3,2,16557,Miasmic Fiend - Unfathomable,Meditation,Yixuan,0,Dialyn,0,Lucia,0,Belion,86.56%
1000048,1,3,25503,Notorious - Marionette,Meditation,Yixuan,0,Lucia,0,Ju Fufu,0,Belion,18.53%
1000048,2,3,23638,??? the Thrall,Sever Pulse,Evelyn,0,Astra Yao,0,Lighter,1,Snap,18.53%
1000048,3,3,24578,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Vivian,0,Yuzuha,0,Miss Esme,18.53%
1000049,1,3,27577,Notorious - Marionette,Meditation,Astra Yao,0,Soukaku,6,Miyabi,2,Snap,9.64%
1000049,2,3,29443,??? the Thrall,Sever Pulse,Yixuan,1,Dialyn,0,Lucia,0,Excaliboo,9.64%
1000049,3,3,27944,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Alice,2,Jane,1,Miss Esme,9.64%
1000050,1,3,32353,Notorious - Marionette,Aberration,Astra Yao,0,Miyabi,1,Yanagi,0,Agent Gulliver,4.22%
1000050,2,3,42864,??? the Thrall,Meditation,Lucia,0,Yixuan,1,Ju Fufu,0,Excaliboo,4.22%
1000050,3,3,25424,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Yuzuha,0,Vivian,0,Miss Esme,4.22%
1000051,1,3,36913,Notorious - Marionette,Aberration,Miyabi,1,Vivian,0,Astra Yao,0,Robin,3.67%
1000051,2,3,33879,??? the Thrall,Sever Pulse,Yidhari,0,Dialyn,0,Lucia,0,Birkblick,3.67%
1000051,3,3,32662,Miasmic Fiend - Unfathomable,Aberration,Alice,2,Yanagi,0,Yuzuha,0,Miss Esme,3.67%
1000052,1,3,26327,Notorious - Marionette,Aberration,Miyabi,0,Vivian,0,Yuzuha,0,Robin,40.03%
1000052,2,1,13740,??? the Thrall,Meditation,Yidhari,0,Lucia,0,Soukaku,6,Sharkboo,40.03%
1000052,3,2,16556,Miasmic Fiend - Unfathomable,Meditation,Astra Yao,0,Yixuan,0,Pan Yinhu,6,Belion,40.03%
1000053,1,3,26216,Notorious - Marionette,Sever Pulse,Astra Yao,0,Hugo,0,Lycaon,4,Butler,28.48%
1000053,2,3,24019,??? the Thrall,Meditation,Lucia,0,Yixuan,1,Pan Yinhu,6,Miss Esme,28.48%
1000053,3,3,21865,Miasmic Fiend - Unfathomable,Aberration,Miyabi,2,Vivian,0,Nicole,6,Robin,28.48%
1000054,1,3,37376,Notorious - Marionette,Aberration,Astra Yao,1,Miyabi,1,Burnice,0,Sharkboo,2.56%
1000054,2,3,45297,??? the Thrall,Sever Pulse,Dialyn,0,Lucia,1,Yixuan,2,Belion,2.56%
1000054,3,3,28030,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Yuzuha,0,Vivian,0,Robin,2.56%
1000055,1,3,28994,Notorious - Marionette,Aberration,Burnice,0,Miyabi,0,Yuzuha,0,Rocketboo,17.63%
1000055,2,3,25131,??? the Thrall,Meditation,Yidhari,0,Lycaon,2,Lucia,0,Excaliboo,17.63%
1000055,3,3,20476,Miasmic Fiend - Unfathomable,Sever Pulse,Zhu Yuan,0,Dialyn,0,Nicole,6,Resonaboo,17.63%
1000056,1,3,26687,Notorious - Marionette,Aberration,Miyabi,0,Yanagi,0,Astra Yao,0,Agent Gulliver,21.49%
1000056,2,3,26269,??? the Thrall,Meditation,Ju Fufu,0,Yixuan,0,Lucia,0,Belion,21.49%
1000056,3,2,17464,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Jane,0,Yuzuha,0,Miss Esme,21.49%
1000057,1,3,31585,Notorious - Marionette,Aberration,Miyabi,3,Lycaon,1,Astra Yao,0,Sharkboo,9.05%
1000057,2,3,25337,??? the Thrall,Meditation,Yixuan,0,Trigger,0,Lucia,0,Resonaboo,9.05%
1000057,3,3,29679,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Vivian,0,Yuzuha,0,Miss Esme,9.05%
1000058,1,3,37799,Notorious - Marionette,Aberration,Miyabi,1,Yanagi,0,Astra Yao,0,Agent Gulliver,5.75%
1000058,2,3,25997,??? the Thrall,Meditation,Yixuan,0,Pan Yinhu,6,Lucia,0,Belion,5.75%
1000058,3,3,30821,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Jane,0,Vivian,1,Robin,5.75%
1000059,1,3,22884,Notorious - Marionette,Meditation,Ju Fufu,0,Lucy,6,Yixuan,1,Belion,34.46%
1000059,2,3,23156,??? the Thrall,Sever Pulse,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,1,Mercury,34.46%
1000059,3,2,14831,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Miyabi,1,Yanagi,0,Agent Gulliver,34.46%
1000060,1,3,63000,Notorious - Marionette,Sever Pulse,Dialyn,1,Astra Yao,1,Yixuan,2,Belion,0.6%
1000060,2,3,44182,??? the Thrall,Meditation,Lucia,1,Yidhari,0,Lycaon,1,Snap,0.6%
1000060,3,3,42016,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,1,Alice,0,Jane,2,Excaliboo,0.6%
1000061,1,3,25652,Notorious - Marionette,Aberration,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver,25.43%
1000061,2,3,21558,??? the Thrall,Meditation,Yidhari,0,Trigger,0,Lucia,0,Miss Esme,25.43%
1000061,3,3,20147,Miasmic Fiend - Unfathomable,Meditation,Astra Yao,0,Yixuan,0,Ju Fufu,0,Belion,25.43%
1000062,1,3,29104,Notorious - Marionette,Aberration,Miyabi,0,Burnice,0,Astra Yao,0,Devilboo,20.09%
1000062,2,3,22032,??? the Thrall,Sever Pulse,Hugo,0,Dialyn,0,Lighter,0,Robin,20.09%
1000062,3,3,28199,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Vivian,0,Yuzuha,0,Luckyboo,20.09%
1000063,1,3,26164,Notorious - Marionette,Sever Pulse,Miyabi,0,Burnice,0,Astra Yao,0,Snap,32.69%
1000063,2,3,21887,??? the Thrall,Sever Pulse,Yixuan,0,Dialyn,0,Lucia,0,Birkblick,32.69%
1000063,3,3,21123,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Yuzuha,0,Vivian,0,Miss Esme,32.69%
1000064,1,3,23974,Notorious - Marionette,Sever Pulse,Trigger,0,Astra Yao,0,Soldier 0 - Anby,0,Mercury,6.5%
1000064,2,3,31718,??? the Thrall,Meditation,Lucia,0,Yixuan,0,Ju Fufu,0,Belion,6.5%
1000064,3,3,36986,Miasmic Fiend - Unfathomable,Aberration,Vivian,0,Alice,0,Yuzuha,0,Miss Esme,6.5%
1000065,1,3,22631,Notorious - Marionette,Sever Pulse,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury,65.49%
1000065,3,2,18999,Miasmic Fiend - Unfathomable,Meditation,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,65.49%
1000066,1,3,26821,Notorious - Marionette,Sever Pulse,Evelyn,0,Lighter,0,Astra Yao,0,Rocketboo,10.45%
1000066,2,3,38210,??? the Thrall,Sever Pulse,Yixuan,0,Dialyn,0,Lucia,0,Snap,10.45%
1000066,3,3,27572,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Yuzuha,0,Vivian,0,Robin,10.45%
1000067,1,2,14634,Notorious - Marionette,Sever Pulse,Ellen,1,Caesar,0,Soukaku,6,Sharkboo,73.54%
1000067,3,3,20700,Miasmic Fiend - Unfathomable,Aberration,Miyabi,2,Vivian,0,Yuzuha,0,Resonaboo,73.54%
1000068,1,3,29182,Notorious - Marionette,Meditation,Yixuan,0,Dialyn,0,Lucia,0,Belion,45.95%
1000068,2,1,11948,??? the Thrall,Aberration,Astra Yao,0,Miyabi,0,Yanagi,0,Agent Gulliver,45.95%
1000068,3,1,11612,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Yuzuha,0,Vivian,0,Robin,45.95%
1000069,1,3,24508,Notorious - Marionette,Aberration,Astra Yao,0,Miyabi,0,Burnice,0,Rocketboo,25.51%
1000069,2,3,22502,??? the Thrall,Meditation,Lucia,0,Yidhari,0,Lycaon,2,Sharkboo,25.51%
1000069,3,3,20290,Miasmic Fiend - Unfathomable,Meditation,Nicole,6,Yixuan,0,Pan Yinhu,6,Bangvolver,25.51%
1000070,1,3,20216,Notorious - Marionette,Sever Pulse,Astra Yao,0,Lighter,0,Hugo,0,Robin,32.93%
1000070,2,3,20391,??? the Thrall,Meditation,Lucia,0,Lycaon,3,Yidhari,0,Miss Esme,32.93%
1000070,3,3,21434,Miasmic Fiend - Unfathomable,Aberration,Miyabi,0,Yuzuha,0,Yanagi,0,Agent Gulliver,32.93%
1000071,1,3,29922,Notorious - Marionette,Aberration,Miyabi,4,Burnice,0,Lucy,6,Red Moccus,16.68%
1000071,2,3,22834,??? the Thrall,Sever Pulse,Ellen,1,Dialyn,0,Astra Yao,0,Snap,16.68%
1000071,3,3,22825,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Vivian,0,Yuzuha,0,Robin,16.68%
1000072,1,3,32742,Notorious - Marionette,Meditation,Yidhari,0,Pan Yinhu,6,Ju Fufu,0,Belion,55.83%
1000072,3,3,21025,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Yanagi,0,Astra Yao,0,Snap,55.83%
1000073,1,3,30552,Notorious - Marionette,Aberration,Miyabi,0,Yanagi,0,Astra Yao,0,Agent Gulliver,12.98%
1000073,2,3,32510,??? the Thrall,Meditation,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,12.98%
1000073,3,3,25134,Miasmic Fiend - Unfathomable,Aberration,Jane,0,Vivian,0,Yuzuha,0,Robin,12.98%
1000074,1,2,17407,Notorious - Marionette,Aberration,Astra Yao,0,Orphie & Magus,0,Seed,0,Mercury,32.26%
1000074,2,2,18620,??? the Thrall,Aberration,Ju Fufu,0,Lucia,0,Yixuan,0,Belion,32.26%
1000074,3,3,26721,Miasmic Fiend - Unfathomable,Aberration,Yuzuha,0,Vivian,0,Jane,0,Miss Esme,32.26%
1000075,1,3,22442,Notorious - Marionette,Aberration,Miyabi,0,Vivian,0,Soukaku,6,Robin,33.58%
1000075,2,3,21393,??? the Thrall,Sever Pulse,Evelyn,0,Dialyn,0,Astra Yao,0,Snap,33.58%
1000075,3,2,17965,Miasmic Fiend - Unfathomable,Sever Pulse,Soldier 0 - Anby,0,Seed,0,Trigger,0,Mercury,33.58%
1000076,1,3,28119,Notorious - Marionette,Aberration,Miyabi,0,Vivian,0,Astra Yao,0,Overtimeboo,26.59%
1000076,2,3,22087,??? the Thrall,Meditation,Yidhari,0,Ju Fufu,0,Lucia,1,Sharkboo,26.59%
1000076,3,2,16707,Miasmic Fiend - Unfathomable,Aberration,Alice,0,Burnice,0,Yuzuha,0,Miss Esme,26.59%
1000077,1,3,20379,Notorious - Marionette,Aberration,Miyabi,1,Vivian,0,Nicole,6,Robin,66.3%
1000077,2,2,18442,??? the Thrall,Meditation,Yixuan,0,Dialyn,0,Ju Fufu,0,Belion,66.3%
1000077,3,1,8845,Miasmic Fiend - Unfathomable,Sever Pulse,Soldier 0 - Anby,0,Trigger,0,Rina,3,Mercury,66.3%
1000078,1,3,37523,Notorious - Marionette,Aberration,Yuzuha,0,Soukaku,6,Miyabi,0,Sharkboo,6.01%
1000078,2,3,25637,??? the Thrall,Sever Pulse,Astra Yao,0,Evelyn,0,Lighter,0,Snap,6.01%
