uid,phase,name,level,cons,weapon,element,artifacts
f14d4bff62b911efadbe28c2dd2980ba,,Qingyi,50,0,The Restrained,Electric,"4p Shockstar Disco, Woodpecker Electro"
f14d4bff62b911efadbe28c2dd2980ba,,Soukaku,45,6,Bashful Demon,Ice,"4p Woodpecker Electro, Freedom Blues"
f14d4bff62b911efadbe28c2dd2980ba,,Lucy,40,3,Kaboom the Cannon,Fire,"4p Woodpecker Electro, Flex"
f14d4c0062b911ef95d028c2dd2980ba,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c0062b911ef95d028c2dd2980ba,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
f14d4c0062b911ef95d028c2dd2980ba,,Qingyi,50,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0062b911ef95d028c2dd2980ba,,Lycaon,40,2,[Vortex] Arrow,Ice,"4p Shockstar Disco, Woodpecker Electro"
f14d4c0062b911ef95d028c2dd2980ba,,Soukaku,40,1,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c0062b911ef95d028c2dd2980ba,,Nicole,40,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c0162b911ef91e628c2dd2980ba,,Qingyi,50,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0162b911ef91e628c2dd2980ba,,Zhu Yuan,50,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c0162b911ef91e628c2dd2980ba,,Ellen,50,0,Starlight Engine,Ice,"4p Polar Metal, Woodpecker Electro"
f14d4c0162b911ef91e628c2dd2980ba,,Soukaku,50,6,[Reverb] Mark I,Ice,"4p Hormone Punk, Flex"
f14d4c0162b911ef91e628c2dd2980ba,,Nicole,45,5,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
f14d4c0162b911ef91e628c2dd2980ba,,Anby,45,2,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0262b911ef9b2228c2dd2980ba,,Zhu Yuan,55,1,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c0262b911ef9b2228c2dd2980ba,,Grace,55,0,Fusion Compiler,Electric,"4p Thunder Metal, Freedom Blues"
f14d4c0262b911ef9b2228c2dd2980ba,,Koleda,50,0,Steam Oven,Fire,"4p Shockstar Disco, Swing Jazz"
f14d4c0262b911ef9b2228c2dd2980ba,,Piper,50,3,Roaring Ride,Physical,"4p Freedom Blues, Fanged Metal"
f14d4c0262b911ef9b2228c2dd2980ba,,Lucy,50,1,[Reverb] Mark II,Fire,"4p Swing Jazz, Hormone Punk"
f14d4c0262b911ef9b2228c2dd2980ba,,Anby,50,3,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
f14d4c0262b911ef9b2228c2dd2980ba,,Nicole,47,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c0362b911efa41c28c2dd2980ba,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0362b911efa41c28c2dd2980ba,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c0362b911efa41c28c2dd2980ba,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
f14d4c0362b911efa41c28c2dd2980ba,,Grace,60,1,Fusion Compiler,Electric,"4p Freedom Blues, Thunder Metal"
f14d4c0362b911efa41c28c2dd2980ba,,Nekomata,60,0,The Brimstone,Physical,"4p Woodpecker Electro, Fanged Metal"
f14d4c0362b911efa41c28c2dd2980ba,,Anton,60,6,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
f14d4c0362b911efa41c28c2dd2980ba,,Anby,58,3,Precious Fossilized Core,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0362b911efa41c28c2dd2980ba,,Rina,50,0,Weeping Cradle,Electric,"4p Freedom Blues, Swing Jazz"
f14d4c0362b911efa41c28c2dd2980ba,,Lycaon,50,2,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
f14d4c0462b911efb2a328c2dd2980ba,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Flex"
f14d4c0462b911efb2a328c2dd2980ba,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Swing Jazz"
f14d4c0462b911efb2a328c2dd2980ba,,Grace,60,0,Weeping Gemini,Electric,"4p Freedom Blues, Thunder Metal"
f14d4c0462b911efb2a328c2dd2980ba,,Qingyi,45,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0462b911efb2a328c2dd2980ba,,Rina,45,0,Slice of Time,Electric,"4p Freedom Blues, Puffer Electro"
f14d4c0462b911efb2a328c2dd2980ba,,Lucy,45,3,Kaboom the Cannon,Fire,"4p Swing Jazz, Shockstar Disco"
f14d4c0462b911efb2a328c2dd2980ba,,Soukaku,45,6,Bashful Demon,Ice,"4p Swing Jazz, Polar Metal"
f14d4c0462b911efb2a328c2dd2980ba,,Nicole,45,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c0462b911efb2a328c2dd2980ba,,Anby,45,4,,Electric,Flex
f14d4c0562b911ef8aa628c2dd2980ba,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Puffer Electro"
f14d4c0562b911ef8aa628c2dd2980ba,,Grace,60,0,Rainforest Gourmet,Electric,"4p Thunder Metal, Freedom Blues"
f14d4c0562b911ef8aa628c2dd2980ba,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
f14d4c0562b911ef8aa628c2dd2980ba,,Anby,50,3,Demara Battery Mark II,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0562b911ef8aa628c2dd2980ba,,Soukaku,50,6,[Reverb] Mark II,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c0562b911ef8aa628c2dd2980ba,,Anton,50,6,Starlight Engine,Electric,"4p Thunder Metal, Woodpecker Electro"
f14d4c0662b911ef8f8d28c2dd2980ba,,Ellen,60,0,Starlight Engine,Ice,"4p Polar Metal, Woodpecker Electro"
f14d4c0662b911ef8f8d28c2dd2980ba,,Anton,57,6,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
f14d4c0662b911ef8f8d28c2dd2980ba,,Qingyi,50,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0662b911ef8f8d28c2dd2980ba,,Rina,50,2,[Reverb] Mark II,Electric,"4p Swing Jazz, Puffer Electro"
f14d4c0662b911ef8f8d28c2dd2980ba,,Koleda,50,0,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
f14d4c0662b911ef8f8d28c2dd2980ba,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c0762b911ef827128c2dd2980ba,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Woodpecker Electro, Chaotic Metal"
f14d4c0762b911ef827128c2dd2980ba,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
f14d4c0762b911ef827128c2dd2980ba,,Qingyi,50,0,Steam Oven,Electric,"4p Shockstar Disco, Thunder Metal"
f14d4c0762b911ef827128c2dd2980ba,,Lycaon,40,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
f14d4c0762b911ef827128c2dd2980ba,,Soukaku,40,6,Bashful Demon,Ice,"4p Polar Metal, Swing Jazz"
f14d4c0762b911ef827128c2dd2980ba,,Nicole,40,6,[Reverb] Mark II,Ether,"4p Chaotic Metal, Swing Jazz"
f14d4c0862b911ef8def28c2dd2980ba,,Zhu Yuan,55,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c0862b911ef8def28c2dd2980ba,,Ellen,55,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
f14d4c0862b911ef8def28c2dd2980ba,,Qingyi,50,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Woodpecker Electro"
f14d4c0862b911ef8def28c2dd2980ba,,Lycaon,50,0,[Vortex] Arrow,Ice,"4p Shockstar Disco, Flex"
f14d4c0862b911ef8def28c2dd2980ba,,Soukaku,50,6,Bashful Demon,Ice,"Woodpecker Electro, Flex"
f14d4c0862b911ef8def28c2dd2980ba,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Woodpecker Electro"
f14d4c0962b911efaa1328c2dd2980ba,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Polar Metal"
f14d4c0962b911efaa1328c2dd2980ba,,Lycaon,50,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
f14d4c0962b911efaa1328c2dd2980ba,,Soukaku,40,6,Bashful Demon,Ice,"4p Polar Metal, Woodpecker Electro"
f14d4c0962b911efaa1328c2dd2980ba,,Nicole,35,3,[Reverb] Mark II,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c0962b911efaa1328c2dd2980ba,,Anby,35,5,,Electric,"Shockstar Disco, Flex"
f14d4c0a62b911ef997d28c2dd2980ba,,Ellen,60,2,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
f14d4c0a62b911ef997d28c2dd2980ba,,Lycaon,60,0,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
f14d4c0a62b911ef997d28c2dd2980ba,,Nekomata,60,1,Steel Cushion,Physical,"4p Woodpecker Electro, Puffer Electro"
f14d4c0a62b911ef997d28c2dd2980ba,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c0a62b911ef997d28c2dd2980ba,,Anby,60,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0a62b911ef997d28c2dd2980ba,,Lucy,50,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
f14d4c0b62b911efad9328c2dd2980ba,,Ellen,55,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
f14d4c0b62b911efad9328c2dd2980ba,,Soldier 11,55,1,Starlight Engine,Fire,"4p Inferno Metal, Woodpecker Electro"
f14d4c0b62b911efad9328c2dd2980ba,,Piper,55,4,Weeping Gemini,Physical,"4p Freedom Blues, Fanged Metal"
f14d4c0b62b911efad9328c2dd2980ba,,Lucy,55,2,[Reverb] Mark II,Fire,"4p Swing Jazz, Hormone Punk"
f14d4c0b62b911efad9328c2dd2980ba,,Anby,55,3,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0b62b911efad9328c2dd2980ba,,Soukaku,51,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c0c62b911efa03a28c2dd2980ba,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
f14d4c0c62b911efa03a28c2dd2980ba,,Soldier 11,60,0,Gilded Blossom,Fire,"4p Inferno Metal, Woodpecker Electro"
f14d4c0c62b911efa03a28c2dd2980ba,,Lucy,55,1,Kaboom the Cannon,Fire,"4p Woodpecker Electro, Flex"
f14d4c0c62b911efa03a28c2dd2980ba,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c0c62b911efa03a28c2dd2980ba,,Piper,50,0,Roaring Ride,Physical,"4p Woodpecker Electro, Flex"
f14d4c0c62b911efa03a28c2dd2980ba,,Anby,50,2,Demara Battery Mark II,Electric,"4p Shockstar Disco, Flex"
f14d4c0d62b911efa31328c2dd2980ba,,Zhu Yuan,60,0,Gilded Blossom,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c0d62b911efa31328c2dd2980ba,,Soldier 11,60,1,Starlight Engine,Fire,"4p Inferno Metal, Woodpecker Electro"
f14d4c0d62b911efa31328c2dd2980ba,,Lucy,50,1,Kaboom the Cannon,Fire,"4p Swing Jazz, Inferno Metal"
f14d4c0d62b911efa31328c2dd2980ba,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c0d62b911efa31328c2dd2980ba,,Piper,45,1,Roaring Ride,Physical,"4p Freedom Blues, Swing Jazz"
f14d4c0d62b911efa31328c2dd2980ba,,Anby,45,1,Demara Battery Mark II,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c0e62b911ef8e8328c2dd2980ba,,Zhu Yuan,60,0,Cannon Rotor,Ether,"4p Chaotic Metal, Flex"
f14d4c0e62b911ef8e8328c2dd2980ba,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Flex"
f14d4c0e62b911ef8e8328c2dd2980ba,,Qingyi,55,0,Steam Oven,Electric,"Freedom Blues, Shockstar Disco, Puffer Electro"
f14d4c0e62b911ef8e8328c2dd2980ba,,Nicole,55,4,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
f14d4c0e62b911ef8e8328c2dd2980ba,,Rina,50,0,Weeping Cradle,Electric,"4p Swing Jazz, Flex"
f14d4c0e62b911ef8e8328c2dd2980ba,,Soukaku,50,5,Bashful Demon,Ice,"4p Hormone Punk, Swing Jazz"
f14d4c0f62b911efa59e28c2dd2980ba,,Ellen,50,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
f14d4c0f62b911efa59e28c2dd2980ba,,Nekomata,50,0,Starlight Engine,Physical,"4p Woodpecker Electro, Flex"
f14d4c0f62b911efa59e28c2dd2980ba,,Piper,40,2,Fusion Compiler,Physical,Flex
f14d4c0f62b911efa59e28c2dd2980ba,,Soukaku,40,5,Bashful Demon,Ice,"4p Swing Jazz, Flex"
f14d4c0f62b911efa59e28c2dd2980ba,,Nicole,40,2,Weeping Cradle,Ether,"4p Swing Jazz, Flex"
f14d4c0f62b911efa59e28c2dd2980ba,,Anby,40,2,Steam Oven,Electric,"4p Shockstar Disco, Flex"
f14d4c1062b911ef8f9b28c2dd2980ba,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c1062b911ef8f9b28c2dd2980ba,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
f14d4c1062b911ef8f9b28c2dd2980ba,,Qingyi,56,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c1062b911ef8f9b28c2dd2980ba,,Koleda,50,0,Steam Oven,Fire,"4p Shockstar Disco, Swing Jazz"
f14d4c1062b911ef8f9b28c2dd2980ba,,Soukaku,50,6,Kaboom the Cannon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c1062b911ef8f9b28c2dd2980ba,,Nicole,50,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c1162b911efa2b328c2dd2980ba,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c1162b911efa2b328c2dd2980ba,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
f14d4c1162b911efa2b328c2dd2980ba,,Soukaku,46,6,Bashful Demon,Ice,"4p Swing Jazz, Woodpecker Electro"
f14d4c1162b911efa2b328c2dd2980ba,,Qingyi,45,0,Steam Oven,Electric,"4p Shockstar Disco, Woodpecker Electro"
f14d4c1162b911efa2b328c2dd2980ba,,Lycaon,45,0,Steam Oven,Ice,"4p Shockstar Disco, Puffer Electro"
f14d4c1162b911efa2b328c2dd2980ba,,Koleda,45,0,,Fire,Flex
f14d4c1162b911efa2b328c2dd2980ba,,Nicole,45,2,The Vault,Ether,"4p Swing Jazz, Puffer Electro"
f14d4c1262b911ef9bd228c2dd2980ba,,Ellen,57,0,Steel Cushion,Ice,"4p Woodpecker Electro, Polar Metal"
f14d4c1262b911ef9bd228c2dd2980ba,,Qingyi,55,0,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c1262b911ef9bd228c2dd2980ba,,Zhu Yuan,55,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c1262b911ef9bd228c2dd2980ba,,Soukaku,55,4,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c1262b911ef9bd228c2dd2980ba,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c1262b911ef9bd228c2dd2980ba,,Anby,50,3,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c1362b911efaf1828c2dd2980ba,,Ellen,55,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
f14d4c1362b911efaf1828c2dd2980ba,,Zhu Yuan,50,0,Starlight Engine,Ether,"4p Woodpecker Electro, Chaotic Metal"
f14d4c1362b911efaf1828c2dd2980ba,,Lycaon,40,1,Precious Fossilized Core,Ice,"4p Shockstar Disco, Flex"
f14d4c1362b911efaf1828c2dd2980ba,,Soukaku,40,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c1362b911efaf1828c2dd2980ba,,Nicole,35,3,The Vault,Ether,"4p Swing Jazz, Hormone Punk"
f14d4c1362b911efaf1828c2dd2980ba,,Anby,30,2,Demara Battery Mark II,Electric,"4p Shockstar Disco, Flex"
f14d4c1462b911ef967c28c2dd2980ba,,Zhu Yuan,55,0,The Brimstone,Ether,"4p Chaotic Metal, Woodpecker Electro"
f14d4c1462b911ef967c28c2dd2980ba,,Ellen,55,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
f14d4c1462b911ef967c28c2dd2980ba,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c1462b911ef967c28c2dd2980ba,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
f14d4c1462b911ef967c28c2dd2980ba,,Anby,50,6,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c1462b911ef967c28c2dd2980ba,,Ben,45,6,Spring Embrace,Fire,"4p Shockstar Disco, Swing Jazz"
f14d4c1562b911ef830128c2dd2980ba,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
f14d4c1562b911ef830128c2dd2980ba,,Lucy,60,1,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
f14d4c1562b911ef830128c2dd2980ba,,Piper,57,1,Rainforest Gourmet,Physical,"4p Freedom Blues, Fanged Metal"
f14d4c1562b911ef830128c2dd2980ba,,Qingyi,50,0,Demara Battery Mark II,Electric,"4p Shockstar Disco, Flex"
f14d4c1562b911ef830128c2dd2980ba,,Lycaon,50,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
f14d4c1562b911ef830128c2dd2980ba,,Soukaku,40,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c1662b911ef825228c2dd2980ba,,Ellen,56,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
f14d4c1662b911ef825228c2dd2980ba,,Qingyi,55,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
f14d4c1662b911ef825228c2dd2980ba,,Grace,55,0,Fusion Compiler,Electric,"4p Thunder Metal, Freedom Blues"
f14d4c1662b911ef825228c2dd2980ba,,Anton,55,6,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
f14d4c1662b911ef825228c2dd2980ba,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
f14d4c1662b911ef825228c2dd2980ba,,Anby,50,5,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
