uid,phase,name,level,cons,weapon,element,artifacts
187beb4b79a911ef83978878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
187beb4b79a911ef83978878734f76cf,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Hormone Punk"
187beb4b79a911ef83978878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Hormone Punk"
187beb4b79a911ef83978878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb4b79a911ef83978878734f76cf,,Nicole,60,6,The Vault,Ether,"Chaotic Metal, Swing Jazz, Flex"
187beb4b79a911ef83978878734f76cf,,Lycaon,52,1,The Restrained,Ice,"4p Shockstar Disco, Flex"
187beb4c79a911ef8f488878734f76cf,,Lycaon,60,0,Ice-Jade Teapot,Ice,"4p Polar Metal, Woodpecker Electro"
187beb4c79a911ef8f488878734f76cf,,Seth,60,0,Peacekeeper - Specialized,Electric,"4p Freedom Blues, Flex"
187beb4c79a911ef8f488878734f76cf,,Ben,60,1,Big Cylinder,Fire,"4p Inferno Metal, Soul Rock"
187beb4c79a911ef8f488878734f76cf,,Anton,60,2,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
187beb4c79a911ef8f488878734f76cf,,Billy,60,2,Starlight Engine Replica,Physical,"4p Woodpecker Electro, Puffer Electro"
187beb4d79a911efa6b38878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Polar Metal"
187beb4d79a911efa6b38878734f76cf,,Nekomata,60,0,Starlight Engine,Physical,"4p Woodpecker Electro, Fanged Metal"
187beb4d79a911efa6b38878734f76cf,,Qingyi,55,0,The Restrained,Electric,"4p Shockstar Disco, Woodpecker Electro"
187beb4d79a911efa6b38878734f76cf,,Piper,52,1,Roaring Ride,Physical,"4p Freedom Blues, Hormone Punk"
187beb4d79a911efa6b38878734f76cf,,Lucy,45,3,Kaboom the Cannon,Fire,"4p Woodpecker Electro, Hormone Punk"
187beb4d79a911efa6b38878734f76cf,,Soukaku,45,6,Bashful Demon,Ice,"4p Hormone Punk, Woodpecker Electro"
187beb4e79a911ef8d838878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb4e79a911ef8d838878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
187beb4e79a911ef8d838878734f76cf,,Qingyi,55,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
187beb4e79a911ef8d838878734f76cf,,Lycaon,55,2,Steam Oven,Ice,"4p Shockstar Disco, Woodpecker Electro"
187beb4e79a911ef8d838878734f76cf,,Soukaku,40,1,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb4e79a911ef8d838878734f76cf,,Nicole,40,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
187beb4f79a911efa3d98878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
187beb4f79a911efa3d98878734f76cf,,Qingyi,60,0,The Restrained,Electric,"4p Shockstar Disco, Thunder Metal"
187beb4f79a911efa3d98878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Polar Metal"
187beb4f79a911efa3d98878734f76cf,,Grace,60,0,Rainforest Gourmet,Electric,"4p Freedom Blues, Thunder Metal"
187beb4f79a911efa3d98878734f76cf,,Soukaku,55,4,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb4f79a911efa3d98878734f76cf,,Seth,50,0,Gilded Blossom,Electric,"4p Swing Jazz, Freedom Blues"
187beb5079a911ef85318878734f76cf,,Jane,55,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
187beb5079a911ef85318878734f76cf,,Qingyi,55,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5079a911ef85318878734f76cf,,Zhu Yuan,55,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb5079a911ef85318878734f76cf,,Ellen,55,0,Starlight Engine,Ice,"4p Polar Metal, Woodpecker Electro"
187beb5079a911ef85318878734f76cf,,Seth,55,3,,Electric,"Freedom Blues, Flex"
187beb5079a911ef85318878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Hormone Punk, Flex"
187beb5079a911ef85318878734f76cf,,Nicole,55,5,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
187beb5079a911ef85318878734f76cf,,Anby,55,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5179a911ef9cb88878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb5179a911ef9cb88878734f76cf,,Zhu Yuan,60,1,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb5179a911ef9cb88878734f76cf,,Koleda,50,0,Steam Oven,Fire,"4p Shockstar Disco, Swing Jazz"
187beb5179a911ef9cb88878734f76cf,,Seth,50,4,Peacekeeper - Specialized,Electric,"4p Shockstar Disco, Hormone Punk"
187beb5179a911ef9cb88878734f76cf,,Lucy,50,1,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
187beb5179a911ef9cb88878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
187beb5179a911ef9cb88878734f76cf,,Anby,50,5,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
187beb5279a911ef8a8f8878734f76cf,,Jane,60,1,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb5279a911ef8a8f8878734f76cf,,Ellen,60,0,Gilded Blossom,Ice,"4p Woodpecker Electro, Freedom Blues"
187beb5279a911ef8a8f8878734f76cf,,Lucy,60,2,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
187beb5279a911ef8a8f8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Freedom Blues, Polar Metal"
187beb5279a911ef8a8f8878734f76cf,,Koleda,50,0,Steam Oven,Fire,"4p Shockstar Disco, Freedom Blues"
187beb5279a911ef8a8f8878734f76cf,,Anby,50,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
187beb5379a911ef88668878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb5379a911ef88668878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5379a911ef88668878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb5379a911ef88668878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
187beb5379a911ef88668878734f76cf,,Grace,60,1,Fusion Compiler,Electric,"4p Freedom Blues, Thunder Metal"
187beb5379a911ef88668878734f76cf,,Lycaon,50,2,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
187beb5379a911ef88668878734f76cf,,Seth,50,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
187beb5379a911ef88668878734f76cf,,Soukaku,50,5,Bashful Demon,Ice,"4p Swing Jazz, Shockstar Disco"
187beb5379a911ef88668878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
187beb5479a911efbecc8878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb5479a911efbecc8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
187beb5479a911efbecc8878734f76cf,,Soukaku,50,5,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb5479a911efbecc8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
187beb5479a911efbecc8878734f76cf,,Anby,50,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Flex"
187beb5479a911efbecc8878734f76cf,,Lycaon,40,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
187beb5579a911efb0788878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
187beb5579a911efb0788878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Hormone Punk"
187beb5579a911efb0788878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Swing Jazz"
187beb5579a911efb0788878734f76cf,,Qingyi,50,0,Steam Oven,Electric,"4p Shockstar Disco, Woodpecker Electro"
187beb5579a911efb0788878734f76cf,,Seth,50,0,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Freedom Blues"
187beb5579a911efb0788878734f76cf,,Lucy,50,3,Kaboom the Cannon,Fire,"4p Swing Jazz, Flex"
187beb5579a911efb0788878734f76cf,,Soukaku,45,6,Bashful Demon,Ice,"4p Swing Jazz, Polar Metal"
187beb5579a911efb0788878734f76cf,,Nicole,45,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
187beb5679a911ef900f8878734f76cf,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Puffer Electro"
187beb5679a911ef900f8878734f76cf,,Grace,60,0,Rainforest Gourmet,Electric,"4p Thunder Metal, Freedom Blues"
187beb5679a911ef900f8878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
187beb5679a911ef900f8878734f76cf,,Anby,50,5,Demara Battery Mark II,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5679a911ef900f8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb5679a911ef900f8878734f76cf,,Anton,50,6,Starlight Engine,Electric,"4p Thunder Metal, Woodpecker Electro"
187beb5779a911efb7df8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5779a911efb7df8878734f76cf,,Ellen,60,0,Gilded Blossom,Ice,"4p Polar Metal, Woodpecker Electro"
187beb5779a911efb7df8878734f76cf,,Koleda,60,0,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
187beb5779a911efb7df8878734f76cf,,Anton,60,6,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
187beb5779a911efb7df8878734f76cf,,Rina,58,3,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
187beb5779a911efb7df8878734f76cf,,Soukaku,58,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb5779a911efb7df8878734f76cf,,Jane,50,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
187beb5879a911efbf038878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb5879a911efbf038878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Woodpecker Electro, Chaotic Metal"
187beb5879a911efbf038878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
187beb5879a911efbf038878734f76cf,,Qingyi,50,0,Steam Oven,Electric,"4p Shockstar Disco, Thunder Metal"
187beb5879a911efbf038878734f76cf,,Lycaon,50,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
187beb5879a911efbf038878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Polar Metal, Swing Jazz"
187beb5879a911efbf038878734f76cf,,Nicole,45,6,[Reverb] Mark II,Ether,"4p Chaotic Metal, Swing Jazz"
187beb5879a911efbf038878734f76cf,,Rina,40,0,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
187beb5879a911efbf038878734f76cf,,Seth,40,1,,Electric,Flex
187beb5979a911ef948f8878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb5979a911ef948f8878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb5979a911ef948f8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
187beb5979a911ef948f8878734f76cf,,Qingyi,55,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Woodpecker Electro"
187beb5979a911ef948f8878734f76cf,,Lycaon,55,0,[Vortex] Arrow,Ice,"4p Shockstar Disco, Swing Jazz"
187beb5979a911ef948f8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"Woodpecker Electro, Flex"
187beb5979a911ef948f8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Woodpecker Electro"
187beb5a79a911efaf9f8878734f76cf,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Polar Metal"
187beb5a79a911efaf9f8878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
187beb5a79a911efaf9f8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Polar Metal, Woodpecker Electro"
187beb5a79a911efaf9f8878734f76cf,,Nicole,50,4,[Reverb] Mark II,Ether,"4p Swing Jazz, Freedom Blues"
187beb5b79a911efba358878734f76cf,,Ellen,60,2,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
187beb5b79a911efba358878734f76cf,,Lycaon,60,0,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
187beb5b79a911efba358878734f76cf,,Nekomata,60,1,Steel Cushion,Physical,"4p Woodpecker Electro, Puffer Electro"
187beb5b79a911efba358878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb5b79a911efba358878734f76cf,,Anby,60,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5b79a911efba358878734f76cf,,Lucy,50,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
187beb5c79a911efa0088878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb5c79a911efa0088878734f76cf,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
187beb5c79a911efa0088878734f76cf,,Piper,55,4,Roaring Ride,Physical,"4p Freedom Blues, Fanged Metal"
187beb5c79a911efa0088878734f76cf,,Lucy,55,2,[Reverb] Mark II,Fire,"4p Swing Jazz, Hormone Punk"
187beb5c79a911efa0088878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb5c79a911efa0088878734f76cf,,Anby,55,6,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
187beb5d79a911ef94108878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
187beb5d79a911ef94108878734f76cf,,Soldier 11,60,0,Gilded Blossom,Fire,"4p Inferno Metal, Woodpecker Electro"
187beb5d79a911ef94108878734f76cf,,Lucy,60,1,Kaboom the Cannon,Fire,"4p Swing Jazz, Flex"
187beb5d79a911ef94108878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Flex"
187beb5d79a911ef94108878734f76cf,,Ben,56,3,[Identity] Base,Fire,"Polar Metal, Flex"
187beb5d79a911ef94108878734f76cf,,Anby,50,3,Demara Battery Mark II,Electric,"4p Shockstar Disco, Flex"
187beb5e79a911ef95778878734f76cf,,Zhu Yuan,60,0,Gilded Blossom,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb5e79a911ef95778878734f76cf,,Soldier 11,60,1,Starlight Engine,Fire,"4p Inferno Metal, Woodpecker Electro"
187beb5e79a911ef95778878734f76cf,,Lucy,60,1,Kaboom the Cannon,Fire,"4p Swing Jazz, Inferno Metal"
187beb5e79a911ef95778878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
187beb5e79a911ef95778878734f76cf,,Ben,50,6,Big Cylinder,Fire,"4p Shockstar Disco, Swing Jazz"
187beb5f79a911ef9b228878734f76cf,,Jane,60,0,Fusion Compiler,Physical,"4p Fanged Metal, Freedom Blues"
187beb5f79a911ef9b228878734f76cf,,Zhu Yuan,60,0,Cannon Rotor,Ether,"4p Chaotic Metal, Flex"
187beb5f79a911ef9b228878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Flex"
187beb5f79a911ef9b228878734f76cf,,Qingyi,55,0,Steam Oven,Electric,"Freedom Blues, Shockstar Disco, Puffer Electro"
187beb5f79a911ef9b228878734f76cf,,Nicole,55,5,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
187beb5f79a911ef9b228878734f76cf,,Rina,50,0,Weeping Cradle,Electric,"Swing Jazz, Flex"
187beb5f79a911ef9b228878734f76cf,,Soukaku,50,5,Bashful Demon,Ice,"4p Hormone Punk, Swing Jazz"
187beb5f79a911ef9b228878734f76cf,,Anby,50,6,Demara Battery Mark II,Electric,"Shockstar Disco, Swing Jazz, Flex"
187beb6079a911efb9dd8878734f76cf,,Ellen,50,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
187beb6079a911efb9dd8878734f76cf,,Nekomata,50,0,Starlight Engine,Physical,"4p Woodpecker Electro, Flex"
187beb6079a911efb9dd8878734f76cf,,Piper,40,2,Fusion Compiler,Physical,Flex
187beb6079a911efb9dd8878734f76cf,,Soukaku,40,5,Bashful Demon,Ice,"4p Swing Jazz, Flex"
187beb6079a911efb9dd8878734f76cf,,Nicole,40,2,Weeping Cradle,Ether,"4p Swing Jazz, Flex"
187beb6079a911efb9dd8878734f76cf,,Anby,40,2,Steam Oven,Electric,"4p Shockstar Disco, Flex"
187beb6179a911ef97dc8878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
187beb6179a911ef97dc8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
187beb6179a911ef97dc8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb6179a911ef97dc8878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
187beb6179a911ef97dc8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb6179a911ef97dc8878734f76cf,,Nicole,53,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
187beb6179a911ef97dc8878734f76cf,,Lycaon,51,0,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
187beb6179a911ef97dc8878734f76cf,,Seth,50,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
187beb6179a911ef97dc8878734f76cf,,Lucy,50,3,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
187beb6279a911efad6f8878734f76cf,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb6279a911efad6f8878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
187beb6279a911efad6f8878734f76cf,,Qingyi,55,0,Steam Oven,Electric,"4p Shockstar Disco, Woodpecker Electro"
187beb6279a911efad6f8878734f76cf,,Lycaon,55,0,Steam Oven,Ice,"4p Shockstar Disco, Puffer Electro"
187beb6279a911efad6f8878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Woodpecker Electro"
187beb6279a911efad6f8878734f76cf,,Nicole,50,2,The Vault,Ether,"4p Swing Jazz, Puffer Electro"
187beb6379a911efbcf58878734f76cf,,Qingyi,60,0,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
187beb6379a911efbcf58878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb6379a911efbcf58878734f76cf,,Ellen,60,0,Steel Cushion,Ice,"4p Woodpecker Electro, Polar Metal"
187beb6379a911efbcf58878734f76cf,,Soukaku,60,4,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb6379a911efbcf58878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
187beb6379a911efbcf58878734f76cf,,Anby,50,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
187beb6479a911efa74f8878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
187beb6479a911efa74f8878734f76cf,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Woodpecker Electro"
187beb6479a911efa74f8878734f76cf,,Ellen,55,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
187beb6479a911efa74f8878734f76cf,,Koleda,55,0,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
187beb6479a911efa74f8878734f76cf,,Grace,50,0,Rainforest Gourmet,Electric,"4p Freedom Blues, Thunder Metal"
187beb6479a911efa74f8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb6479a911efa74f8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
187beb6479a911efa74f8878734f76cf,,Anby,50,6,The Restrained,Electric,"4p Shockstar Disco, Swing Jazz"
187beb6479a911efa74f8878734f76cf,,Seth,46,6,Spring Embrace,Electric,"4p Swing Jazz, Hormone Punk"
187beb6579a911efa54e8878734f76cf,,Qingyi,60,0,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
187beb6579a911efa54e8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
187beb6579a911efa54e8878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
187beb6579a911efa54e8878734f76cf,,Piper,60,1,Rainforest Gourmet,Physical,"4p Freedom Blues, Fanged Metal"
187beb6579a911efa54e8878734f76cf,,Lucy,60,2,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
187beb6579a911efa54e8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
187beb6679a911ef9c778878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
