uid,floor,star,score,boss,buff,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo,rank_percent
1000024,2,3,28828,The Defiler,Combined Attack,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Plugboo,5.57%
1000024,3,3,33176,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Miyabi,0,Yanagi,0,Miss Esme,5.57%
1021151,3,1,12371,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Vivian,0,Soukaku,6,Sharkboo,94.4%
1021152,3,2,17088,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Vivian,0,Agent Gulliver,94.68%
1000025,1,2,15466,Miasma Priest,Pinnacle,Yixuan,0,Vivian,0,Astra Yao,0,Belion,62.0%
1000025,2,2,16005,The Defiler,Combined Attack,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,1,Mercury,62.0%
1000025,3,2,15981,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Piper,6,Yuzuha,0,Excaliboo,62.0%
1000026,1,3,23944,Miasma Priest,Pinnacle,Ju Fufu,0,Yixuan,0,Pan Yinhu,6,Belion,28.58%
1000026,2,3,30039,The Defiler,Combined Attack,Astra Yao,0,Orphie & Magus,0,Seed,0,Mercury,28.58%
1000026,3,3,28516,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Miyabi,0,Yanagi,0,Agent Gulliver,28.58%
1000027,1,3,65000,Miasma Priest,Pinnacle,Yixuan,2,Ju Fufu,0,Lucia,0,Belion,1.34%
1000027,2,3,33776,The Defiler,Combined Attack,Seed,0,Trigger,1,Evelyn,0,Mercury,1.34%
1000027,3,3,38453,Notorious - Dead End Butcher,Dream Delusion,Miyabi,3,Lycaon,1,Soukaku,6,Penguinboo,1.34%
1021154,1,3,20395,Miasma Priest,Dream Delusion,Jane,0,Vivian,0,Astra Yao,0,Robin,14.3%
1021154,2,3,41698,The Defiler,Combined Attack,Orphie & Magus,2,Seed,0,Trigger,0,Mercury,14.3%
1021154,3,3,25451,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Alice,0,Burnice,0,Miss Esme,14.3%
1000030,1,3,27773,Miasma Priest,Combined Attack,Evelyn,0,Lighter,0,Astra Yao,0,Snap,21.71%
1000030,2,3,21381,The Defiler,Combined Attack,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Plugboo,21.71%
1000030,3,3,29142,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Alice,0,Rina,1,Miss Esme,21.71%
1000031,1,3,24013,Miasma Priest,Pinnacle,Astra Yao,0,Yixuan,1,Ju Fufu,0,Belion,69.81%
1000031,3,3,26659,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Miyabi,2,Yanagi,0,Agent Gulliver,69.81%
1000032,1,3,48007,Miasma Priest,Pinnacle,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,12.52%
1000032,2,2,15881,The Defiler,Combined Attack,Evelyn,0,Caesar,0,Astra Yao,0,Snap,12.52%
1000032,3,3,26114,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver,12.52%
1000033,1,3,45907,Miasma Priest,Pinnacle,Lucia,0,Yixuan,2,Pan Yinhu,6,Belion,7.35%
1000033,2,3,35482,The Defiler,Combined Attack,Astra Yao,1,Evelyn,2,Trigger,1,Snap,7.35%
1000033,3,2,19087,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Alice,0,Burnice,0,Miss Esme,7.35%
1021155,3,3,21656,Notorious - Dead End Butcher,Dream Delusion,Astra Yao,0,Miyabi,0,Yanagi,0,Agent Gulliver,92.12%
1000034,1,3,39532,Miasma Priest,Pinnacle,Yixuan,0,Qingyi,1,Astra Yao,0,Belion,3.07%
1000034,2,3,48039,The Defiler,Combined Attack,Seed,0,Trigger,1,Orphie & Magus,0,Mercury,3.07%
1000034,3,3,47562,Notorious - Dead End Butcher,Dream Delusion,Miyabi,2,Yuzuha,0,Soukaku,6,Sharkboo,3.07%
1000035,1,3,20927,Miasma Priest,Pinnacle,Pulchra,6,Lucia,0,Manato,6,Miss Esme,36.22%
1000035,2,3,20639,The Defiler,Combined Attack,Trigger,0,Nicole,6,Billy,6,Amillion,36.22%
1000035,3,3,24438,Notorious - Dead End Butcher,Dream Delusion,Astra Yao,0,Miyabi,1,Yanagi,0,Agent Gulliver,36.22%
1000036,1,3,40938,Miasma Priest,Pinnacle,Lucia,0,Yixuan,0,Ju Fufu,0,Belion,17.37%
1000036,2,3,20817,The Defiler,Combined Attack,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Snap,17.37%
1000036,3,3,32912,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Miyabi,0,Yanagi,0,Agent Gulliver,17.37%
1000038,1,3,20227,Miasma Priest,Pinnacle,Yixuan,0,Pan Yinhu,2,Pulchra,6,Belion,41.62%
1000038,2,3,21421,The Defiler,Pinnacle,Manato,6,Astra Yao,0,Lucia,0,Miss Esme,41.62%
1000038,3,3,30276,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yuzuha,0,Vivian,0,Robin,41.62%
1000040,1,2,19756,Miasma Priest,Pinnacle,Ju Fufu,0,Yixuan,0,Pan Yinhu,4,Belion,70.24%
1000040,2,1,12721,The Defiler,Combined Attack,Soldier 0 - Anby,0,Orphie & Magus,0,Lucy,6,Agent Gulliver,70.24%
1000040,3,2,17882,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Jane,0,Astra Yao,0,Sharkboo,70.24%
1021157,3,2,16798,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Lycaon,0,Soukaku,6,Sharkboo,94.83%
1000042,1,3,22088,Miasma Priest,Pinnacle,Yixuan,0,Ju Fufu,0,Astra Yao,0,Resonaboo,53.18%
1000042,2,2,14695,The Defiler,Combined Attack,Harumasa,0,Trigger,0,Caesar,0,Plugboo,53.18%
1000042,3,3,26808,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Vivian,0,Yuzuha,0,Baddieboo,53.18%
1000043,1,1,12569,Miasma Priest,Dream Delusion,Vivian,0,Evelyn,1,Nicole,6,Robin,58.26%
1000043,2,2,14833,The Defiler,Combined Attack,Soldier 0 - Anby,0,Harumasa,0,Pulchra,6,Plugboo,58.26%
1000043,3,3,32229,Notorious - Dead End Butcher,Dream Delusion,Miyabi,6,Lycaon,2,Soukaku,6,Sharkboo,58.26%
1000044,1,2,16087,Miasma Priest,Combined Attack,Evelyn,0,Lighter,0,Nicole,6,Snap,42.17%
1000044,2,3,24309,The Defiler,Combined Attack,Seed,0,Ju Fufu,0,Orphie & Magus,0,Mercury,42.17%
1000044,3,3,20535,Notorious - Dead End Butcher,Dream Delusion,Piper,6,Vivian,0,Astra Yao,1,Robin,42.17%
1000045,1,3,34533,Miasma Priest,Pinnacle,Yixuan,0,Lucia,0,Qingyi,1,Devilboo,11.19%
1000045,2,3,26599,The Defiler,Combined Attack,Soldier 0 - Anby,0,Trigger,0,Astra Yao,0,Plugboo,11.19%
1000045,3,3,31423,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Miyabi,2,Vivian,0,Snap,11.19%
1000046,1,2,15247,Miasma Priest,Pinnacle,Yixuan,0,Vivian,0,Yuzuha,0,Robin,68.53%
1000046,2,2,17529,The Defiler,Combined Attack,Soldier 0 - Anby,0,Seed,0,Trigger,0,Agent Gulliver,68.53%
1000046,3,2,18851,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Nicole,6,Sharkboo,68.53%
1000047,1,3,20569,Miasma Priest,Dream Delusion,Astra Yao,0,Nicole,6,Vivian,0,Resonaboo,66.09%
1000047,2,2,14988,The Defiler,Combined Attack,Harumasa,1,Yanagi,0,Yuzuha,0,Plugboo,66.09%
1000047,3,1,9079,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Ellen,0,Soukaku,6,Sharkboo,66.09%
1000048,1,3,21690,Miasma Priest,Pinnacle,Nicole,6,Yixuan,0,Pan Yinhu,6,Belion,20.97%
1000048,2,3,39889,The Defiler,Combined Attack,Trigger,0,Orphie & Magus,2,Seed,0,Mercury,20.97%
1000048,3,3,28666,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Miyabi,0,Burnice,0,Miss Esme,20.97%
1021159,1,3,22480,Miasma Priest,Pinnacle,Ju Fufu,0,Lucia,0,Yixuan,0,Snap,49.24%
1021159,2,2,15926,The Defiler,Dream Delusion,Astra Yao,0,Yuzuha,0,Alice,0,Butler,49.24%
1021159,3,3,28018,Notorious - Dead End Butcher,Dream Delusion,Vivian,0,Soukaku,6,Miyabi,6,Sharkboo,49.24%
1000051,2,3,38517,The Defiler,Combined Attack,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury,36.6%
1000051,3,3,37207,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,1,Miyabi,0,Yanagi,0,Agent Gulliver,36.6%
1000052,1,3,23989,Miasma Priest,Dream Delusion,Yuzuha,0,Alice,0,Caesar,0,Miss Esme,34.63%
1000052,2,3,27700,The Defiler,Pinnacle,Ju Fufu,0,Yixuan,1,Pan Yinhu,6,Belion,34.63%
1000052,3,3,25606,Notorious - Dead End Butcher,Dream Delusion,Astra Yao,0,Miyabi,1,Vivian,0,Robin,34.63%
1000053,1,3,23959,Miasma Priest,Pinnacle,Yixuan,0,Lucia,0,Ju Fufu,0,Belion,27.76%
1000053,2,3,21435,The Defiler,Combined Attack,Evelyn,0,Astra Yao,0,Lighter,1,Snap,27.76%
1000053,3,3,27044,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver,27.76%
1000054,1,3,36728,Miasma Priest,Pinnacle,Yixuan,0,Ju Fufu,0,Lucia,0,Belion,45.4%
1000054,3,3,21724,Notorious - Dead End Butcher,Dream Delusion,Miyabi,2,Lycaon,2,Soukaku,6,Sharkboo,45.4%
1000055,1,3,35340,Miasma Priest,Pinnacle,Lucia,0,Yixuan,1,Pan Yinhu,6,Excaliboo,3.89%
1000055,2,3,36605,The Defiler,Combined Attack,Orphie & Magus,0,Soldier 0 - Anby,0,Trigger,1,Mercury,3.89%
1000055,3,3,41698,Notorious - Dead End Butcher,Dream Delusion,Vivian,0,Yuzuha,0,Alice,2,Miss Esme,3.89%
1000056,1,3,47931,Miasma Priest,Pinnacle,Lucia,0,Yixuan,1,Ju Fufu,0,Belion,1.67%
1000056,2,3,45721,The Defiler,Combined Attack,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury,1.67%
1000056,3,3,38171,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Vivian,0,Miyabi,1,Resonaboo,1.67%
1000057,1,3,37169,Miasma Priest,Pinnacle,Yixuan,0,Trigger,0,Lucia,0,Resonaboo,38.6%
1000057,3,3,27069,Notorious - Dead End Butcher,Dream Delusion,Miyabi,1,Vivian,0,Astra Yao,0,Robin,38.6%
1021160,3,3,22676,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yuzuha,0,Soukaku,6,Sharkboo,85.98%
1000058,1,2,15172,Miasma Priest,Dream Delusion,Yuzuha,0,Alice,0,Burnice,0,Miss Esme,54.95%
1000058,2,1,7508,The Defiler,Dream Delusion,Jane,0,Grace,2,Soldier 11,1,Red Moccus,54.95%
1000058,3,3,29119,Notorious - Dead End Butcher,Dream Delusion,Astra Yao,0,Vivian,2,Miyabi,0,Snap,54.95%
1000060,1,3,31906,Miasma Priest,Pinnacle,Yixuan,0,Pan Yinhu,4,Lucia,0,Belion,9.57%
1000060,2,3,32950,The Defiler,Combined Attack,Seed,0,Trigger,0,Orphie & Magus,0,Mercury,9.57%
1000060,3,3,30843,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Vivian,0,Yuzuha,0,Robin,9.57%
1000061,1,3,41909,Miasma Priest,Pinnacle,Lucia,0,Yixuan,0,Ju Fufu,0,Belion,10.16%
1000061,2,3,23578,The Defiler,Combined Attack,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Plugboo,10.16%
1000061,3,3,28936,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Astra Yao,0,Yanagi,0,Agent Gulliver,10.16%
1000062,1,3,27800,Miasma Priest,Pinnacle,Ju Fufu,0,Lucia,0,Yixuan,1,Belion,17.98%
1000062,2,3,21965,The Defiler,Combined Attack,Seed,0,Trigger,0,Harumasa,0,Plugboo,17.98%
1000062,3,3,32727,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yuzuha,0,Soukaku,6,Sharkboo,17.98%
1000063,1,3,42116,Miasma Priest,Pinnacle,Lucia,0,Yixuan,1,Pan Yinhu,6,Snap,14.08%
1000063,2,3,31826,The Defiler,Combined Attack,Astra Yao,0,Orphie & Magus,0,Soldier 0 - Anby,0,Butler,14.08%
1000063,3,3,25658,Notorious - Dead End Butcher,Dream Delusion,Vivian,0,Nicole,6,Miyabi,2,Resonaboo,14.08%
1021161,1,3,22629,Miasma Priest,Dream Delusion,Jane,0,Vivian,0,Yuzuha,0,Robin,46.02%
1021161,2,2,18240,The Defiler,Combined Attack,Evelyn,0,Ju Fufu,1,Astra Yao,0,Snap,46.02%
1021161,3,2,17110,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Rina,2,Agent Gulliver,46.02%
1000064,1,3,33672,Miasma Priest,Pinnacle,Ju Fufu,0,Astra Yao,1,Yixuan,2,Belion,77.17%
1000065,1,3,39456,Miasma Priest,Pinnacle,Ju Fufu,0,Yixuan,0,Lucia,0,Belion,9.92%
1000065,2,3,27909,The Defiler,Combined Attack,Seed,0,Soldier 0 - Anby,0,Astra Yao,0,Plugboo,9.92%
1000065,3,3,27574,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver,9.92%
1000066,1,3,33115,Miasma Priest,Pinnacle,Yixuan,0,Pan Yinhu,6,Lucia,0,Belion,12.03%
1000066,2,3,22209,The Defiler,Dream Delusion,Alice,0,Yuzuha,0,Trigger,0,Miss Esme,12.03%
1000066,3,3,35507,Notorious - Dead End Butcher,Dream Delusion,Miyabi,3,Vivian,0,Astra Yao,0,Robin,12.03%
1021164,1,2,17349,Miasma Priest,Pinnacle,Yixuan,1,Qingyi,0,Astra Yao,0,Belion,72.66%
1021164,2,1,13002,The Defiler,Combined Attack,Jane,0,Seed,0,Ellen,0,Bagboo,72.66%
1021164,3,1,8559,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Lycaon,2,Soukaku,6,Sharkboo,72.66%
1000067,1,2,19061,Miasma Priest,Pinnacle,Yixuan,1,Pan Yinhu,6,Nicole,6,Resonaboo,52.9%
1000067,2,2,19236,The Defiler,Combined Attack,Soldier 0 - Anby,0,Trigger,0,Rina,1,Plugboo,52.9%
1000067,3,3,25509,Notorious - Dead End Butcher,Dream Delusion,Astra Yao,0,Miyabi,0,Vivian,0,Snap,52.9%
1000068,1,3,22647,Miasma Priest,Pinnacle,Yixuan,0,Pan Yinhu,6,Pulchra,6,Belion,20.96%
1000068,2,3,21771,The Defiler,Combined Attack,Harumasa,0,Trigger,0,Astra Yao,0,Plugboo,20.96%
1000068,3,3,34974,Notorious - Dead End Butcher,Dream Delusion,Miyabi,1,Yanagi,0,Yuzuha,0,Agent Gulliver,20.96%
1000070,1,3,62000,Miasma Priest,Pinnacle,Astra Yao,1,Yixuan,2,Lucia,1,Belion,0.44%
1000070,2,3,57528,The Defiler,Combined Attack,Orphie & Magus,1,Soldier 0 - Anby,0,Trigger,1,Mercury,0.44%
1000070,3,3,48788,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,1,Alice,0,Jane,2,Snap,0.44%
1000071,1,3,21943,Miasma Priest,Pinnacle,Yixuan,0,Pan Yinhu,2,Ju Fufu,0,Belion,39.76%
1000071,2,2,16974,The Defiler,Combined Attack,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Plugboo,39.76%
1000071,3,3,24480,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver,39.76%
1000072,1,3,30182,Miasma Priest,Dream Delusion,Yanagi,0,Vivian,0,Yuzuha,0,Robin,23.93%
1000072,2,3,32064,The Defiler,Combined Attack,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury,23.93%
1000072,3,3,24746,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Burnice,0,Astra Yao,0,Sharkboo,23.93%
1000073,1,3,32572,Miasma Priest,Pinnacle,Yixuan,0,Koleda,4,Lucia,0,Miss Esme,18.73%
1000073,2,3,25137,The Defiler,Combined Attack,Seed,0,Trigger,0,Zhu Yuan,0,Mercury,18.73%
1000073,3,3,35185,Notorious - Dead End Butcher,Dream Delusion,Yuzuha,0,Vivian,0,Miyabi,0,Robin,18.73%
1021166,1,3,32647,Miasma Priest,Pinnacle,Yixuan,0,Pan Yinhu,6,Astra Yao,0,Belion,35.49%
1021166,2,2,18583,The Defiler,Combined Attack,Alice,0,Yanagi,0,Yuzuha,0,Bangvolver,35.49%
1021166,3,3,25401,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Lycaon,1,Soukaku,6,Sharkboo,35.49%
1000074,1,3,52197,Miasma Priest,Pinnacle,Lucia,0,Yixuan,0,Ju Fufu,0,Belion,1.39%
1000074,2,3,40545,The Defiler,Combined Attack,Trigger,0,Astra Yao,0,Soldier 0 - Anby,0,Snap,1.39%
1000074,3,3,40924,Notorious - Dead End Butcher,Dream Delusion,Vivian,0,Alice,0,Yuzuha,0,Robin,1.39%
1000075,1,3,22323,Miasma Priest,Pinnacle,Pulchra,6,Yixuan,0,Pan Yinhu,6,Belion,25.68%
1000075,2,3,36754,The Defiler,Combined Attack,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury,25.68%
1000075,3,2,15568,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Piper,6,Nicole,6,Snap,25.68%
1021167,1,3,35126,Miasma Priest,Pinnacle,Lucia,0,Yixuan,0,Pan Yinhu,6,Belion,30.97%
1021167,2,2,17856,The Defiler,Combined Attack,Astra Yao,0,Evelyn,0,Lighter,0,Snap,30.97%
1021167,3,3,27407,Notorious - Dead End Butcher,Dream Delusion,Miyabi,0,Yuzuha,0,Soukaku,6,Sharkboo,30.97%
1000076,1,2,16782,Miasma Priest,Combined Attack,Evelyn,0,Ju Fufu,0,Astra Yao,0,Snap,50.84%
