uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
1000063,7,1,S,148,Manato,6,Lucia,0,Ju Fufu,0,Miss Esme
1000063,7,2,S,151,Evelyn,0,Astra Yao,0,Lighter,1,Snap
1000064,7,1,S,107,Lucia,0,Yixuan,1,Ju Fufu,0,Excaliboo
1000064,7,2,S,152,Soukaku,6,Yuzuha,0,Miyabi,2,Overtimeboo
1000065,7,1,S,91,Astra Yao,0,Yixuan,1,Ju Fufu,0,Belion
1000065,7,2,S,111,Yidhari,0,Lycaon,1,Lucia,0,Excaliboo
1000067,7,1,A,207,Yuzuha,0,Alice,0,Jane,0,Miss Esme
1000067,7,2,A,152,Astra Yao,0,Vivian,2,Miyabi,0,Snap
1000069,7,1,A,171,Evelyn,0,Astra Yao,0,Orphie & Magus,0,Snap
1000069,7,2,A,168,Miyabi,0,Vivian,0,Yuzuha,0,Robin
1000070,7,1,S,116,Evelyn,0,Astra Yao,0,Trigger,0,Snap
1000070,7,2,S,169,Yidhari,0,Lucia,0,Ju Fufu,0,Miss Esme
1000071,7,1,S,84,Lucia,0,Yixuan,1,Ju Fufu,0,Belion
1000071,7,2,S,157,Miyabi,0,Yuzuha,0,Soukaku,6,Sharkboo
1000072,7,1,S,71,Lucia,0,Yixuan,1,Pan Yinhu,6,Miss Esme
1000072,7,2,S,123,Astra Yao,0,Vivian,0,Miyabi,2,Butler
1000073,7,1,S,58,Ju Fufu,0,Lucia,1,Yixuan,2,Belion
1000073,7,2,S,114,Miyabi,1,Yuzuha,0,Vivian,0,Robin
1000075,7,1,S,69,Ju Fufu,0,Yixuan,0,Lucia,0,Belion
1000075,7,2,S,147,Miyabi,0,Yanagi,0,Astra Yao,0,Agent Gulliver
1000076,7,1,S,73,Yixuan,0,Lucia,0,Astra Yao,0,Snap
1000076,7,2,S,110,Miyabi,3,Vivian,0,Yuzuha,0,Robin
1000077,7,1,S,123,Astra Yao,0,Evelyn,1,Trigger,0,Snap
1000077,7,2,S,166,Yuzuha,0,Miyabi,0,Yixuan,1,Miss Esme
1000078,7,1,S,62,Yixuan,0,Pan Yinhu,6,Lucia,0,Belion
1000078,7,2,S,112,Miyabi,1,Yanagi,0,Yuzuha,0,Agent Gulliver
1000080,7,1,S,134,Ju Fufu,0,Lucy,6,Yixuan,1,Belion
1000080,7,2,S,132,Yuzuha,0,Burnice,1,Miyabi,1,Butler
1000081,7,1,S,83,Orphie & Magus,1,Soldier 0 - Anby,0,Trigger,1,Mercury
1000081,7,2,S,66,Lucia,1,Yidhari,0,Lycaon,1,Belion
1000083,7,1,S,128,Yixuan,0,Pan Yinhu,4,Ju Fufu,0,Belion
1000083,7,2,S,152,Astra Yao,0,Miyabi,0,Yanagi,0,Agent Gulliver
1000084,7,1,S,112,Manato,5,Ju Fufu,0,Lucia,0,Miss Esme
1000084,7,2,S,125,Miyabi,0,Vivian,0,Astra Yao,0,Robin
1000085,7,1,S,103,Yixuan,0,Koleda,4,Lucia,0,Miss Esme
1000085,7,2,S,139,Yuzuha,0,Vivian,0,Miyabi,0,Robin
1000087,7,1,S,91,Yuzuha,0,Alice,0,Vivian,0,Miss Esme
1000087,7,2,S,92,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000088,7,1,S,99,Yixuan,0,Trigger,0,Lucia,0,Snap
1000088,7,2,S,194,Miyabi,0,Lycaon,0,Soukaku,6,Sharkboo
1000089,7,1,S,77,Lucia,0,Yixuan,0,Pan Yinhu,6,Belion
1000089,7,2,S,141,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000090,7,1,S,142,Vivian,0,Yuzuha,0,Jane,0,Robin
1000090,7,2,S,139,Astra Yao,0,Evelyn,0,Trigger,0,Snap
1000091,7,1,S,76,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000091,7,2,S,109,Miyabi,0,Yuzuha,0,Soukaku,6,Sharkboo
1000092,7,1,S,110,Soldier 0 - Anby,0,Trigger,0,Astra Yao,1,Mercury
1000092,7,2,S,136,Miyabi,2,Vivian,0,Yuzuha,0,Robin
1000093,7,1,S,118,Lucia,0,Yixuan,0,Nicole,6,Snap
1000093,7,2,S,149,Yuzuha,0,Miyabi,0,Burnice,0,Sharkboo
1000094,7,1,A,201,Astra Yao,0,Burnice,0,Evelyn,0,Snap
1000094,7,2,A,132,Miyabi,0,Yuzuha,0,Vivian,0,Robin
1000097,7,1,S,125,Lucia,0,Yixuan,0,Vivian,0,Resonaboo
1000097,7,2,S,170,Astra Yao,0,Evelyn,0,Koleda,3,Snap
1000098,7,1,S,121,Seed,0,Soldier 0 - Anby,0,Trigger,0,Snap
1000098,7,2,S,124,Miyabi,4,Vivian,0,Astra Yao,0,Robin
1000099,7,1,S,86,Yixuan,1,Pan Yinhu,6,Ju Fufu,0,Belion
1000099,7,2,S,138,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000100,7,1,S,79,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000100,7,2,S,153,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver
1000102,7,1,S,115,Astra Yao,0,Evelyn,0,Lighter,0,Rocketboo
1000102,7,2,S,181,Soukaku,6,Miyabi,0,Vivian,0,Robin
1000103,7,1,S,147,Yuzuha,0,Alice,0,Burnice,0,Overtimeboo
1000103,7,2,S,135,Miyabi,0,Vivian,0,Astra Yao,0,Sharkboo
1000104,7,1,S,79,Astra Yao,0,Yixuan,0,Lucia,0,Snap
1000104,7,2,S,133,Yuzuha,0,Soukaku,6,Miyabi,0,Bangvolver
1000107,7,1,S,118,Orphie & Magus,1,Qingyi,0,Ju Fufu,0,Mercury
1000107,7,2,S,130,Ellen,6,Lycaon,3,Lighter,0,Sharkboo
1000108,7,1,S,126,Yixuan,0,Pan Yinhu,3,Nicole,6,Belion
1000108,7,2,S,127,Miyabi,0,Vivian,0,Astra Yao,0,Resonaboo
1000109,7,1,S,63,Lucia,0,Yixuan,1,Pan Yinhu,6,Belion
1000109,7,2,S,147,Astra Yao,0,Lycaon,2,Miyabi,0,Snap
1000110,7,1,S,59,Yixuan,1,Ju Fufu,0,Lucia,0,Belion
1000110,7,2,S,121,Miyabi,2,Burnice,1,Astra Yao,1,Sharkboo
1000111,7,1,S,91,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000111,7,2,S,158,Miyabi,0,Yuzuha,0,Vivian,0,Robin
1000115,7,1,S,134,Evelyn,0,Lighter,0,Astra Yao,0,Belion
1000115,7,2,S,121,Miyabi,1,Vivian,0,Nicole,6,Robin
1000116,7,1,S,75,Yixuan,0,Pan Yinhu,2,Lucia,0,Belion
1000116,7,2,S,118,Miyabi,0,Vivian,0,Astra Yao,0,Resonaboo
1000117,7,1,S,48,Yixuan,0,Qingyi,0,Lucia,0,Belion
1000117,7,2,S,116,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000118,7,1,S,167,Yixuan,0,Qingyi,0,Lucia,0,Resonaboo
1000118,7,2,S,129,Miyabi,0,Burnice,0,Yuzuha,0,Rocketboo
1000119,7,1,S,133,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000119,7,2,S,140,Yuzuha,0,Yanagi,0,Miyabi,0,Agent Gulliver
1000120,7,1,S,90,Yixuan,2,Pan Yinhu,6,Trigger,0,Belion
1000120,7,2,S,104,Astra Yao,0,Vivian,0,Miyabi,2,Robin
1000121,7,1,S,73,Yixuan,2,Pan Yinhu,6,Lucia,0,Belion
1000121,7,2,S,84,Miyabi,2,Nicole,6,Astra Yao,2,Snap
1000122,7,1,A,167,Manato,6,Ju Fufu,0,Lucia,0,Miss Esme
1000122,7,2,A,154,Miyabi,0,Vivian,0,Yuzuha,0,Robin
1000123,7,1,S,45,Yixuan,1,Trigger,0,Lucia,0,Belion
1000123,7,2,S,114,Miyabi,1,Yuzuha,0,Yanagi,0,Agent Gulliver
1000124,7,1,A,211,Manato,6,Pulchra,6,Lucia,0,Miss Esme
1000124,7,2,A,134,Miyabi,0,Vivian,0,Yuzuha,0,Robin
1000126,7,1,S,132,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000126,7,2,S,114,Yuzuha,0,Vivian,0,Miyabi,2,Knightboo
1000127,7,1,S,63,Lucia,0,Yixuan,2,Ju Fufu,0,Snap
1000127,7,2,S,96,Miyabi,0,Yuzuha,1,Trigger,1,Miss Esme
1000129,7,1,A,170,Trigger,0,Pan Yinhu,6,Yixuan,0,Resonaboo
1000129,7,2,A,156,Yuzuha,0,Miyabi,0,Yanagi,0,Agent Gulliver
1000130,7,1,S,82,Yuzuha,1,Vivian,6,Yixuan,1,Robin
1000130,7,2,S,180,Miyabi,4,Caesar,0,Yanagi,5,Sharkboo
1000133,7,1,S,58,Soldier 0 - Anby,6,Trigger,2,Orphie & Magus,2,Plugboo
1000133,7,2,S,67,Yidhari,6,Lycaon,6,Lucia,1,Sharkboo
1000134,7,1,S,92,Yixuan,0,Qingyi,0,Lucia,0,Belion
1000134,7,2,S,94,Miyabi,3,Yuzuha,0,Soukaku,6,Agent Gulliver
1000135,7,1,A,245,Miyabi,0,Nicole,6,Vivian,0,Sharkboo
1000135,7,2,A,169,Lycaon,2,Lighter,0,Hugo,0,Robin
1000136,7,1,S,72,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000136,7,2,S,157,Evelyn,1,Lighter,0,Astra Yao,0,Snap
1000137,7,1,S,85,Lucia,0,Yixuan,0,Pan Yinhu,3,Snap
1000137,7,2,S,129,Astra Yao,1,Vivian,1,Miyabi,0,Robin
1000138,7,1,S,121,Yuzuha,0,Vivian,0,Alice,0,Miss Esme
1000138,7,2,S,158,Manato,4,Caesar,0,Lucia,0,Snap
1000139,7,1,S,80,Lucia,0,Ju Fufu,0,Yixuan,0,Belion
1000139,7,2,S,122,Yuzuha,0,Vivian,0,Miyabi,0,Robin
1000140,7,1,S,100,Ju Fufu,0,Yixuan,0,Lucia,0,Belion
1000140,7,2,S,162,Astra Yao,0,Burnice,0,Miyabi,0,Sharkboo
1000141,7,1,S,85,Yixuan,0,Ju Fufu,0,Lucia,0,Resonaboo
1000141,7,2,S,136,Miyabi,2,Yuzuha,0,Vivian,1,Robin
1000142,7,1,S,86,Yixuan,0,Pan Yinhu,6,Lucia,0,Belion
1000142,7,2,S,174,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver
1000143,7,1,S,131,Yixuan,6,,,,,
1000143,7,2,S,166,Miyabi,6,,,,,
1000145,7,1,S,81,Lucia,0,Yixuan,2,Pan Yinhu,4,Belion
1000145,7,2,S,126,Yuzuha,0,Vivian,0,Miyabi,2,Robin
1000146,7,1,S,75,Yixuan,0,Lucia,1,Astra Yao,0,Belion
1000146,7,2,S,169,Hugo,0,Lighter,0,Lycaon,2,Robin
1000147,7,1,B,210,Manato,6,Ju Fufu,0,Lucia,0,Miss Esme
1000147,7,2,B,275,Hugo,0,Lighter,0,Lycaon,1,Robin
1000148,7,1,S,111,Ju Fufu,0,Yixuan,0,Pan Yinhu,4,Belion
1000148,7,2,S,169,Trigger,0,Astra Yao,0,Evelyn,0,Snap
1000149,7,1,S,74,Yixuan,0,Trigger,0,Lucia,0,Belion
1000149,7,2,S,112,Miyabi,0,Yuzuha,0,Astra Yao,1,Agent Gulliver
1000150,7,1,S,120,Yixuan,0,Lucia,0,Astra Yao,0,Belion
1000150,7,2,S,157,Miyabi,1,Vivian,0,Yuzuha,0,Miss Esme
1000151,7,1,S,103,Yixuan,0,Pan Yinhu,2,Lucia,0,Belion
1000151,7,2,S,166,Evelyn,0,Ju Fufu,0,Astra Yao,0,Snap
1000152,7,1,S,70,Yixuan,1,Ju Fufu,0,Lucia,0,Belion
1000152,7,2,S,113,Astra Yao,0,Miyabi,4,Yuzuha,0,Miss Esme
1000153,7,1,A,124,Manato,4,Ju Fufu,0,Lucia,0,Miss Esme
1000153,7,2,A,289,Miyabi,0,Vivian,0,Soukaku,6,Sharkboo
1000154,7,1,S,97,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000154,7,2,S,150,Soukaku,6,Miyabi,0,Yuzuha,0,Sharkboo
1000155,7,1,S,97,Astra Yao,0,Yixuan,0,Ju Fufu,0,Belion
1000155,7,2,S,100,Yidhari,0,Lycaon,1,Lucia,0,Miss Esme
1000157,7,1,S,109,Yixuan,0,Pan Yinhu,5,Astra Yao,0,Resonaboo
1000157,7,2,S,168,Yidhari,0,Lighter,0,Lucia,0,Miss Esme
1000159,7,1,S,120,Yixuan,1,Lucia,0,Nicole,6,Resonaboo
1000159,7,2,S,106,Miyabi,5,Vivian,0,Yuzuha,0,Agent Gulliver
1000160,7,1,A,136,Lucia,0,Yixuan,0,Koleda,1,Belion
1000160,7,2,A,186,Yuzuha,0,Miyabi,1,Vivian,0,Robin
1000161,7,1,S,73,Astra Yao,0,Yixuan,0,Lucia,0,Miss Esme
1000161,7,2,S,134,Yuzuha,0,Miyabi,1,Yanagi,0,Agent Gulliver
1000162,7,1,S,84,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000162,7,2,S,103,Yuzuha,0,Vivian,0,Miyabi,2,Robin
1000165,7,1,S,74,Yixuan,1,Koleda,2,Lucia,0,Belion
1000165,7,2,S,124,Miyabi,0,Burnice,1,Yuzuha,0,Miss Esme
1000166,7,1,S,128,Astra Yao,2,Soldier 11,2,Lighter,0,Snap
1000166,7,2,S,160,Lucia,0,Manato,3,Trigger,1,Rocketboo
1000167,7,1,S,105,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000167,7,2,S,110,Miyabi,2,Vivian,0,Yuzuha,0,Robin
1000168,7,1,S,112,Yixuan,0,Pan Yinhu,6,Astra Yao,1,Resonaboo
1000168,7,2,S,124,Miyabi,2,Burnice,0,Yuzuha,0,Miss Esme
1000169,7,1,S,151,Evelyn,1,Caesar,0,Astra Yao,0,Snap
1000169,7,2,S,128,Yidhari,0,Ju Fufu,0,Lucia,0,Sharkboo
1000170,7,1,S,59,Lucia,0,Yixuan,1,Ju Fufu,0,Miss Esme
1000170,7,2,S,133,Astra Yao,0,Miyabi,2,Yanagi,0,Agent Gulliver
1000171,7,1,S,121,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000171,7,2,S,119,Miyabi,2,Vivian,0,Yuzuha,0,Robin
1000172,7,1,S,84,Lucia,0,Yuzuha,0,Yixuan,0,Miss Esme
1000172,7,2,S,166,Miyabi,0,Trigger,0,Yanagi,0,Agent Gulliver
1000173,7,1,S,106,Yixuan,0,Pan Yinhu,3,Ju Fufu,0,Belion
1000173,7,2,S,131,Miyabi,0,Lycaon,3,Soukaku,6,Sharkboo
1000175,7,1,S,74,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000175,7,2,S,66,Miyabi,2,Trigger,2,Astra Yao,1,Sharkboo
1000177,7,1,S,76,Yixuan,0,Lucia,0,Astra Yao,0,Belion
1000177,7,2,S,123,Miyabi,2,Yuzuha,0,Soukaku,6,Sharkboo
1000178,7,1,S,77,Alice,2,Vivian,0,Yuzuha,0,Robin
1000178,7,2,S,117,Yidhari,0,Trigger,0,Lucia,0,Butler
1000179,7,1,S,86,Yanagi,0,Vivian,1,Astra Yao,0,Robin
1000179,7,2,S,108,Miyabi,0,Yuzuha,0,Burnice,0,Miss Esme
1000180,7,1,A,151,Yixuan,1,Caesar,0,Astra Yao,0,Resonaboo
1000180,7,2,A,185,Miyabi,1,Vivian,0,Yuzuha,1,Sharkboo
1000182,7,1,S,46,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000182,7,2,S,104,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury
1000183,7,1,S,71,Astra Yao,1,Lucia,0,Yixuan,0,Belion
1000183,7,2,S,128,Yuzuha,0,Miyabi,0,Burnice,0,Agent Gulliver
1000185,7,1,S,91,Lucia,0,Yixuan,0,Pan Yinhu,6,Resonaboo
1000185,7,2,S,134,Yuzuha,0,Burnice,1,Miyabi,0,Overtimeboo
1000186,7,1,S,111,Nekomata,5,Trigger,0,Astra Yao,0,Snap
1000186,7,2,S,99,Manato,6,Ju Fufu,1,Lucia,0,Miss Esme
1000188,7,1,S,78,Lucia,0,Yixuan,1,Ju Fufu,0,Belion
1000188,7,2,S,171,Yuzuha,0,Miyabi,0,Vivian,0,Robin
1000189,7,1,S,92,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000189,7,2,S,151,Yuzuha,0,Miyabi,0,Burnice,0,Rocketboo
1000190,7,1,S,127,Evelyn,0,Ju Fufu,0,Astra Yao,0,Snap
1000190,7,2,S,114,Yidhari,0,Lycaon,0,Lucia,0,Excaliboo
1000191,7,1,S,105,Yixuan,0,Pan Yinhu,5,Ju Fufu,1,Belion
1000191,7,2,S,140,Miyabi,0,Yuzuha,0,Astra Yao,0,Miss Esme
1000192,7,1,S,84,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000192,7,2,S,102,Miyabi,3,Yuzuha,0,Soukaku,6,Sharkboo
1000194,7,1,S,130,Yixuan,0,Pan Yinhu,6,Astra Yao,0,Belion
1000194,7,2,S,162,Miyabi,0,Lighter,0,Lucy,6,Rocketboo
1000197,7,1,S,97,Yixuan,0,Pan Yinhu,4,Lucia,0,Belion
1000197,7,2,S,134,Miyabi,0,Vivian,0,Yuzuha,0,Robin
1000198,7,1,S,136,Yixuan,0,Pan Yinhu,6,Ju Fufu,0,Belion
1000198,7,2,S,148,Lycaon,0,Lighter,0,Hugo,0,Robin
1000199,7,1,S,54,Alice,2,Yuzuha,2,Jane,2,Snap
1000199,7,2,S,46,Lucia,1,Yixuan,2,Ju Fufu,1,Belion
1000200,7,1,S,88,Yixuan,0,Pan Yinhu,6,Lucia,0,Belion
1000200,7,2,S,132,Miyabi,0,Yanagi,0,Astra Yao,0,Agent Gulliver
1000201,7,1,S,68,Pulchra,6,Lucia,1,Yixuan,1,Excaliboo
1000201,7,2,S,152,Astra Yao,1,Evelyn,0,Trigger,0,Knightboo
1000202,7,1,S,53,Yixuan,0,Lucia,1,Astra Yao,0,Snap
