uid,phase,name,level,cons,weapon,element,artifacts
15d3bb1791fe11ef834b8878734f76cf,,Rina,60,1,Weeping Cradle,Electric,"4p Swing Jazz, Puffer Electro"
15d3bb1791fe11ef834b8878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Polar Metal, Woodpecker Electro"
15d3bb1791fe11ef834b8878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb1791fe11ef834b8878734f76cf,,Seth,60,4,Peacekeeper - Specialized,Electric,"4p Hormone Punk, Swing Jazz"
15d3bb1791fe11ef834b8878734f76cf,,Anby,55,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb1891fe11ef9dc78878734f76cf,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
15d3bb1891fe11ef9dc78878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb1891fe11ef9dc78878734f76cf,,Qingyi,60,0,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb1891fe11ef9dc78878734f76cf,,Koleda,50,0,,Fire,"4p Shockstar Disco, Woodpecker Electro"
15d3bb1891fe11ef9dc78878734f76cf,,Rina,60,0,Kaboom the Cannon,Electric,"4p Swing Jazz, Puffer Electro"
15d3bb1991fe11efb8628878734f76cf,,Qingyi,60,0,,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb1991fe11efb8628878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb1991fe11efb8628878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
15d3bb1991fe11efb8628878734f76cf,,Caesar,60,0,Steam Oven,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb1991fe11efb8628878734f76cf,,Piper,60,5,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb1991fe11efb8628878734f76cf,,Lucy,60,3,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb1991fe11efb8628878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb1991fe11efb8628878734f76cf,,Soukaku,57,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb1a91fe11efb17a8878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb1a91fe11efb17a8878734f76cf,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Hormone Punk"
15d3bb1a91fe11efb17a8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Hormone Punk"
15d3bb1a91fe11efb17a8878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
15d3bb1a91fe11efb17a8878734f76cf,,Lycaon,60,1,The Restrained,Ice,"4p Shockstar Disco, Flex"
15d3bb1a91fe11efb17a8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb1a91fe11efb17a8878734f76cf,,Nicole,60,6,The Vault,Ether,"Chaotic Metal, Swing Jazz, Flex"
15d3bb1a91fe11efb17a8878734f76cf,,Jane,56,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb1a91fe11efb17a8878734f76cf,,Lucy,50,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Freedom Blues"
15d3bb1b91fe11efb1fc8878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Thunder Metal"
15d3bb1b91fe11efb1fc8878734f76cf,,Nekomata,60,0,Steel Cushion,Physical,"Fanged Metal, Woodpecker Electro, Hormone Punk"
15d3bb1b91fe11efb1fc8878734f76cf,,Burnice,50,0,Weeping Gemini,Fire,"4p Freedom Blues, Inferno Metal"
15d3bb1b91fe11efb1fc8878734f76cf,,Lucy,50,3,[Reverb] Mark II,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb1b91fe11efb1fc8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Polar Metal"
15d3bb1b91fe11efb1fc8878734f76cf,,Piper,41,1,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb1c91fe11ef9c7d8878734f76cf,,Lycaon,60,0,Ice-Jade Teapot,Ice,"4p Woodpecker Electro, Polar Metal"
15d3bb1c91fe11ef9c7d8878734f76cf,,Seth,60,0,Peacekeeper - Specialized,Electric,"4p Freedom Blues, Thunder Metal"
15d3bb1c91fe11ef9c7d8878734f76cf,,Ben,60,3,Big Cylinder,Fire,"4p Inferno Metal, Soul Rock"
15d3bb1c91fe11ef9c7d8878734f76cf,,Anton,60,2,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
15d3bb1c91fe11ef9c7d8878734f76cf,,Billy,60,2,Starlight Engine Replica,Physical,"4p Woodpecker Electro, Puffer Electro"
15d3bb1d91fe11efb02b8878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb1d91fe11efb02b8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb1d91fe11efb02b8878734f76cf,,Burnice,60,0,Fusion Compiler,Fire,"4p Chaos Jazz, Freedom Blues"
15d3bb1d91fe11efb02b8878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb1d91fe11efb02b8878734f76cf,,Lucy,50,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb1d91fe11efb02b8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Flex"
15d3bb1e91fe11ef821b8878734f76cf,,Jane,55,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb1e91fe11ef821b8878734f76cf,,Qingyi,55,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb1e91fe11ef821b8878734f76cf,,Zhu Yuan,55,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb1e91fe11ef821b8878734f76cf,,Caesar,55,0,Demara Battery Mark II,Physical,"Polar Metal, Flex"
15d3bb1e91fe11ef821b8878734f76cf,,Seth,55,3,Bunny Band,Electric,"4p Swing Jazz, Flex"
15d3bb1e91fe11ef821b8878734f76cf,,Nicole,55,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb1f91fe11efa0e98878734f76cf,,Jane,60,1,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb1f91fe11efa0e98878734f76cf,,Ellen,60,0,Gilded Blossom,Ice,"4p Woodpecker Electro, Freedom Blues"
15d3bb1f91fe11efa0e98878734f76cf,,Koleda,60,0,Steam Oven,Fire,"4p Shockstar Disco, Freedom Blues"
15d3bb1f91fe11efa0e98878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb1f91fe11efa0e98878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Freedom Blues, Polar Metal"
15d3bb1f91fe11efa0e98878734f76cf,,Anby,59,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
15d3bb2091fe11efa8218878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2091fe11efa8218878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb2091fe11efa8218878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb2091fe11efa8218878734f76cf,,Grace,60,1,Fusion Compiler,Electric,"4p Freedom Blues, Thunder Metal"
15d3bb2091fe11efa8218878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Freedom Blues"
15d3bb2091fe11efa8218878734f76cf,,Caesar,60,1,Tusks of Fury,Physical,"4p Proto Punk, Swing Jazz"
15d3bb2091fe11efa8218878734f76cf,,Soldier 11,60,0,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
15d3bb2091fe11efa8218878734f76cf,,Seth,50,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
15d3bb2091fe11efa8218878734f76cf,,Lucy,50,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb2191fe11efa8ee8878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2191fe11efa8ee8878734f76cf,,Qingyi,60,0,Demara Battery Mark II,Electric,"4p Shockstar Disco, Woodpecker Electro"
15d3bb2191fe11efa8ee8878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Hormone Punk"
15d3bb2191fe11efa8ee8878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Swing Jazz"
15d3bb2191fe11efa8ee8878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2191fe11efa8ee8878734f76cf,,Seth,50,1,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Freedom Blues"
15d3bb2191fe11efa8ee8878734f76cf,,Lucy,50,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Woodpecker Electro"
15d3bb2191fe11efa8ee8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb2291fe11efa3ba8878734f76cf,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Freedom Blues"
15d3bb2291fe11efa3ba8878734f76cf,,Grace,60,0,Rainforest Gourmet,Electric,"4p Thunder Metal, Freedom Blues"
15d3bb2291fe11efa3ba8878734f76cf,,Caesar,60,0,Precious Fossilized Core,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2291fe11efa3ba8878734f76cf,,Ellen,60,0,Steel Cushion,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb2291fe11efa3ba8878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
15d3bb2291fe11efa3ba8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2391fe11efbee58878734f76cf,,Ellen,50,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb2391fe11efbee58878734f76cf,,Soldier 11,50,0,Housekeeper,Fire,"4p Inferno Metal, Woodpecker Electro"
15d3bb2391fe11efbee58878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2391fe11efbee58878734f76cf,,Nicole,47,5,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
15d3bb2391fe11efbee58878734f76cf,,Caesar,43,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2391fe11efbee58878734f76cf,,Lucy,43,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb2491fe11efb5848878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2491fe11efb5848878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb2491fe11efb5848878734f76cf,,Rina,60,3,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
15d3bb2491fe11efb5848878734f76cf,,Ellen,60,0,Gilded Blossom,Ice,"4p Polar Metal, Woodpecker Electro"
15d3bb2491fe11efb5848878734f76cf,,Koleda,60,1,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
15d3bb2491fe11efb5848878734f76cf,,Seth,60,6,Bunny Band,Electric,"4p Swing Jazz, Hormone Punk"
15d3bb2491fe11efb5848878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2591fe11ef8f5e8878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2591fe11ef8f5e8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Thunder Metal"
15d3bb2591fe11ef8f5e8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Woodpecker Electro, Chaotic Metal"
15d3bb2591fe11ef8f5e8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
15d3bb2591fe11ef8f5e8878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Freedom Blues"
15d3bb2591fe11ef8f5e8878734f76cf,,Caesar,60,0,Spring Embrace,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2591fe11ef8f5e8878734f76cf,,Lycaon,50,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
15d3bb2591fe11ef8f5e8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Polar Metal, Swing Jazz"
15d3bb2591fe11ef8f5e8878734f76cf,,Nicole,50,6,[Reverb] Mark II,Ether,"4p Chaotic Metal, Swing Jazz"
15d3bb2691fe11ef889c8878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2691fe11ef889c8878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb2691fe11ef889c8878734f76cf,,Burnice,56,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Inferno Metal"
15d3bb2691fe11ef889c8878734f76cf,,Qingyi,55,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Woodpecker Electro"
15d3bb2691fe11ef889c8878734f76cf,,Caesar,55,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2691fe11ef889c8878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
15d3bb2791fe11efb22b8878734f76cf,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Polar Metal"
15d3bb2791fe11efb22b8878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
15d3bb2791fe11efb22b8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Polar Metal, Woodpecker Electro"
15d3bb2791fe11efb22b8878734f76cf,,Nicole,50,4,[Reverb] Mark II,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb2891fe11ef80ba8878734f76cf,,Ellen,60,2,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb2891fe11ef80ba8878734f76cf,,Lycaon,60,0,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
15d3bb2891fe11ef80ba8878734f76cf,,Nekomata,60,1,Steel Cushion,Physical,"4p Woodpecker Electro, Puffer Electro"
15d3bb2891fe11ef80ba8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2891fe11ef80ba8878734f76cf,,Anby,60,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb2891fe11ef80ba8878734f76cf,,Lucy,50,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb2991fe11efa2a48878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2991fe11efa2a48878734f76cf,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
15d3bb2991fe11efa2a48878734f76cf,,Grace,60,0,Weeping Gemini,Electric,"4p Thunder Metal, Freedom Blues"
15d3bb2991fe11efa2a48878734f76cf,,Burnice,60,0,Rainforest Gourmet,Fire,"4p Chaos Jazz, Freedom Blues"
15d3bb2991fe11efa2a48878734f76cf,,Soldier 11,60,1,Starlight Engine,Fire,"4p Inferno Metal, Woodpecker Electro"
15d3bb2991fe11efa2a48878734f76cf,,Piper,56,6,Roaring Ride,Physical,"4p Freedom Blues, Fanged Metal"
15d3bb2991fe11efa2a48878734f76cf,,Lucy,56,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
15d3bb2991fe11efa2a48878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2991fe11efa2a48878734f76cf,,Anton,55,5,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
15d3bb2a91fe11ef91c48878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2a91fe11ef91c48878734f76cf,,Rina,60,4,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
15d3bb2a91fe11ef91c48878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb2a91fe11ef91c48878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Hormone Punk"
15d3bb2a91fe11ef91c48878734f76cf,,Caesar,60,1,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2a91fe11ef91c48878734f76cf,,Seth,50,2,Peacekeeper - Specialized,Electric,"4p Proto Punk, Hormone Punk"
15d3bb2a91fe11ef91c48878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2b91fe11efaedd8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
15d3bb2b91fe11efaedd8878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2b91fe11efaedd8878734f76cf,,Soldier 11,60,0,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
15d3bb2b91fe11efaedd8878734f76cf,,Lucy,60,2,Kaboom the Cannon,Fire,"4p Swing Jazz, Flex"
15d3bb2b91fe11efaedd8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Flex"
15d3bb2b91fe11efaedd8878734f76cf,,Anby,50,4,Demara Battery Mark II,Electric,"Proto Punk, Shockstar Disco, Flex"
15d3bb2c91fe11efba408878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb2c91fe11efba408878734f76cf,,Nicole,60,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb2c91fe11efba408878734f76cf,,Zhu Yuan,60,0,Gilded Blossom,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb2c91fe11efba408878734f76cf,,Soldier 11,60,1,Starlight Engine,Fire,"4p Inferno Metal, Woodpecker Electro"
15d3bb2c91fe11efba408878734f76cf,,Ben,50,6,Big Cylinder,Fire,"4p Shockstar Disco, Swing Jazz"
15d3bb2c91fe11efba408878734f76cf,,Lucy,60,2,Kaboom the Cannon,Fire,"4p Swing Jazz, Inferno Metal"
15d3bb2d91fe11efb1f98878734f76cf,,Jane,60,0,Fusion Compiler,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2d91fe11efb1f98878734f76cf,,Zhu Yuan,60,0,Cannon Rotor,Ether,"4p Chaotic Metal, Flex"
15d3bb2d91fe11efb1f98878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Flex"
15d3bb2d91fe11efb1f98878734f76cf,,Caesar,60,0,Bunny Band,Physical,"4p Proto Punk, Hormone Punk"
15d3bb2d91fe11efb1f98878734f76cf,,Qingyi,55,0,Steam Oven,Electric,"Freedom Blues, Shockstar Disco, Puffer Electro"
15d3bb2d91fe11efb1f98878734f76cf,,Rina,55,0,Weeping Cradle,Electric,"Swing Jazz, Flex"
15d3bb2d91fe11efb1f98878734f76cf,,Nicole,55,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
15d3bb2d91fe11efb1f98878734f76cf,,Anby,50,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Flex"
15d3bb2e91fe11ef92b98878734f76cf,,Ellen,50,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
15d3bb2e91fe11ef92b98878734f76cf,,Nekomata,50,0,Starlight Engine,Physical,"4p Woodpecker Electro, Flex"
15d3bb2e91fe11ef92b98878734f76cf,,Piper,40,2,Fusion Compiler,Physical,Flex
15d3bb2e91fe11ef92b98878734f76cf,,Soukaku,40,5,Bashful Demon,Ice,"4p Swing Jazz, Flex"
15d3bb2e91fe11ef92b98878734f76cf,,Nicole,40,2,Weeping Cradle,Ether,"4p Swing Jazz, Flex"
15d3bb2e91fe11ef92b98878734f76cf,,Anby,40,2,Steam Oven,Electric,"4p Shockstar Disco, Flex"
15d3bb2f91fe11ef81358878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb2f91fe11ef81358878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb2f91fe11ef81358878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb2f91fe11ef81358878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb2f91fe11ef81358878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb2f91fe11ef81358878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb2f91fe11ef81358878734f76cf,,Burnice,58,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
15d3bb2f91fe11ef81358878734f76cf,,Nicole,58,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb2f91fe11ef81358878734f76cf,,Lycaon,55,0,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
15d3bb3091fe11efac168878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb3091fe11efac168878734f76cf,,Qingyi,60,0,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb3091fe11efac168878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
15d3bb3091fe11efac168878734f76cf,,Ellen,60,0,Steel Cushion,Ice,"4p Woodpecker Electro, Polar Metal"
15d3bb3091fe11efac168878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb3091fe11efac168878734f76cf,,Seth,60,5,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
15d3bb3091fe11efac168878734f76cf,,Soukaku,60,4,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb3091fe11efac168878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
15d3bb3091fe11efac168878734f76cf,,Anby,50,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb3191fe11efbd388878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb3191fe11efbd388878734f76cf,,Lycaon,60,1,Precious Fossilized Core,Ice,"4p Shockstar Disco, Swing Jazz"
15d3bb3191fe11efbd388878734f76cf,,Caesar,60,0,Demara Battery Mark II,Physical,"4p Proto Punk, Shockstar Disco"
15d3bb3191fe11efbd388878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Freedom Blues, Chaos Jazz"
15d3bb3191fe11efbd388878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Woodpecker Electro"
15d3bb3191fe11efbd388878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb3291fe11ef98738878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
15d3bb3291fe11ef98738878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
15d3bb3291fe11ef98738878734f76cf,,Grace,60,0,Fusion Compiler,Electric,"4p Thunder Metal, Freedom Blues"
15d3bb3291fe11ef98738878734f76cf,,Jane,55,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
15d3bb3291fe11ef98738878734f76cf,,Lycaon,55,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
15d3bb3291fe11ef98738878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
15d3bb3291fe11ef98738878734f76cf,,Seth,50,2,Peacekeeper - Specialized,Electric,"Hormone Punk, Swing Jazz, Flex"
15d3bb3391fe11ef95848878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
