uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
e58b8fe68e1411f0bb8e8878734f76cf,7,2,S,122,Yanagi,0,Astra Yao,0.0,Vivian,0.0,Resonaboo
e58b901d8e1411f0ade58878734f76cf,7,1,S,135,Yuzuha,0,Alice,0.0,Vivian,0.0,Miss Esme
e58b901d8e1411f0ade58878734f76cf,7,2,S,142,Trigger,0,Nicole,6.0,Soldier 0 - Anby,0.0,Resonaboo
e58b90548e1411f0b0f68878734f76cf,7,1,S,118,Burnice,0,Jane,0.0,Yuzuha,0.0,Luckyboo
e58b90548e1411f0b0f68878734f76cf,7,2,S,71,Soldier 0 - Anby,0,Trigger,1.0,Astra Yao,0.0,Snap
e58b908a8e1411f0b8ac8878734f76cf,7,1,S,110,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Snap
e58b908a8e1411f0b8ac8878734f76cf,7,2,S,99,Yixuan,1,Trigger,0.0,Ju Fufu,0.0,Belion
e58b90c58e1411f08f398878734f76cf,7,1,S,111,Jane,0,Burnice,1.0,Yuzuha,0.0,Baddieboo
e58b90c58e1411f08f398878734f76cf,7,2,S,64,Miyabi,2,Vivian,0.0,Astra Yao,0.0,Robin
e58b90fb8e1411f08c158878734f76cf,7,1,S,80,Miyabi,6,Yanagi,0.0,Alice,0.0,Agent Gulliver
e58b90fb8e1411f08c158878734f76cf,7,2,S,199,Soldier 0 - Anby,0,Trigger,0.0,Ju Fufu,0.0,Plugboo
e58b91328e1411f0a5e28878734f76cf,7,1,S,146,Billy,6,Trigger,0.0,Nicole,6.0,Amillion
e58b91328e1411f0a5e28878734f76cf,7,2,S,70,Miyabi,0,Yanagi,0.0,Yuzuha,0.0,Plugboo
e58b91688e1411f09a9e8878734f76cf,7,1,S,144,Jane,0,Vivian,0.0,Yuzuha,0.0,Robin
e58b91688e1411f09a9e8878734f76cf,7,2,S,106,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Plugboo
e58b919c8e1411f085988878734f76cf,7,1,S,80,Jane,2,Vivian,0.0,Yuzuha,0.0,Robin
e58b919c8e1411f085988878734f76cf,7,2,S,102,Yixuan,0,Ju Fufu,0.0,Astra Yao,0.0,Belion
e58b91d38e1411f080128878734f76cf,7,1,S,73,Miyabi,6,Yuzuha,0.0,Yanagi,0.0,Agent Gulliver
e58b91d38e1411f080128878734f76cf,7,2,S,118,Soldier 0 - Anby,0,Nicole,5.0,Astra Yao,0.0,Snap
e58b92138e1411f093ac8878734f76cf,7,1,S,48,Astra Yao,2,Yuzuha,2.0,Alice,6.0,Bangvolver
e58b92138e1411f093ac8878734f76cf,7,2,S,51,Trigger,2,Soldier 0 - Anby,6.0,Caesar,2.0,Plugboo
e58b92498e1411f086628878734f76cf,7,1,S,109,Yuzuha,0,Burnice,0.0,Miyabi,2.0,Rocketboo
e58b92498e1411f086628878734f76cf,7,2,S,165,Trigger,0,Rina,3.0,Soldier 0 - Anby,0.0,Plugboo
e58b927e8e1411f0a0bd8878734f76cf,7,1,S,139,Yixuan,1,Pulchra,6.0,Astra Yao,0.0,Snap
e58b927e8e1411f0a0bd8878734f76cf,7,2,S,133,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Penguinboo
e58b92b28e1411f0a5878878734f76cf,7,1,S,187,Burnice,0,Nicole,6.0,Miyabi,0.0,Baddieboo
e58b92b28e1411f0a5878878734f76cf,7,2,S,104,Astra Yao,0,Trigger,0.0,Soldier 0 - Anby,0.0,Plugboo
e58b92e98e1411f08ef28878734f76cf,7,1,S,23,Yuzuha,2,Alice,2.0,Jane,3.0,Miss Esme
e58b92e98e1411f08ef28878734f76cf,7,2,S,27,Astra Yao,4,Caesar,2.0,Miyabi,6.0,Snap
e572ff758e1411f0b9a18878734f76cf,7,1,A,177,Hugo,0,Lighter,0.0,Lycaon,1.0,Robin
e572ff758e1411f0b9a18878734f76cf,7,2,A,205,Zhu Yuan,0,Nicole,6.0,Astra Yao,0.0,Devilboo
e58b931c8e1411f0a0808878734f76cf,7,1,S,135,Jane,0,Burnice,0.0,Yuzuha,0.0,Bangvolver
e58b931c8e1411f0a0808878734f76cf,7,2,S,163,Hugo,0,Lighter,0.0,Lycaon,2.0,Robin
e58b93f18e1411f08f458878734f76cf,7,1,S,109,Miyabi,0,Yanagi,0.0,Yuzuha,0.0,Resonaboo
e58b93f18e1411f08f458878734f76cf,7,2,S,112,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Snap
e58b94288e1411f095fd8878734f76cf,7,1,S,103,Yuzuha,0,Vivian,0.0,Alice,0.0,Miss Esme
e58b94288e1411f095fd8878734f76cf,7,2,S,92,Astra Yao,0,Soldier 0 - Anby,1.0,Trigger,0.0,Plugboo
e58b94618e1411f0a3338878734f76cf,7,1,S,90,Yuzuha,0,Miyabi,0.0,Yanagi,0.0,Miss Esme
e58b94618e1411f0a3338878734f76cf,7,2,S,144,Astra Yao,0,Yixuan,0.0,Ju Fufu,0.0,Snap
e58b94968e1411f0b8c88878734f76cf,7,1,B,205,Yuzuha,0,Piper,6.0,Miyabi,0.0,Red Moccus
e58b94968e1411f0b8c88878734f76cf,7,2,B,272,Soldier 0 - Anby,1,Qingyi,0.0,Astra Yao,0.0,Agent Gulliver
e58b94cb8e1411f0999b8878734f76cf,7,1,S,73,Yuzuha,0,Alice,0.0,Yanagi,0.0,Miss Esme
e58b94cb8e1411f0999b8878734f76cf,7,2,S,135,Astra Yao,0,Yixuan,0.0,Ju Fufu,0.0,Belion
e58b95018e1411f0a7d28878734f76cf,7,1,S,98,Miyabi,3,Lycaon,1.0,Soukaku,6.0,Penguinboo
e58b95018e1411f0a7d28878734f76cf,7,2,S,68,Yixuan,2,Pan Yinhu,6.0,Trigger,1.0,Belion
e58b95378e1411f09b5d8878734f76cf,7,1,S,193,Burnice,0,Jane,0.0,Lucy,6.0,Red Moccus
e58b95378e1411f09b5d8878734f76cf,7,2,S,90,Astra Yao,0,Miyabi,0.0,Yanagi,0.0,Agent Gulliver
e57301678e1411f0bc538878734f76cf,7,1,S,132,Yuzuha,0,Burnice,0.0,Jane,0.0,Luckyboo
e57301678e1411f0bc538878734f76cf,7,2,S,160,Harumasa,0,Qingyi,0.0,Nicole,6.0,Plugboo
e58b956a8e1411f084698878734f76cf,7,1,S,67,Miyabi,6,Yanagi,1.0,Astra Yao,1.0,Agent Gulliver
e58b956a8e1411f084698878734f76cf,7,2,S,53,Yixuan,6,Pan Yinhu,6.0,Ju Fufu,1.0,Belion
e58b959e8e1411f09c628878734f76cf,7,1,S,92,Yuzuha,0,Alice,0.0,Burnice,0.0,Miss Esme
e58b959e8e1411f09c628878734f76cf,7,2,S,117,Ellen,2,Trigger,0.0,Astra Yao,0.0,Butler
e58b95d28e1411f0b3618878734f76cf,7,1,S,91,Yuzuha,0,Alice,0.0,Rina,1.0,Miss Esme
e58b95d28e1411f0b3618878734f76cf,7,2,S,134,Evelyn,0,Lighter,0.0,Astra Yao,0.0,Snap
e58b96078e1411f09bd28878734f76cf,7,1,S,145,Soukaku,6,Miyabi,2.0,Lycaon,1.0,Sharkboo
e58b96078e1411f09bd28878734f76cf,7,2,S,97,Astra Yao,0,Yixuan,1.0,Ju Fufu,0.0,Belion
e58b963b8e1411f0bdc08878734f76cf,7,1,S,110,Miyabi,0,Yanagi,0.0,Yuzuha,0.0,Agent Gulliver
e58b963b8e1411f0bdc08878734f76cf,7,2,S,100,Yixuan,0,Ju Fufu,0.0,Astra Yao,0.0,Snap
e58b966e8e1411f0b2b08878734f76cf,7,1,S,115,Yuzuha,0,Alice,0.0,Burnice,0.0,Miss Esme
e58b966e8e1411f0b2b08878734f76cf,7,2,S,70,Astra Yao,1,Yixuan,2.0,Trigger,0.0,Snap
e58b96a38e1411f0a2f28878734f76cf,7,1,S,98,Miyabi,2,Yuzuha,0.0,Yanagi,0.0,
e58b96a38e1411f0a2f28878734f76cf,7,2,S,83,Soldier 0 - Anby,0,Trigger,0.0,Nicole,6.0,
e57303218e1411f0a9c58878734f76cf,7,1,S,145,Alice,0,Yuzuha,0.0,Yanagi,0.0,Miss Esme
e57303218e1411f0a9c58878734f76cf,7,2,S,108,Miyabi,1,Trigger,0.0,Astra Yao,0.0,Snap
e58b96d78e1411f093b18878734f76cf,7,1,S,122,Trigger,0,Rina,3.0,Yanagi,0.0,Plugboo
e58b96d78e1411f093b18878734f76cf,7,2,S,111,Astra Yao,0,Miyabi,1.0,Piper,6.0,Agent Gulliver
e58b970b8e1411f0a4038878734f76cf,7,1,S,108,Yuzuha,0,Alice,0.0,Jane,0.0,Miss Esme
e58b970b8e1411f0a4038878734f76cf,7,2,S,89,Astra Yao,0,Miyabi,0.0,Yanagi,0.0,Agent Gulliver
e57303c88e1411f096ba8878734f76cf,7,1,S,101,Miyabi,6,Lycaon,1.0,Soukaku,6.0,Agent Gulliver
e57303c88e1411f096ba8878734f76cf,7,2,S,101,Yixuan,5,Pan Yinhu,6.0,Nicole,6.0,Belion
e57303ff8e1411f0a06f8878734f76cf,7,1,A,188,Miyabi,1,Yanagi,0.0,Vivian,0.0,Agent Gulliver
e57303ff8e1411f0a06f8878734f76cf,7,2,A,164,Yixuan,0,Caesar,0.0,Astra Yao,0.0,Belion
e58b973e8e1411f0b8278878734f76cf,7,1,S,96,Miyabi,0,Yuzuha,0.0,Alice,0.0,Miss Esme
e58b973e8e1411f0b8278878734f76cf,7,2,S,128,Yanagi,0,Astra Yao,0.0,Vivian,0.0,Robin
e573046e8e1411f0a6138878734f76cf,7,1,S,165,Qingyi,1,Astra Yao,0.0,Harumasa,0.0,Plugboo
e573046e8e1411f0a6138878734f76cf,7,2,S,127,Trigger,0,Soukaku,6.0,Miyabi,0.0,Sharkboo
e58b97748e1411f08ca48878734f76cf,7,1,S,129,Yuzuha,0,Jane,0.0,Burnice,0.0,Bangvolver
e58b97748e1411f08ca48878734f76cf,7,2,S,113,Astra Yao,0,Soldier 0 - Anby,1.0,Trigger,0.0,Plugboo
e58b97a98e1411f0ab158878734f76cf,7,1,A,163,Grace,0,Trigger,0.0,Yuzuha,0.0,Plugboo
e58b97a98e1411f0ab158878734f76cf,7,2,A,220,Harumasa,0,Anby,6.0,Astra Yao,0.0,Bagboo
e58b97dd8e1411f0901f8878734f76cf,7,1,S,125,Evelyn,0,Lighter,0.0,Astra Yao,1.0,Snap
e58b97dd8e1411f0901f8878734f76cf,7,2,S,153,Seed,0,Harumasa,0.0,Ju Fufu,0.0,Plugboo
e58b98128e1411f0aca28878734f76cf,7,1,S,111,Jane,0,Vivian,0.0,Yuzuha,0.0,Robin
e58b98128e1411f0aca28878734f76cf,7,2,S,84,Miyabi,2,Yanagi,0.0,Astra Yao,0.0,Snap
e58b98468e1411f0b1918878734f76cf,7,1,S,150,Soldier 0 - Anby,0,Alice,0.0,Yuzuha,0.0,Plugboo
e58b98468e1411f0b1918878734f76cf,7,2,S,127,Yanagi,0,Miyabi,0.0,Trigger,0.0,Agent Gulliver
e58b987b8e1411f0a9228878734f76cf,7,1,A,154,Yuzuha,0,Miyabi,0.0,Jane,0.0,Officer Cui
e58b987b8e1411f0a9228878734f76cf,7,2,A,174,Astra Yao,0,Harumasa,1.0,Yanagi,0.0,Plugboo
e58b98ae8e1411f081818878734f76cf,7,1,S,123,Yuzuha,0,Jane,0.0,Burnice,0.0,Bangvolver
e58b98ae8e1411f081818878734f76cf,7,2,S,103,Trigger,0,Soldier 0 - Anby,0.0,Seed,0.0,Mercury
e573062d8e1411f093508878734f76cf,7,1,A,131,Astra Yao,0,Miyabi,0.0,Vivian,0.0,Robin
e573062d8e1411f093508878734f76cf,7,2,A,189,Yixuan,0,Ju Fufu,0.0,,,Belion
e58b98e48e1411f0b26b8878734f76cf,7,1,S,83,Yuzuha,2,Miyabi,2.0,Alice,0.0,Miss Esme
e58b98e48e1411f0b26b8878734f76cf,7,2,S,46,Yixuan,6,Astra Yao,6.0,Ju Fufu,2.0,Belion
e573069a8e1411f0b6ad8878734f76cf,7,1,S,131,Alice,0,Yuzuha,0.0,Astra Yao,0.0,Miss Esme
e573069a8e1411f0b6ad8878734f76cf,7,2,S,89,Miyabi,6,Lycaon,1.0,Soukaku,6.0,Sharkboo
e58b99198e1411f0bafc8878734f76cf,7,1,S,116,Yuzuha,1,Burnice,0.0,Jane,0.0,Red Moccus
e58b99198e1411f0bafc8878734f76cf,7,2,S,112,Astra Yao,0,Soldier 0 - Anby,0.0,Trigger,0.0,Plugboo
e58b994d8e1411f080c88878734f76cf,7,1,S,126,Yuzuha,0,Vivian,0.0,Alice,0.0,Miss Esme
e58b994d8e1411f080c88878734f76cf,7,2,S,84,Ju Fufu,0,Yixuan,1.0,Pan Yinhu,6.0,Belion
e58b99868e1411f0802b8878734f76cf,7,1,S,107,Alice,0,Jane,0.0,Yuzuha,0.0,Miss Esme
e58b99868e1411f0802b8878734f76cf,7,2,S,96,Miyabi,0,Yanagi,0.0,Astra Yao,0.0,Agent Gulliver
e58b99bb8e1411f0acad8878734f76cf,7,1,A,163,Miyabi,2,Lycaon,2.0,Soukaku,6.0,Sharkboo
e58b99bb8e1411f0acad8878734f76cf,7,2,A,146,Yixuan,0,Pan Yinhu,6.0,Ju Fufu,0.0,Belion
e58b99f18e1411f0a8388878734f76cf,7,1,S,95,Yuzuha,0,Alice,2.0,Jane,1.0,Miss Esme
e58b99f18e1411f0a8388878734f76cf,7,2,S,126,Astra Yao,0,Soldier 0 - Anby,0.0,Trigger,0.0,Snap
e58b9a248e1411f0a39d8878734f76cf,7,1,S,123,Miyabi,2,Vivian,0.0,Astra Yao,0.0,Robin
e58b9a248e1411f0a39d8878734f76cf,7,2,S,141,Yixuan,0,Pan Yinhu,5.0,Ju Fufu,0.0,Belion
e58b9a588e1411f081c38878734f76cf,7,1,S,76,Yuzuha,0,Alice,0.0,Yanagi,0.0,Miss Esme
e58b9a588e1411f081c38878734f76cf,7,2,S,82,Astra Yao,0,Soldier 0 - Anby,0.0,Trigger,0.0,Plugboo
e58b9a8b8e1411f09b7d8878734f76cf,7,1,S,88,Alice,2,Nicole,6.0,Yuzuha,0.0,Miss Esme
e58b9a8b8e1411f09b7d8878734f76cf,7,2,S,86,Yanagi,0,Vivian,0.0,Astra Yao,0.0,Robin
e57308908e1411f0a3478878734f76cf,7,1,S,159,Yuzuha,0,Burnice,0.0,Alice,0.0,Miss Esme
e57308908e1411f0a3478878734f76cf,7,2,S,111,Astra Yao,0,Vivian,2.0,Miyabi,0.0,Snap
e57308c88e1411f0903a8878734f76cf,7,1,S,142,Yuzuha,0,Yanagi,0.0,Vivian,0.0,Robin
e57308c88e1411f0903a8878734f76cf,7,2,S,94,Astra Yao,0,Miyabi,2.0,Nicole,6.0,Snap
e58b9ac18e1411f0ab428878734f76cf,7,1,S,85,Yanagi,0,Yuzuha,0.0,Miyabi,0.0,Agent Gulliver
e58b9ac18e1411f0ab428878734f76cf,7,2,S,156,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Plugboo
e58b9af78e1411f082a08878734f76cf,7,1,S,111,Yanagi,0,Astra Yao,0.0,Miyabi,0.0,Agent Gulliver
e58b9af78e1411f082a08878734f76cf,7,2,S,153,Soldier 0 - Anby,0,Trigger,0.0,Rina,2.0,Plugboo
e58b9b2b8e1411f0972b8878734f76cf,7,1,S,125,Soukaku,6,Yuzuha,0.0,Miyabi,0.0,Sharkboo
e58b9b2b8e1411f0972b8878734f76cf,7,2,S,114,Trigger,0,Astra Yao,0.0,Harumasa,0.0,Plugboo
e57309a38e1411f090f68878734f76cf,7,1,A,145,Miyabi,0,Yanagi,0.0,Soukaku,6.0,Agent Gulliver
e57309a38e1411f090f68878734f76cf,7,2,A,158,Trigger,0,Soldier 0 - Anby,0.0,Pulchra,6.0,Plugboo
e57309d98e1411f0b6578878734f76cf,7,1,S,117,Astra Yao,0,Miyabi,2.0,Nicole,6.0,Butler
e57309d98e1411f0b6578878734f76cf,7,2,S,128,Yixuan,1,Pan Yinhu,6.0,Pulchra,6.0,Snap
e5730a118e1411f08c088878734f76cf,7,1,S,73,Yuzuha,2,Jane,2.0,Alice,0.0,Robin
e5730a118e1411f08c088878734f76cf,7,2,S,80,Astra Yao,1,Yixuan,1.0,Ju Fufu,0.0,Belion
e58b9b5f8e1411f0a1d78878734f76cf,7,1,S,98,Miyabi,1,Yuzuha,0.0,Vivian,0.0,Robin
e58b9b5f8e1411f0a1d78878734f76cf,7,2,S,75,Ju Fufu,0,Astra Yao,1.0,Yixuan,2.0,Belion
e5730a818e1411f0837a8878734f76cf,7,1,S,127,Burnice,0,Miyabi,0.0,Yuzuha,0.0,Snap
e5730a818e1411f0837a8878734f76cf,7,2,S,166,Zhu Yuan,0,Qingyi,0.0,Nicole,6.0,Resonaboo
e58b9b958e1411f08fb88878734f76cf,7,1,S,102,Alice,0,Yanagi,0.0,Yuzuha,0.0,Miss Esme
e58b9b958e1411f08fb88878734f76cf,7,2,S,106,Seed,0,Soldier 0 - Anby,0.0,Trigger,0.0,Plugboo
e58b9bcb8e1411f0ab708878734f76cf,7,1,S,124,Alice,0,Yuzuha,0.0,,,Miss Esme
e58b9bcb8e1411f0ab708878734f76cf,7,2,S,93,Astra Yao,0,Miyabi,3.0,Vivian,0.0,Robin
e58b9c328e1411f0a1f28878734f76cf,7,1,A,206,Yuzuha,0,Evelyn,1.0,Koleda,1.0,Miss Esme
e58b9c328e1411f0a1f28878734f76cf,7,2,A,107,Astra Yao,0,Yixuan,1.0,Miyabi,0.0,Plugboo
e5730b648e1411f0b1608878734f76cf,7,1,S,108,Alice,0,Jane,0.0,Yuzuha,0.0,Miss Esme
e5730b648e1411f0b1608878734f76cf,7,2,S,107,Astra Yao,0,Miyabi,0.0,Soukaku,6.0,Sharkboo
e58b9c688e1411f08b328878734f76cf,7,1,S,89,Yuzuha,0,Jane,0.0,Vivian,1.0,Robin
e58b9c688e1411f08b328878734f76cf,7,2,S,73,Miyabi,1,Yanagi,0.0,Astra Yao,0.0,Agent Gulliver
e58b9c9d8e1411f0a9df8878734f76cf,7,1,S,123,Yuzuha,0,Miyabi,1.0,Yanagi,0.0,Agent Gulliver
e58b9c9d8e1411f0a9df8878734f76cf,7,2,S,157,Pulchra,6,Rina,2.0,Soldier 0 - Anby,1.0,Plugboo
e5730c098e1411f0ac508878734f76cf,7,1,S,64,Yuzuha,2,Alice,2.0,Jane,2.0,Bangvolver
e5730c098e1411f0ac508878734f76cf,7,2,S,53,Astra Yao,0,Miyabi,6.0,Yanagi,0.0,Agent Gulliver
e58b9cd18e1411f0a6d98878734f76cf,7,1,S,62,Yuzuha,1,Alice,0.0,Jane,2.0,Robin
e58b9cd18e1411f0a6d98878734f76cf,7,2,S,98,Astra Yao,1,Soldier 0 - Anby,0.0,Trigger,0.0,Snap
e58b9d058e1411f09a448878734f76cf,7,1,S,153,Alice,0,Burnice,0.0,Yuzuha,0.0,Miss Esme
e58b9d058e1411f09a448878734f76cf,7,2,S,113,Astra Yao,0,Miyabi,0.0,Yanagi,0.0,Belion
e58b9d3a8e1411f081818878734f76cf,7,1,S,100,Miyabi,0,Yanagi,0.0,Astra Yao,0.0,Snap
e58b9d3a8e1411f081818878734f76cf,7,2,S,96,Jane,0,Vivian,0.0,Yuzuha,0.0,Robin
e58b9d6f8e1411f0b9098878734f76cf,7,1,S,119,Yuzuha,0,Vivian,0.0,Miyabi,0.0,Robin
e58b9d6f8e1411f0b9098878734f76cf,7,2,S,130,Yixuan,0,Pan Yinhu,3.0,Trigger,0.0,Butler
e58b9da48e1411f09e688878734f76cf,7,1,S,102,Alice,0,Burnice,0.0,Yuzuha,0.0,Miss Esme
e58b9da48e1411f09e688878734f76cf,7,2,S,83,Miyabi,0,Yanagi,0.0,Astra Yao,0.0,Plugboo
e58b9dd88e1411f087118878734f76cf,7,1,S,83,Yuzuha,0,Alice,0.0,Vivian,0.0,Robin
e58b9dd88e1411f087118878734f76cf,7,2,S,82,Trigger,0,Astra Yao,0.0,Soldier 0 - Anby,0.0,Snap
e58b9e0e8e1411f09a5a8878734f76cf,7,1,S,155,Miyabi,0,Piper,6.0,Lucy,6.0,Red Moccus
e58b9e0e8e1411f09a5a8878734f76cf,7,2,S,143,Trigger,0,Soldier 0 - Anby,0.0,Pulchra,6.0,Plugboo
e5730dc48e1411f0866a8878734f76cf,7,1,S,142,Burnice,0,Yuzuha,0.0,Jane,0.0,Bangvolver
e5730dc48e1411f0866a8878734f76cf,7,2,S,133,Astra Yao,0,Yixuan,0.0,Pan Yinhu,6.0,Butler
e58b9e428e1411f08ca18878734f76cf,7,1,S,138,Astra Yao,0,Evelyn,0.0,Ju Fufu,0.0,Snap
e58b9e428e1411f08ca18878734f76cf,7,2,S,102,Vivian,0,Yuzuha,0.0,Jane,0.0,Robin
e58b9e798e1411f0b95b8878734f76cf,7,1,S,129,Jane,0,Vivian,0.0,Astra Yao,0.0,Resonaboo
e58b9e798e1411f0b95b8878734f76cf,7,2,S,83,Miyabi,0,Yanagi,0.0,Yuzuha,0.0,Agent Gulliver
e5730e688e1411f09f538878734f76cf,7,1,S,147,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,1.0,Plugboo
e5730e688e1411f09f538878734f76cf,7,2,S,88,Miyabi,2,Vivian,0.0,Yuzuha,0.0,Robin
e5730ea08e1411f090b98878734f76cf,7,1,A,141,Miyabi,0,Yuzuha,0.0,Yanagi,0.0,Agent Gulliver
e5730ea08e1411f090b98878734f76cf,7,2,A,173,Yixuan,0,Pan Yinhu,6.0,Pulchra,6.0,Belion
e58b9eac8e1411f087e88878734f76cf,7,1,S,169,Jane,0,Burnice,0.0,Yuzuha,0.0,Bangvolver
e58b9eac8e1411f087e88878734f76cf,7,2,S,113,Miyabi,0,Yixuan,0.0,Astra Yao,0.0,Snap
e5730f0d8e1411f0ac768878734f76cf,7,1,S,186,Yuzuha,0,Burnice,0.0,Evelyn,0.0,Rocketboo
e5730f0d8e1411f0ac768878734f76cf,7,2,S,109,Yanagi,0,Miyabi,0.0,Astra Yao,0.0,Agent Gulliver
e58b9ee28e1411f0a6388878734f76cf,7,1,S,135,Vivian,0,Yuzuha,0.0,Yanagi,0.0,Robin
e58b9ee28e1411f0a6388878734f76cf,7,2,S,131,Miyabi,0,Astra Yao,0.0,Soukaku,6.0,Snap
e58b9f168e1411f0bf258878734f76cf,7,1,S,104,Yanagi,2,Vivian,0.0,Yuzuha,0.0,Miss Esme
e58b9f168e1411f0bf258878734f76cf,7,2,S,92,Miyabi,1,Nicole,6.0,Astra Yao,0.0,Snap
e58b9f498e1411f0929e8878734f76cf,7,1,S,174,Astra Yao,0,Evelyn,0.0,Koleda,3.0,Snap
e58b9f498e1411f0929e8878734f76cf,7,2,S,113,Yuzuha,0,Alice,0.0,Vivian,0.0,Miss Esme
e58ba1678e1411f0b9268878734f76cf,7,1,S,135,Jane,0,Yuzuha,0.0,Burnice,0.0,Snap
e58ba1678e1411f0b9268878734f76cf,7,2,S,96,Soldier 0 - Anby,0,Astra Yao,0.0,Trigger,0.0,Plugboo
e573101c8e1411f0b99a8878734f76cf,7,1,S,110,Alice,0,Yanagi,0.0,Astra Yao,0.0,Snap
e573101c8e1411f0b99a8878734f76cf,7,2,S,101,Miyabi,2,Lighter,0.0,Lucy,6.0,Rocketboo
e58ba4dc8e1411f0b9eb8878734f76cf,7,1,S,79,Miyabi,0,Yanagi,0.0,Yuzuha,0.0,Agent Gulliver
e58ba4dc8e1411f0b9eb8878734f76cf,7,2,S,132,Yixuan,0,Pan Yinhu,1.0,Ju Fufu,0.0,Belion
e58ba5a78e1411f0be178878734f76cf,7,1,A,207,Qingyi,1,Rina,5.0,Harumasa,0.0,Officer Cui
e58ba5a78e1411f0be178878734f76cf,7,2,A,128,Yanagi,0,Vivian,1.0,Alice,0.0,Plugboo
e58ba6558e1411f090cb8878734f76cf,7,1,S,139,Miyabi,0,Trigger,0.0,Astra Yao,0.0,Butler
e58ba6558e1411f090cb8878734f76cf,7,2,S,131,Yixuan,1,Pan Yinhu,6.0,Ju Fufu,0.0,Belion
e58ba6f88e1411f0bc468878734f76cf,7,1,S,116,Yuzuha,0,Vivian,0.0,Jane,0.0,Miss Esme
e58ba6f88e1411f0bc468878734f76cf,7,2,S,142,Ju Fufu,0,Yixuan,0.0,Pan Yinhu,6.0,Belion
e573112e8e1411f086248878734f76cf,7,1,S,154,Vivian,1,Jane,0.0,Astra Yao,0.0,Robin
e573112e8e1411f086248878734f76cf,7,2,S,113,Miyabi,4,Lycaon,0.0,Soukaku,6.0,Sharkboo
e58ba7988e1411f0b2b78878734f76cf,7,1,S,110,Astra Yao,0,Jane,0.0,Alice,0.0,Miss Esme
e58ba7988e1411f0b2b78878734f76cf,7,2,S,147,Lycaon,0,Soukaku,6.0,Miyabi,2.0,Sharkboo
e573119b8e1411f0b0948878734f76cf,7,1,S,128,Piper,6,Yanagi,0.0,Yuzuha,0.0,Luckyboo
e573119b8e1411f0b0948878734f76cf,7,2,S,102,Yixuan,2,Astra Yao,0.0,Ju Fufu,0.0,Snap
e57311d38e1411f098128878734f76cf,7,1,S,204,Soldier 0 - Anby,0,Nicole,6.0,Astra Yao,0.0,Agent Gulliver
e57311d38e1411f098128878734f76cf,7,2,S,92,Miyabi,5,Lycaon,3.0,Soukaku,6.0,Sharkboo
e58ba8318e1411f0a6ac8878734f76cf,7,1,S,133,Astra Yao,0,Evelyn,0.0,Lighter,0.0,Rocketboo
