uid,phase,name,level,cons,weapon,element,artifacts
6fd38b95d3ae11ef94e78878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Flex"
6fd38b96d3ae11efbc4b8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b96d3ae11efbc4b8878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38b96d3ae11efbc4b8878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
6fd38b96d3ae11efbc4b8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38b96d3ae11efbc4b8878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
6fd38b96d3ae11efbc4b8878734f76cf,,Caesar,60,0,Demara Battery Mark II,Physical,"4p Proto Punk, Swing Jazz"
6fd38b96d3ae11efbc4b8878734f76cf,,Seth,60,4,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
6fd38b96d3ae11efbc4b8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38b96d3ae11efbc4b8878734f76cf,,Lucy,55,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
6fd38b97d3ae11efb3b48878734f76cf,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b97d3ae11efb3b48878734f76cf,,Yanagi,60,0,Fusion Compiler,Electric,"4p Thunder Metal, Freedom Blues"
6fd38b97d3ae11efb3b48878734f76cf,,Nicole,50,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
6fd38b97d3ae11efb3b48878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Astral Voice"
6fd38b97d3ae11efb3b48878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
6fd38b97d3ae11efb3b48878734f76cf,,Anby,55,6,The Restrained,Electric,"4p Shockstar Disco, Thunder Metal"
6fd38b97d3ae11efb3b48878734f76cf,,Seth,55,5,Peacekeeper - Specialized,Electric,"4p Shockstar Disco, Hormone Punk"
6fd38b97d3ae11efb3b48878734f76cf,,Zhu Yuan,60,1,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38b97d3ae11efb3b48878734f76cf,,Lucy,55,5,Kaboom the Cannon,Fire,"Hormone Punk, Swing Jazz, Flex"
6fd38b98d3ae11ef917d8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b98d3ae11ef917d8878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Swing Jazz"
6fd38b98d3ae11ef917d8878734f76cf,,Lucy,50,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Woodpecker Electro"
6fd38b99d3ae11efaa268878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b99d3ae11efaa268878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
6fd38b99d3ae11efaa268878734f76cf,,Ellen,60,0,Steel Cushion,Ice,"4p Woodpecker Electro, Puffer Electro"
6fd38b99d3ae11efaa268878734f76cf,,Caesar,60,0,Precious Fossilized Core,Physical,"4p Proto Punk, Shockstar Disco"
6fd38b99d3ae11efaa268878734f76cf,,Harumasa,60,0,The Brimstone,Electric,"4p Thunder Metal, Woodpecker Electro"
6fd38b99d3ae11efaa268878734f76cf,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Freedom Blues"
6fd38b99d3ae11efaa268878734f76cf,,Lycaon,60,1,Hellfire Gears,Ice,"4p Shockstar Disco, Swing Jazz"
6fd38b99d3ae11efaa268878734f76cf,,Rina,60,1,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
6fd38b99d3ae11efaa268878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
6fd38b9ad3ae11ef9d618878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b9ad3ae11ef9d618878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38b9ad3ae11ef9d618878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38b9ad3ae11ef9d618878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
6fd38b9ad3ae11ef9d618878734f76cf,,Harumasa,60,0,Marcato Desire,Electric,"4p Thunder Metal, Woodpecker Electro"
6fd38b9ad3ae11ef9d618878734f76cf,,Seth,60,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
6fd38b9ad3ae11ef9d618878734f76cf,,Rina,60,3,Slice of Time,Electric,"4p Astral Voice, Swing Jazz"
6fd38b9ad3ae11ef9d618878734f76cf,,Grace,60,0,Weeping Gemini,Electric,"4p Freedom Blues, Thunder Metal"
6fd38b9ad3ae11ef9d618878734f76cf,,Lucy,60,3,Kaboom the Cannon,Fire,"4p Astral Voice, Swing Jazz"
6fd38b9bd3ae11ef9f588878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Fanged Metal, Puffer Electro"
6fd38b9bd3ae11ef9f588878734f76cf,,Burnice,60,1,Flamemaker Shaker,Fire,"4p Chaos Jazz, Inferno Metal"
6fd38b9bd3ae11ef9f588878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Astral Voice, Flex"
6fd38b9cd3ae11ef99178878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b9cd3ae11ef99178878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Flex"
6fd38b9cd3ae11ef99178878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38b9cd3ae11ef99178878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
6fd38b9cd3ae11ef99178878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
6fd38b9cd3ae11ef99178878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Inferno Metal"
6fd38b9cd3ae11ef99178878734f76cf,,Lycaon,60,0,Precious Fossilized Core,Ice,"4p Shockstar Disco, Flex"
6fd38b9cd3ae11ef99178878734f76cf,,Seth,50,5,Bunny Band,Electric,"4p Astral Voice, Hormone Punk"
6fd38b9cd3ae11ef99178878734f76cf,,Lucy,55,6,Kaboom the Cannon,Fire,"4p Astral Voice, Hormone Punk"
6fd38b9dd3ae11efa1878878734f76cf,,Qingyi,60,0,[Vortex] Arrow,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38b9dd3ae11efa1878878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b9dd3ae11efa1878878734f76cf,,Nicole,50,4,[Reverb] Mark II,Ether,"4p Swing Jazz, Freedom Blues"
6fd38b9dd3ae11efa1878878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
6fd38b9dd3ae11efa1878878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38b9dd3ae11efa1878878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Astral Voice, Swing Jazz"
6fd38b9ed3ae11ef9ab48878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38b9ed3ae11ef9ab48878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Puffer Electro"
6fd38b9ed3ae11ef9ab48878734f76cf,,Lighter,60,0,Steam Oven,Fire,"4p Proto Punk, Shockstar Disco"
6fd38b9ed3ae11ef9ab48878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
6fd38b9ed3ae11ef9ab48878734f76cf,,Caesar,60,1,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
6fd38b9ed3ae11ef9ab48878734f76cf,,Soldier 11,60,2,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
6fd38b9ed3ae11ef9ab48878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Puffer Electro"
6fd38b9ed3ae11ef9ab48878734f76cf,,Seth,50,4,Peacekeeper - Specialized,Electric,"4p Proto Punk, Shockstar Disco"
6fd38b9ed3ae11ef9ab48878734f76cf,,Rina,60,4,Weeping Cradle,Electric,"4p Swing Jazz, Puffer Electro"
6fd38b9fd3ae11ef8c548878734f76cf,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38b9fd3ae11ef8c548878734f76cf,,Yanagi,60,0,Electro-Lip Gloss,Electric,"4p Chaos Jazz, Freedom Blues"
6fd38b9fd3ae11ef8c548878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
6fd38b9fd3ae11ef8c548878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38b9fd3ae11ef8c548878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
6fd38b9fd3ae11ef8c548878734f76cf,,Soldier 11,60,2,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
6fd38b9fd3ae11ef8c548878734f76cf,,Anby,50,6,Demara Battery Mark II,Electric,"Shockstar Disco, Flex"
6fd38b9fd3ae11ef8c548878734f76cf,,Burnice,60,0,Rainforest Gourmet,Fire,"4p Chaos Jazz, Swing Jazz"
6fd38b9fd3ae11ef8c548878734f76cf,,Lucy,60,3,Kaboom the Cannon,Fire,"Hormone Punk, Swing Jazz, Flex"
6fd38ba0d3ae11ef9b448878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba0d3ae11ef9b448878734f76cf,,Qingyi,60,0,The Restrained,Electric,"Freedom Blues, Shockstar Disco, Flex"
6fd38ba0d3ae11ef9b448878734f76cf,,Yanagi,60,0,Fusion Compiler,Electric,"4p Chaos Jazz, Thunder Metal"
6fd38ba0d3ae11ef9b448878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
6fd38ba0d3ae11ef9b448878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
6fd38ba0d3ae11ef9b448878734f76cf,,Caesar,60,0,Spring Embrace,Physical,"4p Proto Punk, Hormone Punk"
6fd38ba0d3ae11ef9b448878734f76cf,,Burnice,60,0,Rainforest Gourmet,Fire,"4p Chaos Jazz, Inferno Metal"
6fd38ba0d3ae11ef9b448878734f76cf,,Zhu Yuan,60,0,Cannon Rotor,Ether,"4p Chaotic Metal, Branch & Blade Song"
6fd38ba0d3ae11ef9b448878734f76cf,,Rina,60,0,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
6fd38ba1d3ae11efbf908878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba1d3ae11efbf908878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38ba1d3ae11efbf908878734f76cf,,Yanagi,60,0,Electro-Lip Gloss,Electric,"4p Chaos Jazz, Freedom Blues"
6fd38ba1d3ae11efbf908878734f76cf,,Nicole,60,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
6fd38ba1d3ae11efbf908878734f76cf,,Lighter,60,0,The Restrained,Fire,"4p Shockstar Disco, Swing Jazz"
6fd38ba1d3ae11efbf908878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba1d3ae11efbf908878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
6fd38ba1d3ae11efbf908878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38ba1d3ae11efbf908878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Astral Voice, Flex"
6fd38ba2d3ae11ef96fd8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba2d3ae11ef96fd8878734f76cf,,Qingyi,60,0,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38ba2d3ae11ef96fd8878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
6fd38ba2d3ae11ef96fd8878734f76cf,,Soukaku,60,5,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38ba2d3ae11ef96fd8878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
6fd38ba2d3ae11ef96fd8878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba2d3ae11ef96fd8878734f76cf,,Lycaon,60,0,Hellfire Gears,Ice,"4p Shockstar Disco, Polar Metal"
6fd38ba2d3ae11ef96fd8878734f76cf,,Seth,60,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
6fd38ba2d3ae11ef96fd8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38ba3d3ae11efa2fb8878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
6fd38ba3d3ae11efa2fb8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba3d3ae11efa2fb8878734f76cf,,Qingyi,60,0,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
6fd38ba3d3ae11efa2fb8878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
6fd38ba3d3ae11efa2fb8878734f76cf,,Nicole,45,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
6fd38ba3d3ae11efa2fb8878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38ba3d3ae11efa2fb8878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba3d3ae11efa2fb8878734f76cf,,Lycaon,60,2,Precious Fossilized Core,Ice,"4p Shockstar Disco, Polar Metal"
6fd38ba3d3ae11efa2fb8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38ba4d3ae11ef9e1d8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
6fd38ba4d3ae11ef9e1d8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38ba4d3ae11ef9e1d8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38ba4d3ae11ef9e1d8878734f76cf,,Caesar,60,0,Demara Battery Mark II,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba4d3ae11ef9e1d8878734f76cf,,Harumasa,60,0,Zanshin Herb Case,Electric,"4p Thunder Metal, Branch & Blade Song"
6fd38ba4d3ae11ef9e1d8878734f76cf,,Lycaon,60,1,,Ice,"4p Freedom Blues, Flex"
6fd38ba5d3ae11efbbaa8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba5d3ae11efbbaa8878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
6fd38ba5d3ae11efbbaa8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Astral Voice"
6fd38ba5d3ae11efbbaa8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38ba5d3ae11efbbaa8878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba5d3ae11efbbaa8878734f76cf,,Grace,50,0,Rainforest Gourmet,Electric,"Freedom Blues, Flex"
6fd38ba6d3ae11efb2268878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38ba6d3ae11efb2268878734f76cf,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba6d3ae11efb2268878734f76cf,,Nicole,56,6,[Reverb] Mark III,Ether,"4p Swing Jazz, Flex"
6fd38ba6d3ae11efb2268878734f76cf,,Caesar,60,0,Hellfire Gears,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba6d3ae11efb2268878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
6fd38ba6d3ae11efb2268878734f76cf,,Lucy,60,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Puffer Electro"
6fd38ba7d3ae11efbd018878734f76cf,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba7d3ae11efbd018878734f76cf,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
6fd38ba7d3ae11efbd018878734f76cf,,Lighter,60,0,Blazing Laurel,Fire,"4p Shockstar Disco, Swing Jazz"
6fd38ba7d3ae11efbd018878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
6fd38ba7d3ae11efbd018878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Inferno Metal"
6fd38ba7d3ae11efbd018878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
6fd38ba8d3ae11efb24d8878734f76cf,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38ba8d3ae11efb24d8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
6fd38ba8d3ae11efb24d8878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
6fd38ba8d3ae11efb24d8878734f76cf,,Harumasa,60,0,Zanshin Herb Case,Electric,"4p Thunder Metal, Woodpecker Electro"
6fd38ba8d3ae11efb24d8878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Freedom Blues"
6fd38ba8d3ae11efb24d8878734f76cf,,Anby,60,6,Demara Battery Mark II,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38ba8d3ae11efb24d8878734f76cf,,Lycaon,60,1,The Restrained,Ice,"4p Shockstar Disco, Swing Jazz"
6fd38ba8d3ae11efb24d8878734f76cf,,Rina,50,1,Weeping Cradle,Electric,"4p Swing Jazz, Freedom Blues"
6fd38ba8d3ae11efb24d8878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
6fd38ba9d3ae11efb6d18878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
6fd38ba9d3ae11efb6d18878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Polar Metal"
6fd38ba9d3ae11efb6d18878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Hormone Punk, Swing Jazz"
6fd38ba9d3ae11efb6d18878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Chaos Jazz"
6fd38ba9d3ae11efb6d18878734f76cf,,Koleda,60,1,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
6fd38ba9d3ae11efb6d18878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Freedom Blues"
6fd38ba9d3ae11efb6d18878734f76cf,,Seth,60,6,Peacekeeper - Specialized,Electric,"4p Proto Punk, Shockstar Disco"
6fd38ba9d3ae11efb6d18878734f76cf,,Rina,51,0,Weeping Cradle,Electric,"4p Hormone Punk, Puffer Electro"
6fd38ba9d3ae11efb6d18878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Astral Voice, Swing Jazz"
6fd38baad3ae11efa8a48878734f76cf,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
6fd38baad3ae11efa8a48878734f76cf,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
6fd38baad3ae11efa8a48878734f76cf,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
6fd38baad3ae11efa8a48878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Swing Jazz"
6fd38baad3ae11efa8a48878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Freedom Blues"
6fd38baad3ae11efa8a48878734f76cf,,Lucy,50,6,Kaboom the Cannon,Fire,"4p Astral Voice, Swing Jazz"
6fd38babd3ae11ef8d958878734f76cf,,Ben,60,0,Bunny Band,Fire,"4p Proto Punk, Woodpecker Electro"
6fd38babd3ae11ef8d958878734f76cf,,Nicole,60,0,Slice of Time,Ether,"4p Swing Jazz, Chaotic Metal"
6fd38babd3ae11ef8d958878734f76cf,,Soukaku,60,0,Slice of Time,Ice,"4p Woodpecker Electro, Swing Jazz"
6fd38babd3ae11ef8d958878734f76cf,,Harumasa,60,0,Marcato Desire,Electric,"4p Hormone Punk, Thunder Metal"
6fd38babd3ae11ef8d958878734f76cf,,Anby,60,0,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
6fd38babd3ae11ef8d958878734f76cf,,Lucy,60,0,[Reverb] Mark III,Fire,"4p Swing Jazz, Inferno Metal"
6fd38bacd3ae11ef94fc8878734f76cf,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Swing Jazz"
6fd38bacd3ae11ef94fc8878734f76cf,,Qingyi,60,0,Ice-Jade Teapot,Electric,"4p Shockstar Disco, Swing Jazz"
6fd38bacd3ae11ef94fc8878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Thunder Metal, Freedom Blues"
