uid,phase,name,level,cons,weapon,element,artifacts
d4f3101ab38711ef8bfd8878734f76cf,,Ellen,60,0,Steel Cushion,Ice,"4p Woodpecker Electro, Puffer Electro"
d4f3101ab38711ef8bfd8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f3101ab38711ef8bfd8878734f76cf,,Caesar,60,0,Precious Fossilized Core,Physical,"4p Proto Punk, Shockstar Disco"
d4f3101ab38711ef8bfd8878734f76cf,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Freedom Blues"
d4f3101ab38711ef8bfd8878734f76cf,,Lycaon,60,1,Hellfire Gears,Ice,"4p Shockstar Disco, Swing Jazz"
d4f3101ab38711ef8bfd8878734f76cf,,Anton,60,6,The Brimstone,Electric,"4p Thunder Metal, Woodpecker Electro"
d4f3101ab38711ef8bfd8878734f76cf,,Rina,60,0,Slice of Time,Electric,"4p Freedom Blues, Swing Jazz"
d4f3101ab38711ef8bfd8878734f76cf,,Grace,60,0,Rainforest Gourmet,Electric,"4p Thunder Metal, Freedom Blues"
d4f3101bb38711ef9fce8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
d4f3101bb38711ef9fce8878734f76cf,,Ellen,60,0,Gilded Blossom,Ice,"4p Polar Metal, Woodpecker Electro"
d4f3101bb38711ef9fce8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f3101bb38711ef9fce8878734f76cf,,Koleda,60,1,Hellfire Gears,Fire,"4p Shockstar Disco, Swing Jazz"
d4f3101bb38711ef9fce8878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
d4f3101bb38711ef9fce8878734f76cf,,Seth,60,6,Bunny Band,Electric,"4p Swing Jazz, Hormone Punk"
d4f3101bb38711ef9fce8878734f76cf,,Rina,60,3,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
d4f3101cb38711ef835b8878734f76cf,,Qingyi,60,0,[Vortex] Arrow,Electric,"4p Shockstar Disco, Swing Jazz"
d4f3101cb38711ef835b8878734f76cf,,Ellen,60,0,The Brimstone,Ice,"4p Woodpecker Electro, Polar Metal"
d4f3101cb38711ef835b8878734f76cf,,Nicole,50,4,[Reverb] Mark II,Ether,"4p Swing Jazz, Freedom Blues"
d4f3101cb38711ef835b8878734f76cf,,Soukaku,50,6,Bashful Demon,Ice,"4p Polar Metal, Woodpecker Electro"
d4f3101cb38711ef835b8878734f76cf,,Lycaon,60,0,Steam Oven,Ice,"4p Shockstar Disco, Polar Metal"
d4f3101cb38711ef835b8878734f76cf,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Chaotic Metal, Woodpecker Electro"
d4f3101db38711efb3548878734f76cf,,Qingyi,56,0,Steam Oven,Electric,"Hormone Punk, Shockstar Disco, Flex"
d4f3101db38711efb3548878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
d4f3101db38711efb3548878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
d4f3101db38711efb3548878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
d4f3101db38711efb3548878734f76cf,,Caesar,60,1,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
d4f3101db38711efb3548878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Hormone Punk"
d4f3101db38711efb3548878734f76cf,,Seth,50,4,Peacekeeper - Specialized,Electric,"4p Proto Punk, Hormone Punk"
d4f3101db38711efb3548878734f76cf,,Rina,60,4,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
d4f3101eb38711ef832c8878734f76cf,,Piper,50,6,Roaring Ride,Physical,"Freedom Blues, Swing Jazz, Flex"
d4f3101eb38711ef832c8878734f76cf,,Yanagi,60,0,Electro-Lip Gloss,Electric,"4p Chaos Jazz, Freedom Blues"
d4f3101eb38711ef832c8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Woodpecker Electro"
d4f3101eb38711ef832c8878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f3101eb38711ef832c8878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
d4f3101eb38711ef832c8878734f76cf,,Soldier 11,60,1,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
d4f3101eb38711ef832c8878734f76cf,,Burnice,60,0,Rainforest Gourmet,Fire,"4p Chaos Jazz, Swing Jazz"
d4f3101eb38711ef832c8878734f76cf,,Anby,50,6,Demara Battery Mark II,Electric,"Shockstar Disco, Flex"
d4f3101eb38711ef832c8878734f76cf,,Lucy,60,3,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
d4f3101fb38711ef8abc8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Freedom Blues"
d4f3101fb38711ef8abc8878734f76cf,,Yanagi,60,0,Fusion Compiler,Electric,"4p Chaos Jazz, Thunder Metal"
d4f3101fb38711ef8abc8878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
d4f3101fb38711ef8abc8878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
d4f3101fb38711ef8abc8878734f76cf,,Caesar,60,0,Spring Embrace,Physical,"4p Proto Punk, Hormone Punk"
d4f3101fb38711ef8abc8878734f76cf,,Burnice,60,0,Rainforest Gourmet,Fire,"4p Chaos Jazz, Inferno Metal"
d4f3101fb38711ef8abc8878734f76cf,,Zhu Yuan,60,0,Cannon Rotor,Ether,"4p Chaotic Metal, Hormone Punk"
d4f3101fb38711ef8abc8878734f76cf,,Rina,60,0,Weeping Cradle,Electric,"4p Freedom Blues, Puffer Electro"
d4f3101fb38711ef8abc8878734f76cf,,Grace,60,0,[Magnetic Storm] Charlie,Electric,"4p Chaos Jazz, Flex"
d4f31020b38711ef9a918878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31020b38711ef9a918878734f76cf,,Yanagi,60,0,Electro-Lip Gloss,Electric,"4p Chaos Jazz, Freedom Blues"
d4f31020b38711ef9a918878734f76cf,,Ellen,60,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
d4f31020b38711ef9a918878734f76cf,,Nicole,58,6,Weeping Cradle,Ether,"4p Swing Jazz, Freedom Blues"
d4f31020b38711ef9a918878734f76cf,,Lighter,60,0,The Restrained,Fire,"4p Shockstar Disco, Swing Jazz"
d4f31020b38711ef9a918878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31020b38711ef9a918878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
d4f31020b38711ef9a918878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
d4f31020b38711ef9a918878734f76cf,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Inferno Metal"
d4f31020b38711ef9a918878734f76cf,,Lycaon,55,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
d4f31020b38711ef9a918878734f76cf,,Seth,53,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
d4f31020b38711ef9a918878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
d4f31021b38711efb7088878734f76cf,,Qingyi,60,0,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31021b38711efb7088878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Freedom Blues"
d4f31021b38711efb7088878734f76cf,,Ellen,60,0,Steel Cushion,Ice,"4p Woodpecker Electro, Polar Metal"
d4f31021b38711efb7088878734f76cf,,Soukaku,60,4,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31021b38711efb7088878734f76cf,,Jane,60,0,Electro-Lip Gloss,Physical,"4p Fanged Metal, Freedom Blues"
d4f31021b38711efb7088878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
d4f31021b38711efb7088878734f76cf,,Seth,60,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
d4f31021b38711efb7088878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
d4f31022b38711efafdb8878734f76cf,,Piper,60,4,Roaring Ride,Physical,"4p Fanged Metal, Freedom Blues"
d4f31022b38711efafdb8878734f76cf,,Qingyi,60,0,Demara Battery Mark II,Electric,"4p Shockstar Disco, Thunder Metal"
d4f31022b38711efafdb8878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
d4f31022b38711efafdb8878734f76cf,,Nicole,45,4,The Vault,Ether,"4p Swing Jazz, Hormone Punk"
d4f31022b38711efafdb8878734f76cf,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
d4f31022b38711efafdb8878734f76cf,,Zhu Yuan,60,0,Starlight Engine,Ether,"4p Chaotic Metal, Woodpecker Electro"
d4f31023b38711ef89388878734f76cf,,Piper,60,6,Roaring Ride,Physical,"4p Freedom Blues, Chaos Jazz"
d4f31023b38711ef89388878734f76cf,,Qingyi,60,0,Precious Fossilized Core,Electric,"4p Shockstar Disco, Thunder Metal"
d4f31023b38711ef89388878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
d4f31023b38711ef89388878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31023b38711ef89388878734f76cf,,Caesar,60,0,Demara Battery Mark II,Physical,"4p Proto Punk, Shockstar Disco"
d4f31023b38711ef89388878734f76cf,,Lycaon,60,1,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
d4f31023b38711ef89388878734f76cf,,Lucy,60,6,Kaboom the Cannon,Fire,"4p Swing Jazz, Woodpecker Electro"
d4f31024b38711efb3ff8878734f76cf,,Qingyi,60,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31024b38711efb3ff8878734f76cf,,Yanagi,57,0,Fusion Compiler,Electric,"4p Chaos Jazz, Freedom Blues"
d4f31024b38711efb3ff8878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
d4f31024b38711efb3ff8878734f76cf,,Soukaku,55,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31024b38711efb3ff8878734f76cf,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
d4f31024b38711efb3ff8878734f76cf,,Lycaon,55,0,Steam Oven,Ice,"4p Shockstar Disco, Swing Jazz"
d4f31024b38711efb3ff8878734f76cf,,Anton,60,6,Drill Rig - Red Axis,Electric,"4p Thunder Metal, Woodpecker Electro"
d4f31024b38711efb3ff8878734f76cf,,Seth,50,2,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Hormone Punk"
d4f31024b38711efb3ff8878734f76cf,,Grace,60,0,Weeping Gemini,Electric,"4p Thunder Metal, Freedom Blues"
d4f31025b38711ef83478878734f76cf,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
d4f31025b38711ef83478878734f76cf,,Nicole,60,6,The Vault,Ether,"4p Swing Jazz, Chaotic Metal"
d4f31025b38711ef83478878734f76cf,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Hormone Punk"
d4f31025b38711ef83478878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31025b38711ef83478878734f76cf,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
d4f31025b38711ef83478878734f76cf,,Koleda,55,1,Precious Fossilized Core,Fire,"4p Shockstar Disco, Swing Jazz"
d4f31025b38711ef83478878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
d4f31025b38711ef83478878734f76cf,,Soldier 11,60,1,The Brimstone,Fire,"4p Inferno Metal, Woodpecker Electro"
d4f31025b38711ef83478878734f76cf,,Anby,60,6,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31025b38711ef83478878734f76cf,,Seth,60,6,Peacekeeper - Specialized,Electric,"4p Swing Jazz, Shockstar Disco"
d4f31025b38711ef83478878734f76cf,,Zhu Yuan,60,0,The Brimstone,Ether,"4p Chaotic Metal, Woodpecker Electro"
d4f31025b38711ef83478878734f76cf,,Rina,50,0,Slice of Time,Electric,"4p Swing Jazz, Puffer Electro"
d4f31025b38711ef83478878734f76cf,,Lucy,58,4,Kaboom the Cannon,Fire,"4p Swing Jazz, Hormone Punk"
d4f31026b38711efa4648878734f76cf,,Qingyi,60,0,[Vortex] Arrow,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31026b38711efa4648878734f76cf,,Lighter,55,0,Precious Fossilized Core,Fire,"4p Shockstar Disco, Swing Jazz"
d4f31026b38711efa4648878734f76cf,,Soldier 11,58,0,Cannon Rotor,Fire,"4p Inferno Metal, Woodpecker Electro"
d4f31026b38711efa4648878734f76cf,,Anton,50,6,[Lunar] Noviluna,Electric,"4p Thunder Metal, Woodpecker Electro"
d4f31026b38711efa4648878734f76cf,,Grace,55,1,Rainforest Gourmet,Electric,"4p Freedom Blues, Swing Jazz"
d4f31026b38711efa4648878734f76cf,,Lucy,50,2,Kaboom the Cannon,Fire,"4p Swing Jazz, Flex"
d4f31027b38711efa15e8878734f76cf,,Yanagi,60,0,Fusion Compiler,Electric,"4p Chaos Jazz, Freedom Blues"
d4f31027b38711efa15e8878734f76cf,,Nicole,60,6,[Reverb] Mark I,Ether,"4p Swing Jazz, Chaotic Metal"
d4f31027b38711efa15e8878734f76cf,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Freedom Blues"
d4f31027b38711efa15e8878734f76cf,,Caesar,60,0,Original Transmorpher,Physical,"4p Proto Punk, Shockstar Disco"
d4f31027b38711efa15e8878734f76cf,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Freedom Blues"
d4f31027b38711efa15e8878734f76cf,,Anby,60,6,Hellfire Gears,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31027b38711efa15e8878734f76cf,,Seth,60,6,Bunny Band,Electric,"4p Freedom Blues, Swing Jazz"
d4f31027b38711efa15e8878734f76cf,,Zhu Yuan,60,0,Gilded Blossom,Ether,"4p Chaotic Metal, Woodpecker Electro"
d4f31027b38711efa15e8878734f76cf,,Rina,53,0,Kaboom the Cannon,Electric,"4p Swing Jazz, Puffer Electro"
d4f31028b38711efb5908878734f76cf,,Ellen,50,0,Starlight Engine,Ice,"4p Woodpecker Electro, Puffer Electro"
d4f31028b38711efb5908878734f76cf,,Soukaku,50,5,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31028b38711efb5908878734f76cf,,Jane,53,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
d4f31028b38711efb5908878734f76cf,,Koleda,50,0,Precious Fossilized Core,Fire,"4p Shockstar Disco, Flex"
d4f31028b38711efb5908878734f76cf,,Seth,50,1,Bunny Band,Electric,"4p Swing Jazz, Freedom Blues"
d4f31028b38711efb5908878734f76cf,,Grace,50,0,Fusion Compiler,Electric,"4p Thunder Metal, Freedom Blues"
d4f31029b38711efb4208878734f76cf,,Qingyi,55,0,Steam Oven,Electric,"4p Shockstar Disco, Swing Jazz"
d4f31029b38711efb4208878734f76cf,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Puffer Electro"
d4f31029b38711efb4208878734f76cf,,Soukaku,60,6,Bashful Demon,Ice,"4p Swing Jazz, Hormone Punk"
d4f31029b38711efb4208878734f76cf,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
