uid,floor,node,rating,time,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo
1000014,5,3,S,30931,Miyabi,0,Yuzuha,0,Soukaku,6,Penguinboo
1000015,5,1,S,43306,Ye Shunguang,0,Dialyn,0,Astra Yao,0,Sprout
1000015,5,2,S,41682,Orphie & Magus,1,Seed,0,Trigger,0,Mercury
1000015,5,3,S,38199,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000016,5,1,S,39606,Ye Shunguang,1,Astra Yao,0,Zhao,0,Sprout
1000016,5,2,S,29849,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Mercury
1000016,5,3,S,46784,Miyabi,6,Yanagi,0,Yuzuha,0,Agent Gulliver
1000017,5,1,S,50000,Dialyn,2,Ye Shunguang,4,Caesar,2,Sprout
1000017,5,2,S,50000,Astra Yao,2,Seed,6,Soldier 0 - Anby,6,Plugboo
1000017,5,3,S,50000,Trigger,2,Yuzuha,2,Miyabi,6,Snap
1000018,5,1,S,29490,Ye Shunguang,0,Zhao,0,Astra Yao,0,Sprout
1000018,5,2,A,22528,Yixuan,1,Trigger,0,Pan Yinhu,6,Snap
1000018,5,3,S,33799,Miyabi,0,Yuzuha,0,Soukaku,6,Penguinboo
1000019,5,1,S,50000,Caesar,2,Dialyn,2,Ye Shunguang,6,Sprout
1000019,5,2,S,50000,Yuzuha,2,Alice,2,Jane,6,Miss Esme
1000019,5,3,S,50000,Astra Yao,4,Miyabi,6,Trigger,1,Snap
1000020,5,1,S,29618,Evelyn,0,Dialyn,0,Astra Yao,0,Snap
1000020,5,2,S,27808,Ye Shunguang,0,Trigger,0,Zhao,0,Sprout
1000020,5,3,S,25591,Hugo,0,Lighter,0,Lycaon,2,Robin
1000021,5,1,S,25704,Jane,0,Burnice,0,Yuzuha,0,Bangvolver
1000021,5,2,S,31697,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Snap
1000021,5,3,S,25741,Hugo,0,Dialyn,0,Lighter,0,Robin
1000022,5,1,S,33293,Ye Shunguang,0,Zhao,0,Astra Yao,0,Sprout
1000022,5,2,S,28810,Soldier 0 - Anby,0,Seed,0,Trigger,0,Plugboo
1000022,5,3,S,32866,Miyabi,0,Vivian,0,Yuzuha,0,Snap
1000023,5,1,S,50000,Zhao,0,Ye Shunguang,1,Dialyn,1,Sprout
1000023,5,2,S,39396,Astra Yao,0,Soldier 0 - Anby,1,Trigger,0,Plugboo
1000023,5,3,S,40244,Lucia,0,Yixuan,2,Pan Yinhu,6,Belion
1000024,5,1,S,35996,Ye Shunguang,0,Ju Fufu,0,Zhao,0,Sprout
1000024,5,2,S,28718,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Plugboo
1000024,5,3,S,35500,Lucia,0,Yidhari,0,Lycaon,0,Miss Esme
1000025,5,1,A,21210,Banyue,0,Pulchra,6,Lucia,0,Miss Esme
1000025,5,2,A,22451,Miyabi,0,Yanagi,0,Vivian,0,Agent Gulliver
1000025,5,3,A,21790,Lycaon,5,Zhao,0,Astra Yao,0,Sharkboo
1000026,5,1,A,18572,Banyue,0,Lucia,0,Orphie & Magus,0,Miss Esme
1000026,5,2,A,19496,Soldier 0 - Anby,1,Trigger,0,Yuzuha,0,Birkblick
1000026,5,3,A,24085,Miyabi,0,Astra Yao,0,Vivian,0,Devilboo
1000027,5,1,S,28792,Astra Yao,0,Yixuan,0,Ju Fufu,0,Belion
1000027,5,2,S,31641,Yuzuha,0,Alice,0,Yanagi,0,Miss Esme
1000027,5,3,S,26982,Lycaon,3,Lighter,0,Hugo,0,Robin
1000028,5,1,S,32478,Evelyn,0,Lighter,1,Lucy,6,Rocketboo
1000028,5,2,S,34820,Miyabi,3,Trigger,1,Yanagi,0,Agent Gulliver
1000028,5,3,S,33740,Yidhari,0,Ju Fufu,0,Lucia,0,Belion
1000029,5,1,S,49230,Yixuan,6,Ju Fufu,1,Lucia,1,Belion
1000029,5,2,S,39613,Ye Shunguang,6,Dialyn,0,Zhao,0,Sprout
1000029,5,3,S,46315,Miyabi,6,Yanagi,1,Astra Yao,1,Agent Gulliver
1000030,5,1,S,31146,Yuzuha,0,Alice,0,Burnice,0,Miss Esme
1000030,5,2,S,42245,Orphie & Magus,2,Seed,0,Trigger,0,Mercury
1000030,5,3,S,31202,Ellen,5,Dialyn,0,Astra Yao,0,Butler
1000031,5,1,S,31978,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000031,5,2,S,26981,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Plugboo
1000031,5,3,S,27342,Alice,0,Yuzuha,0,Vivian,0,Miss Esme
1000032,5,1,S,30113,Yixuan,1,Lucia,0,Ju Fufu,0,Belion
1000032,5,2,S,25567,Yanagi,0,Yuzuha,0,Dialyn,0,Agent Gulliver
1000032,5,3,S,32234,Miyabi,2,Trigger,0,Soukaku,6,Sharkboo
1000033,5,1,S,33565,Ye Shunguang,0,Dialyn,0,Astra Yao,0,Bangvolver
1000033,5,2,S,35149,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver
1000033,5,3,S,33032,Yidhari,0,Ju Fufu,0,Lucia,0,Miss Esme
1000034,5,1,S,38962,Astra Yao,1,Evelyn,2,Trigger,1,Snap
1000034,5,2,S,25390,Zhao,0,Ye Shunguang,0,Nicole,6,
1000034,5,3,S,36309,Lucia,0,Yixuan,2,Pan Yinhu,6,Belion
1000035,5,1,S,44969,Ye Shunguang,0,Dialyn,1,Zhao,0,
1000035,5,2,S,41052,Soldier 0 - Anby,0,Trigger,1,Orphie & Magus,0,
1000035,5,3,S,41682,Miyabi,2,Yuzuha,0,Soukaku,6,
1000036,5,1,S,32721,Vivian,0,Yuzuha,0,Alice,0,Robin
1000036,5,2,S,35190,Dialyn,0,Zhao,0,Ye Shunguang,0,Sprout
1000036,5,3,S,36378,Miyabi,2,Astra Yao,0,Soukaku,6,Agent Gulliver
1000037,5,1,S,27808,Banyue,0,Dialyn,0,Lucia,0,Miss Esme
1000037,5,2,S,36172,Astra Yao,0,Miyabi,1,Yanagi,0,Agent Gulliver
1000037,5,3,A,24747,Trigger,0,Lighter,0,Hugo,0,Robin
1000038,5,1,S,31816,Lucia,0,Yixuan,0,Ju Fufu,0,Belion
1000038,5,2,S,37675,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000038,5,3,S,39437,Yuzuha,0,Miyabi,0,Yanagi,0,Agent Gulliver
1000039,5,1,S,32060,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000039,5,2,S,35829,Miyabi,0,Yuzuha,0,Yanagi,0,Agent Gulliver
1000039,5,3,S,32259,Yixuan,0,Pan Yinhu,3,Lucia,0,Belion
1000040,5,1,S,26551,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000040,5,2,S,25461,Ye Shunguang,0,Seed,0,Zhao,0,Sprout
1000040,5,3,S,29115,Miyabi,0,Jane,0,Astra Yao,0,Agent Gulliver
1000041,5,1,A,22245,Evelyn,0,Ju Fufu,0,Caesar,0,Rocketboo
1000041,5,2,A,22645,Harumasa,0,Trigger,0,Rina,3,Plugboo
1000041,5,3,S,30057,Lycaon,0,Yuzuha,0,Miyabi,0,Sharkboo
1000042,5,1,A,22679,Evelyn,1,Burnice,0,Nicole,6,Rocketboo
1000042,5,2,S,25828,Ju Fufu,0,Soldier 0 - Anby,0,Pulchra,6,Plugboo
1000042,5,3,S,34810,Miyabi,6,Soukaku,6,,,Agent Gulliver
1000043,5,1,S,32699,Banyue,0,Dialyn,0,Lucia,0,Birkblick
1000043,5,2,S,34456,Ye Shunguang,0,Trigger,0,Zhao,1,Sprout
1000043,5,3,S,38255,Miyabi,2,Yanagi,0,Astra Yao,0,Agent Gulliver
1000044,5,1,S,35996,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000044,5,2,S,28104,Soldier 0 - Anby,0,Seed,0,Yuzuha,0,Plugboo
1000044,5,3,S,27263,Miyabi,0,Yanagi,0,Vivian,0,Robin
1000045,5,1,S,36119,Astra Yao,1,Evelyn,0,Dialyn,1,Snap
1000045,5,2,S,36978,Trigger,0,Orphie & Magus,2,Seed,0,Plugboo
1000045,5,3,S,31508,Yuzuha,0,Burnice,0,Miyabi,0,Miss Esme
1000046,5,1,S,31614,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000046,5,2,S,28867,Soldier 0 - Anby,0,Rina,3,Orphie & Magus,0,Mercury
1000046,5,3,S,39576,Vivian,0,Yuzuha,1,Miyabi,2,Snap
1000047,5,1,S,29813,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000047,5,2,S,34015,Ye Shunguang,0,Dialyn,0,Zhao,0,Bangvolver
1000047,5,3,S,36859,Astra Yao,0,Miyabi,0,Vivian,1,Robin
1000048,5,1,S,25207,Lucia,0,Ju Fufu,0,Yixuan,0,Snap
1000048,5,2,S,35236,Astra Yao,0,Ye Shunguang,1,Zhao,0,Butler
1000048,5,3,S,40266,Yuzuha,0,Miyabi,6,Vivian,0,Miss Esme
1000049,5,1,S,31098,Yuzuha,1,Burnice,0,Jane,0,Red Moccus
1000049,5,2,S,37440,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury
1000049,5,3,S,30088,Astra Yao,0,Ellen,1,Dialyn,0,Sharkboo
1000050,5,1,S,30035,Lucia,0,Yixuan,1,Ju Fufu,0,Belion
1000050,5,2,S,32721,Astra Yao,0,Ye Shunguang,0,Zhao,0,Sprout
1000050,5,3,S,33854,Yuzuha,0,Vivian,0,Miyabi,1,Robin
1000051,5,1,S,26244,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000051,5,2,S,35567,Yanagi,0,Alice,0,Yuzuha,0,Miss Esme
1000051,5,3,S,33235,Miyabi,0,Vivian,0,Astra Yao,0,Robin
1000052,5,1,S,35339,Yuzuha,0,Alice,2,Jane,1,Miss Esme
1000052,5,2,S,36331,Trigger,1,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury
1000052,5,3,S,28641,Yixuan,1,Dialyn,1,Lucia,0,Resonaboo
1000053,5,1,S,27829,Dialyn,1,Yixuan,0,Lucia,0,Belion
1000053,5,2,S,28603,Seed,0,Soldier 0 - Anby,0,Astra Yao,0,Mercury
1000053,5,3,S,34766,Miyabi,2,Yuzuha,0,Vivian,0,Robin
1000054,5,1,S,39071,Astra Yao,0,Ye Shunguang,0,Zhao,0,Sprout
1000054,5,2,S,45734,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury
1000054,5,3,S,34894,Lucia,0,Yixuan,1,Ju Fufu,0,Excaliboo
1000055,5,1,S,31364,Ye Shunguang,0,Zhao,0,Astra Yao,0,Birkblick
1000055,5,2,S,39609,Alice,2,Trigger,0,Yuzuha,0,Knightboo
1000055,5,3,S,31041,Yidhari,0,Dialyn,0,Lucia,0,Miss Esme
1000056,5,1,S,27607,Astra Yao,0,Zhao,0,Ye Shunguang,0,Birkblick
1000056,5,2,A,22316,Yuzuha,0,Grace,2,Alice,0,Miss Esme
1000056,5,3,A,21693,Burnice,0,Miyabi,0,Vivian,2,Snap
1000057,5,1,S,27803,Astra Yao,0,Lucia,1,Yixuan,1,Resonaboo
1000057,5,2,S,28865,Yuzuha,0,Miyabi,2,Yanagi,0,Agent Gulliver
1000057,5,3,S,28581,Ellen,6,Zhao,0,Lycaon,6,Sharkboo
1000058,5,1,S,32267,Ye Shunguang,0,Astra Yao,0,Dialyn,0,Snap
1000058,5,2,S,33147,Seed,0,Trigger,0,Orphie & Magus,0,Mercury
1000058,5,3,S,25887,Yidhari,0,Pan Yinhu,6,Lucia,0,Sharkboo
1000059,5,1,S,27602,Evelyn,0,Dialyn,0,Astra Yao,0,Birkblick
1000059,5,2,S,26694,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Plugboo
1000059,5,3,S,28570,Yidhari,0,Lucia,0,Ju Fufu,0,Miss Esme
1000060,5,1,S,34713,Zhao,0,Ye Shunguang,0,Dialyn,0,Sprout
1000060,5,2,S,28875,Miyabi,0,Yuzuha,0,Yanagi,0,Agent Gulliver
1000060,5,3,S,30840,Lucia,0,Yixuan,1,Ju Fufu,0,Belion
1000061,5,1,S,40616,Astra Yao,2,Ye Shunguang,2,Ju Fufu,0,Snap
1000061,5,2,S,27091,Soldier 0 - Anby,0,Trigger,0,Nicole,6,Rocketboo
1000061,5,3,S,38747,Yuzuha,2,Miyabi,2,Vivian,0,Miss Esme
1000062,5,1,S,27330,Lucia,0,Yixuan,1,Pan Yinhu,6,Miss Esme
1000062,5,2,S,29503,Astra Yao,0,Zhao,0,Ye Shunguang,0,Butler
1000062,5,3,S,32140,Miyabi,2,Vivian,0,Nicole,6,Robin
1000063,5,1,S,25012,Ye Shunguang,0,Ju Fufu,1,Zhao,0,Sprout
1000063,5,2,S,27121,Yanagi,0,Vivian,0,Yuzuha,0,Robin
1000063,5,3,S,31736,Miyabi,0,Burnice,0,Astra Yao,0,Snap
1000064,5,1,S,31283,Yuzuha,0,Burnice,1,Jane,0,Red Moccus
1000064,5,2,S,40035,Zhao,0,Ye Shunguang,1,Dialyn,0,Butler
1000064,5,3,S,34041,Ju Fufu,0,Yixuan,2,Lucia,1,Belion
1000065,5,1,S,27648,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000065,5,2,S,27446,Seed,0,Soldier 0 - Anby,0,Trigger,0,Plugboo
1000065,5,3,S,33851,Miyabi,0,Yanagi,0,Astra Yao,0,Agent Gulliver
1000066,5,1,S,33249,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000066,5,2,S,36094,Ye Shunguang,0,Trigger,0,Zhao,0,Sprout
1000066,5,3,S,41094,Miyabi,3,Vivian,0,Yuzuha,0,Robin
1000067,5,1,S,30261,Evelyn,1,Dialyn,0,Ju Fufu,0,Birkblick
1000067,5,2,S,26290,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Snap
1000067,5,3,A,19235,Yixuan,1,Miyabi,0,Nicole,6,Resonaboo
1000068,5,1,S,37977,Zhao,0,Ye Shunguang,0,Astra Yao,0,Sprout
1000068,5,2,S,32970,Yanagi,0,Vivian,1,Yuzuha,0,Robin
1000068,5,3,S,38399,Yixuan,0,Pan Yinhu,6,Lucia,0,Belion
1000069,5,1,S,50000,Ye Shunguang,2,Dialyn,1,Zhao,0,Sprout
1000069,5,2,S,46440,Orphie & Magus,1,Soldier 0 - Anby,0,Trigger,1,Mercury
1000069,5,3,S,37206,Lucia,1,Yidhari,0,Lycaon,1,Belion
1000070,5,1,S,36275,Ye Shunguang,0,Dialyn,0,Astra Yao,0,Sprout
1000070,5,2,S,30328,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury
1000070,5,3,S,37334,Miyabi,0,Vivian,0,Yuzuha,0,Robin
1000071,5,1,S,44753,Ye Shunguang,1,Dialyn,0,Zhao,0,Sprout
1000071,5,2,S,28145,Seed,0,Trigger,0,Harumasa,0,Mercury
1000071,5,3,S,32292,Yuzuha,0,Vivian,0,Miyabi,0,Robin
1000072,5,1,A,21545,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000072,5,2,S,34402,Trigger,0,Orphie & Magus,0,Soldier 0 - Anby,0,Mercury
1000072,5,3,A,21908,Miyabi,0,Lycaon,0,Soukaku,6,Sharkboo
1000073,5,1,S,30484,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000073,5,2,S,42382,Dialyn,0,Zhao,0,Ye Shunguang,1,Sprout
1000073,5,3,S,28609,Lucia,0,Yixuan,0,Pan Yinhu,6,Belion
1000074,5,1,S,44959,Ye Shunguang,0,Dialyn,0,Zhao,0,Snap
1000074,5,2,S,26594,Yanagi,0,Trigger,0,Astra Yao,0,Plugboo
1000074,5,3,S,36325,Miyabi,0,Yuzuha,0,Vivian,0,Miss Esme
1000075,5,1,A,17533,Yixuan,0,Dialyn,0,Caesar,0,Excaliboo
1000075,5,2,S,38064,Soldier 0 - Anby,0,Trigger,0,Astra Yao,1,Mercury
1000075,5,3,S,33905,Miyabi,2,Yuzuha,0,Vivian,0,Robin
1000076,5,1,S,25811,Astra Yao,0,Evelyn,0,Koleda,0,Rocketboo
1000076,5,2,S,26368,Ye Shunguang,0,Dialyn,0,Lucia,0,Sprout
1000076,5,3,S,29582,Miyabi,0,Yuzuha,0,Yanagi,0,Agent Gulliver
1000077,5,1,S,26172,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000077,5,2,S,27561,Miyabi,0,Jane,0,Yuzuha,0,Bangvolver
1000077,5,3,S,29579,Lucia,0,Yidhari,0,Lycaon,3,Sharkboo
1000078,5,1,S,27465,Evelyn,0,Dialyn,0,Zhao,0,Birkblick
1000078,5,2,S,32793,Miyabi,0,Yuzuha,0,Yanagi,0,Agent Gulliver
1000078,5,3,S,25227,Astra Yao,0,Lycaon,3,Hugo,0,Robin
1000079,5,1,S,28917,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000079,5,2,S,36911,Yanagi,2,Vivian,0,Yuzuha,0,Miss Esme
1000079,5,3,S,37586,Miyabi,1,Zhao,0,Astra Yao,0,Snap
1000080,5,1,S,45436,Ye Shunguang,2,Dialyn,0,Zhao,0,Birkblick
1000080,5,2,S,37044,Seed,0,Soldier 0 - Anby,0,Astra Yao,0,Snap
1000080,5,3,S,34050,Miyabi,4,Vivian,0,Yuzuha,0,Robin
1000081,5,1,S,34355,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000081,5,2,S,30382,Seed,0,Ellen,2,Trigger,0,Sharkboo
1000081,5,3,S,31525,Yidhari,0,Pan Yinhu,6,Ju Fufu,0,Belion
1000082,5,1,S,26392,Jane,0,Burnice,0,Yuzuha,0,Bangvolver
1000082,5,2,S,25012,Soldier 0 - Anby,0,Pulchra,6,Orphie & Magus,0,Mercury
1000082,5,3,S,27445,Miyabi,0,Yanagi,0,Rina,3,Agent Gulliver
1000083,5,1,S,29847,Lucia,0,Dialyn,0,Yixuan,0,Belion
1000083,5,2,S,31283,Astra Yao,0,Orphie & Magus,0,Seed,0,Mercury
1000083,5,3,S,34633,Yuzuha,0,Burnice,0,Miyabi,0,Miss Esme
1000084,5,1,S,28727,Evelyn,0,Lighter,0,Astra Yao,0,Snap
1000084,5,2,S,30017,Soldier 0 - Anby,0,Seed,0,Trigger,0,Mercury
1000084,5,3,S,25725,Miyabi,0,Vivian,0,Soukaku,6,Robin
1000085,5,1,S,29755,Burnice,0,Alice,0,Yuzuha,0,Overtimeboo
1000085,5,2,S,28296,Yidhari,0,Dialyn,0,Lucia,1,Sharkboo
1000085,5,3,S,31233,Miyabi,0,Vivian,0,Astra Yao,0,Robin
1000086,5,1,S,28786,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000086,5,2,S,39465,Trigger,0,Seed,0,Soldier 0 - Anby,0,Plugboo
1000086,5,3,S,32452,Lucia,0,Yixuan,0,Dialyn,0,Belion
1000087,5,1,S,26890,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000087,5,2,S,27864,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000087,5,3,S,35793,Miyabi,0,Nicole,6,Astra Yao,0,Snap
1000088,5,1,S,50000,Ye Shunguang,2,Dialyn,0,Zhao,0,Sprout
1000088,5,2,S,42245,Alice,3,Vivian,0,Yuzuha,0,Robin
1000088,5,3,S,44227,Lucia,0,Yixuan,0,Ju Fufu,3,Belion
1000089,5,1,S,30916,Orphie & Magus,1,Qingyi,0,Ju Fufu,0,Mercury
1000089,5,2,S,29216,Vivian,1,Nicole,6,Yanagi,3,Robin
1000089,5,3,S,34893,Ellen,6,Dialyn,0,Lighter,0,Sharkboo
1000090,5,1,S,26943,Astra Yao,0,Dialyn,0,Evelyn,0,Snap
1000090,5,2,S,26503,Alice,1,Jane,2,Yuzuha,0,Bangvolver
1000090,5,3,S,31400,Miyabi,2,Lycaon,1,Soukaku,6,Penguinboo
1000091,5,1,A,23429,Evelyn,0,Ju Fufu,0,Astra Yao,1,Snap
1000091,5,2,A,21398,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000091,5,3,S,30259,Yuzuha,0,Miyabi,1,Yanagi,0,Agent Gulliver
1000092,5,1,S,29021,Yuzuha,3,Burnice,0,Alice,0,Resonaboo
1000092,5,2,S,38128,Astra Yao,0,Trigger,0,Ye Shunguang,1,Snap
1000092,5,3,A,22437,Soukaku,6,Miyabi,0,Yanagi,0,Sharkboo
1000093,5,1,S,38172,Ye Shunguang,0,Dialyn,0,Astra Yao,0,Sprout
1000093,5,2,S,37318,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury
1000093,5,3,S,35598,Yuzuha,0,Soukaku,6,Miyabi,0,Snap
1000094,5,1,S,31196,Ye Shunguang,0,Dialyn,0,Astra Yao,0,Sprout
1000094,5,2,S,33714,Seed,0,Trigger,0,Orphie & Magus,0,Mercury
1000094,5,3,S,28960,Miyabi,0,Lycaon,2,Soukaku,6,Penguinboo
1000095,5,1,S,32438,Lucia,0,Yixuan,1,Dialyn,0,Birkblick
1000095,5,2,S,36075,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Snap
1000095,5,3,S,32104,Yuzuha,0,Miyabi,0,Vivian,0,Robin
1000096,5,1,S,32024,Ye Shunguang,0,Ju Fufu,0,Zhao,0,Sprout
1000096,5,2,S,39031,Soldier 0 - Anby,1,Trigger,1,Astra Yao,1,Plugboo
1000096,5,3,S,28354,Miyabi,2,Vivian,0,Lucy,6,Sharkboo
1000097,5,1,S,25482,Yixuan,0,Ju Fufu,0,Lucia,0,Belion
1000097,5,2,A,24815,Ye Shunguang,0,Dialyn,0,Astra Yao,0,Sprout
1000097,5,3,S,34034,Miyabi,0,Yanagi,0,Yuzuha,0,Agent Gulliver
1000098,5,1,S,38053,Ye Shunguang,0,Dialyn,0,Zhao,0,Sprout
1000098,5,2,S,28324,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Mercury
1000098,5,3,S,35090,Miyabi,0,Yanagi,0,Astra Yao,0,Agent Gulliver
1000099,5,1,S,29925,Ye Shunguang,0,Dialyn,0,Lucy,6,Bangvolver
1000099,5,2,S,30095,Soldier 0 - Anby,0,Trigger,0,Seed,0,Mercury
1000099,5,3,S,38758,Miyabi,1,Vivian,0,Astra Yao,0,Robin
1000100,5,1,S,25388,Lucia,0,Yixuan,0,Pan Yinhu,2,Belion
1000100,5,2,S,34119,Astra Yao,0,Soldier 0 - Anby,0,Trigger,0,Snap
1000100,5,3,S,27830,Miyabi,0,Yanagi,0,Soukaku,6,Agent Gulliver
1000101,5,1,S,25577,Jane,0,Burnice,0,Yuzuha,0,Bangvolver
1000101,5,2,S,27093,Seed,0,Soldier 0 - Anby,0,Trigger,0,Plugboo
1000101,5,3,S,26946,Miyabi,0,Lycaon,2,Zhao,0,Sharkboo
1000102,5,1,S,29270,Astra Yao,0,Evelyn,0,Lighter,0,Snap
1000102,5,2,S,31005,Trigger,0,Harumasa,0,Seed,0,Butler
1000102,5,3,S,36165,Yuzuha,0,Yanagi,0,Miyabi,0,Agent Gulliver
1000103,5,1,S,37326,Yixuan,2,Dialyn,0,Lucia,0,Belion
1000103,5,2,S,42541,Orphie & Magus,0,Seed,3,Trigger,1,Mercury
1000103,5,3,S,38261,Miyabi,2,Nicole,6,Astra Yao,2,Snap
1000104,5,1,S,27120,Soldier 11,0,Lighter,0,Astra Yao,0,Mercury
1000104,5,2,S,41372,Soldier 0 - Anby,0,Trigger,0,Orphie & Magus,0,Plugboo
1000104,5,3,S,39474,Miyabi,1,Yuzuha,0,Zhao,0,Sharkboo
1000105,5,1,A,16349,Manato,6,Pulchra,6,Lucia,0,Miss Esme
1000105,5,2,A,16595,Soldier 0 - Anby,0,Anby,5,Nicole,6,Plugboo
