uid,floor,star,score,boss,buff,ch1,ch1_rank,ch2,ch2_rank,ch3,ch3_rank,bangboo,rank_percent
4eca35519dee11f090918878734f76cc,1,3,20964,The Defiler,Chasing Blade,Trigger,0,Nicole,6.0,Soldier 0 - Anby,0.0,Plugboo,17.67%
4eca35519dee11f090918878734f76cc,2,3,28710,Notorious - Dead End Butcher,Aberration,Lycaon,4,Yuzuha,0.0,Miyabi,3.0,Sharkboo,17.67%
4eca35519dee11f090918878734f76cc,3,3,23608,Notorious - Pompey,Collapse,Astra Yao,0,Evelyn,0.0,Ju Fufu,0.0,Snap,17.67%
4eca35859dee11f0ac4b8878734f76cc,1,3,42054,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Trigger,1.0,Astra Yao,0.0,Mercury,25.15%
4eca35859dee11f0ac4b8878734f76cc,2,3,25102,Notorious - Dead End Butcher,Aberration,Burnice,0,Jane,0.0,Yuzuha,0.0,Luckyboo,25.15%
4eca35b89dee11f09a4e8878734f76cc,1,3,24689,The Defiler,Chasing Blade,Astra Yao,0,Harumasa,0.0,Seed,0.0,Snap,15.43%
4eca35b89dee11f09a4e8878734f76cc,2,3,28141,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Sharkboo,15.43%
4eca35b89dee11f09a4e8878734f76cc,3,3,31042,Notorious - Pompey,Collapse,Ju Fufu,0,Yixuan,1.0,Trigger,0.0,Belion,15.43%
4eca35f19dee11f0beff8878734f76cc,1,3,32613,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Orphie & Magus,0.0,Astra Yao,0.0,Mercury,3.49%
4eca35f19dee11f0beff8878734f76cc,2,3,35238,Notorious - Dead End Butcher,Aberration,Miyabi,2,Vivian,0.0,Nicole,6.0,Robin,3.49%
4eca35f19dee11f0beff8878734f76cc,3,3,33915,Notorious - Pompey,Aberration,Jane,0,Burnice,1.0,Yuzuha,0.0,Baddieboo,3.49%
4eca36299dee11f0970c8878734f76cc,1,2,14515,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Trigger,0.0,Pulchra,6.0,Mercury,35.67%
4eca36299dee11f0970c8878734f76cc,2,3,32644,Notorious - Dead End Butcher,Aberration,Miyabi,6,Yanagi,0.0,Alice,0.0,Agent Gulliver,35.67%
4eca36299dee11f0970c8878734f76cc,3,3,20677,Notorious - Pompey,Collapse,Evelyn,0,Ju Fufu,0.0,Lucy,6.0,Rocketboo,35.67%
4eca365c9dee11f0b2238878734f76cc,1,3,24542,The Defiler,Aberration,Yanagi,0,Trigger,0.0,Nicole,6.0,Plugboo,5.2%
4eca365c9dee11f0b2238878734f76cc,2,3,41257,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Agent Gulliver,5.2%
4eca365c9dee11f0b2238878734f76cc,3,3,40191,Notorious - Pompey,Collapse,Yixuan,0,Ju Fufu,0.0,Astra Yao,0.0,Belion,5.2%
4eca36919dee11f096088878734f76cc,2,3,36204,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Penguinboo,39.62%
4eca36919dee11f096088878734f76cc,3,3,21043,Notorious - Pompey,Collapse,Soldier 11,4,Trigger,0.0,Astra Yao,0.0,Rocketboo,39.62%
4eca36c79dee11f08c5b8878734f76cc,1,3,49958,The Defiler,Chasing Blade,Orphie & Magus,1,Seed,0.0,Trigger,0.0,Mercury,0.82%
4eca36c79dee11f08c5b8878734f76cc,2,3,57028,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Sharkboo,0.82%
4eca36c79dee11f08c5b8878734f76cc,3,3,44878,Notorious - Pompey,Collapse,Evelyn,0,Ju Fufu,0.0,Astra Yao,0.0,Snap,0.82%
4eca36fc9dee11f0ae9c8878734f76cc,1,1,10307,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Ju Fufu,0.0,Yixuan,1.0,Butler,60.17%
4eca36fc9dee11f0ae9c8878734f76cc,2,3,20928,Notorious - Dead End Butcher,Aberration,Miyabi,6,Soukaku,6.0,,,Agent Gulliver,60.17%
4eca36fc9dee11f0ae9c8878734f76cc,3,2,14480,Notorious - Pompey,Collapse,Astra Yao,0,Evelyn,0.0,Koleda,2.0,Snap,60.17%
4eca372e9dee11f087e18878734f76cc,1,3,32130,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Trigger,0.0,Astra Yao,0.0,Mercury,4.79%
4eca372e9dee11f087e18878734f76cc,2,3,55229,Notorious - Dead End Butcher,Aberration,Miyabi,6,Yuzuha,0.0,Soukaku,6.0,Agent Gulliver,4.79%
4eca372e9dee11f087e18878734f76cc,3,3,20405,Notorious - Pompey,Collapse,Soldier 11,2,Lighter,0.0,Lucy,6.0,Rocketboo,4.79%
4eca37629dee11f090468878734f76cc,1,3,65000,The Defiler,Chasing Blade,Trigger,2,Seed,6.0,Soldier 0 - Anby,6.0,Plugboo,0.18%
4eca37629dee11f090468878734f76cc,2,3,58151,Notorious - Dead End Butcher,Aberration,Yuzuha,2,Burnice,6.0,Alice,6.0,Bangvolver,0.18%
4eca37629dee11f090468878734f76cc,3,3,64900,Notorious - Pompey,Collapse,Astra Yao,2,Caesar,2.0,Miyabi,6.0,Snap,0.18%
4eca37989dee11f092f38878734f76cc,1,3,22944,The Defiler,Chasing Blade,Trigger,0,Seed,0.0,Soldier 0 - Anby,0.0,Mercury,22.72%
4eca37989dee11f092f38878734f76cc,2,3,32664,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Burnice,0.0,Miyabi,2.0,Rocketboo,22.72%
4eca37989dee11f092f38878734f76cc,3,3,20996,Notorious - Pompey,Collapse,Yixuan,0,Ju Fufu,0.0,Astra Yao,0.0,Belion,22.72%
4eca37cb9dee11f0b36f8878734f76cc,2,3,32742,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yuzuha,0.0,Soukaku,6.0,Penguinboo,46.53%
4eca37cb9dee11f0b36f8878734f76cc,3,3,20150,Notorious - Pompey,Collapse,Astra Yao,0,Evelyn,0.0,Nicole,6.0,Rocketboo,46.53%
4eca37fe9dee11f092df8878734f76cc,1,3,23386,The Defiler,Chasing Blade,Trigger,0,Seed,0.0,Soldier 0 - Anby,0.0,Mercury,59.41%
4eca37fe9dee11f092df8878734f76cc,3,3,22413,Notorious - Pompey,Aberration,Astra Yao,0,Burnice,0.0,Miyabi,0.0,Magnetiboo,59.41%
4eca38319dee11f08ac88878734f76cc,1,3,65000,The Defiler,Aberration,Yuzuha,2,Vivian,2.0,Yanagi,6.0,Miss Esme,0.01%
4eca38319dee11f08ac88878734f76cc,2,3,65000,Notorious - Dead End Butcher,Aberration,Astra Yao,4,Miyabi,6.0,Alice,2.0,Snap,0.01%
4eca38319dee11f08ac88878734f76cc,3,3,65000,Notorious - Pompey,Collapse,Yixuan,6,Caesar,2.0,Ju Fufu,2.0,Belion,0.01%
4eca38659dee11f0a11a8878734f76cc,1,3,21125,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Trigger,0.0,Rina,1.0,Snap,66.43%
4eca38659dee11f0a11a8878734f76cc,3,3,20556,Notorious - Pompey,Aberration,Jane,0,Burnice,0.0,Yuzuha,0.0,Bangvolver,66.43%
4eca38979dee11f09cb18878734f76cc,1,3,26537,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Seed,0.0,Trigger,0.0,Plugboo,18.4%
4eca38979dee11f09cb18878734f76cc,2,3,24253,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yanagi,0.0,Yuzuha,0.0,Agent Gulliver,18.4%
4eca38979dee11f09cb18878734f76cc,3,3,21733,Notorious - Pompey,Collapse,Yixuan,0,Qingyi,0.0,Astra Yao,0.0,Resonaboo,18.4%
4eca38ca9dee11f0b5e58878734f76cc,1,3,36552,The Defiler,Chasing Blade,Trigger,0,Seed,0.0,Soldier 0 - Anby,1.0,Plugboo,2.65%
4eca38ca9dee11f0b5e58878734f76cc,2,3,34483,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Alice,0.0,Miyabi,0.0,Miss Esme,2.65%
4eca38ca9dee11f0b5e58878734f76cc,3,3,35940,Notorious - Pompey,Collapse,Astra Yao,0,Evelyn,0.0,Lighter,0.0,Snap,2.65%
4eca38fe9dee11f0955a8878734f76cc,1,3,22492,The Defiler,Collapse,Astra Yao,0,Yixuan,0.0,Trigger,0.0,Snap,16.44%
4eca38fe9dee11f0955a8878734f76cc,2,3,31738,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Miyabi,0.0,Yanagi,0.0,Miss Esme,16.44%
4eca38fe9dee11f0955a8878734f76cc,3,3,20119,Notorious - Pompey,Collapse,Evelyn,0,Ju Fufu,0.0,Lucy,6.0,Rocketboo,16.44%
4eca392e9dee11f08f998878734f76cc,1,1,12010,The Defiler,Collapse,Nicole,6,Qingyi,0.0,Soldier 0 - Anby,1.0,Agent Gulliver,66.74%
4eca392e9dee11f08f998878734f76cc,2,2,16658,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Vivian,0.0,Piper,6.0,Resonaboo,66.74%
4eca392e9dee11f08f998878734f76cc,3,1,12194,Notorious - Pompey,Collapse,Astra Yao,0,Yixuan,0.0,Billy,6.0,Bangvolver,66.74%
4eca39629dee11f0ad118878734f76cc,1,3,22649,The Defiler,Chasing Blade,Astra Yao,0,Seed,0.0,Harumasa,0.0,Plugboo,26.26%
4eca39629dee11f0ad118878734f76cc,2,3,28023,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Miyabi,0.0,Yanagi,0.0,Sharkboo,26.26%
4eca39629dee11f0ad118878734f76cc,3,3,23274,Notorious - Pompey,Collapse,Lycaon,3,Lighter,0.0,Hugo,0.0,Robin,26.26%
4eca39959dee11f0aaab8878734f76cc,1,3,36294,The Defiler,Chasing Blade,Seed,0,Trigger,1.0,Evelyn,0.0,Mercury,1.53%
4eca39959dee11f0aaab8878734f76cc,2,3,39243,Notorious - Dead End Butcher,Aberration,Miyabi,3,Lycaon,1.0,Soukaku,6.0,Penguinboo,1.53%
4eca39959dee11f0aaab8878734f76cc,3,3,43928,Notorious - Pompey,Collapse,Yixuan,2,Pan Yinhu,6.0,Ju Fufu,0.0,Belion,1.53%
4eca39c79dee11f09a9d8878734f76cc,1,2,16504,The Defiler,Collapse,Harumasa,0,Qingyi,0.0,Nicole,6.0,Plugboo,19.82%
4eca39c79dee11f09a9d8878734f76cc,2,3,33126,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Vivian,0.0,Miyabi,0.0,Robin,19.82%
4eca39c79dee11f09a9d8878734f76cc,3,3,29538,Notorious - Pompey,Collapse,Astra Yao,0,Evelyn,0.0,Ju Fufu,0.0,Snap,19.82%
4eca39f99dee11f081df8878734f76cc,1,3,43619,The Defiler,Chasing Blade,Yixuan,6,Pan Yinhu,6.0,Ju Fufu,1.0,Belion,16.2%
4eca39f99dee11f081df8878734f76cc,2,3,25315,Notorious - Dead End Butcher,Chasing Blade,Miyabi,6,Yanagi,1.0,Soukaku,6.0,Agent Gulliver,16.2%
4eca39f99dee11f081df8878734f76cc,3,2,14025,Notorious - Pompey,Aberration,Piper,6,Lucy,6.0,Astra Yao,1.0,Red Moccus,16.2%
4eca3a2c9dee11f095ba8878734f76cc,1,3,25997,The Defiler,Chasing Blade,Seed,0,Trigger,0.0,Nekomata,1.0,Mercury,16.71%
4eca3a2c9dee11f095ba8878734f76cc,2,3,20410,Notorious - Dead End Butcher,Aberration,Jane,0,Vivian,0.0,Astra Yao,0.0,Robin,16.71%
4eca3a2c9dee11f095ba8878734f76cc,3,3,27764,Notorious - Pompey,Aberration,Yuzuha,0,Alice,0.0,Burnice,0.0,Miss Esme,16.71%
4eca3a609dee11f0a3e08878734f76cc,1,2,18170,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Trigger,0.0,Nicole,6.0,Plugboo,14.1%
4eca3a609dee11f0a3e08878734f76cc,2,3,24186,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Alice,0.0,Rina,1.0,Miss Esme,14.1%
4eca3a609dee11f0a3e08878734f76cc,3,3,34527,Notorious - Pompey,Collapse,Evelyn,0,Lighter,0.0,Astra Yao,0.0,Snap,14.1%
4eca3a929dee11f0899a8878734f76cc,2,3,26105,Notorious - Dead End Butcher,Aberration,Miyabi,2,Yuzuha,0.0,Soukaku,6.0,Agent Gulliver,56.71%
4eca3a929dee11f0899a8878734f76cc,3,3,28673,Notorious - Pompey,Collapse,Astra Yao,0,Yixuan,1.0,Ju Fufu,0.0,Belion,56.71%
4eca3ac59dee11f0b8a28878734f76cc,1,3,20512,The Defiler,Collapse,Yixuan,0,Trigger,0.0,Ju Fufu,0.0,Belion,19.86%
4eca3ac59dee11f0b8a28878734f76cc,2,3,31077,Notorious - Dead End Butcher,Collapse,Miyabi,0,Vivian,0.0,Yuzuha,0.0,Robin,19.86%
4eca3ac59dee11f0b8a28878734f76cc,3,2,19644,Notorious - Pompey,Collapse,Evelyn,0,Caesar,0.0,Astra Yao,0.0,Snap,19.86%
4eca3af79dee11f0b23c8878734f76cc,1,3,21529,The Defiler,Aberration,Yuzuha,0,Alice,0.0,Burnice,0.0,Miss Esme,38.72%
4eca3af79dee11f0b23c8878734f76cc,3,3,36083,Notorious - Pompey,Collapse,Astra Yao,1,Evelyn,2.0,Trigger,1.0,Snap,38.72%
4eca3b299dee11f0820f8878734f76cc,2,2,14728,Notorious - Dead End Butcher,Collapse,Astra Yao,0,Miyabi,0.0,Soldier 0 - Anby,0.0,Agent Gulliver,94.71%
4eca3b5c9dee11f0ad578878734f76cc,1,3,46101,The Defiler,Chasing Blade,Seed,0,Soldier 0 - Anby,0.0,Trigger,0.0,Agent Gulliver,1.22%
4eca3b5c9dee11f0ad578878734f76cc,2,3,53837,Notorious - Dead End Butcher,Aberration,Miyabi,2,Yuzuha,0.0,Soukaku,6.0,Sharkboo,1.22%
4eca3b5c9dee11f0ad578878734f76cc,3,3,40865,Notorious - Pompey,Collapse,Evelyn,0,Ju Fufu,0.0,Astra Yao,0.0,Rocketboo,1.22%
4eca3b8e9dee11f0a42b8878734f76cc,1,2,15424,The Defiler,Collapse,Qingyi,0,Nicole,6.0,Zhu Yuan,0.0,Resonaboo,19.39%
4eca3b8e9dee11f0a42b8878734f76cc,2,3,32445,Notorious - Dead End Butcher,Aberration,Astra Yao,0,Miyabi,1.0,Yanagi,0.0,Agent Gulliver,19.39%
4eca3b8e9dee11f0a42b8878734f76cc,3,3,23865,Notorious - Pompey,Collapse,Trigger,0,Lighter,0.0,Hugo,0.0,Robin,19.39%
4eca3bc09dee11f0a3188878734f76cc,1,3,24811,The Defiler,Collapse,Yixuan,0,Pan Yinhu,4.0,Ju Fufu,0.0,Belion,13.44%
4eca3bc09dee11f0a3188878734f76cc,2,3,37622,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Miyabi,0.0,Yanagi,0.0,Agent Gulliver,13.44%
4eca3bc09dee11f0a3188878734f76cc,3,3,24125,Notorious - Pompey,Collapse,Astra Yao,0,Evelyn,0.0,Lighter,0.0,Snap,13.44%
4eca3bf39dee11f0a5878878734f76cc,1,2,16539,The Defiler,Aberration,Yixuan,5,Pan Yinhu,6.0,Nicole,6.0,Belion,46.52%
4eca3bf39dee11f0a5878878734f76cc,2,3,29856,Notorious - Dead End Butcher,Aberration,Miyabi,6,Lycaon,1.0,Soukaku,6.0,Agent Gulliver,46.52%
4eca3bf39dee11f0a5878878734f76cc,3,2,15021,Notorious - Pompey,Collapse,Soldier 11,3,Koleda,0.0,Lucy,3.0,Rocketboo,46.52%
4eca3c259dee11f0ad7c8878734f76cc,2,2,14875,Notorious - Dead End Butcher,Aberration,Miyabi,1,Yanagi,0.0,Vivian,0.0,Agent Gulliver,84.48%
4eca3c259dee11f0ad7c8878734f76cc,3,2,17057,Notorious - Pompey,Collapse,Yixuan,0,Koleda,1.0,Astra Yao,0.0,Belion,84.48%
4eca3c589dee11f09ee18878734f76cc,1,3,22120,The Defiler,Aberration,Alice,0,Yanagi,0.0,Yuzuha,0.0,Miss Esme,44.51%
4eca3c589dee11f09ee18878734f76cc,2,3,20010,Notorious - Dead End Butcher,Aberration,Miyabi,0,Nicole,6.0,Vivian,0.0,Robin,44.51%
4eca3c589dee11f09ee18878734f76cc,3,3,20524,Notorious - Pompey,Collapse,Evelyn,0,Trigger,0.0,Astra Yao,0.0,Snap,44.51%
4eca3c8a9dee11f0a3e18878734f76cc,2,3,20075,Notorious - Dead End Butcher,Aberration,Lycaon,1,Soukaku,6.0,Miyabi,0.0,Sharkboo,68.1%
4eca3c8a9dee11f0a3e18878734f76cc,3,3,20251,Notorious - Pompey,Collapse,Trigger,0,Astra Yao,0.0,Evelyn,0.0,Snap,68.1%
4eca3cbc9dee11f0a07f8878734f76cc,2,3,21302,Notorious - Dead End Butcher,Aberration,Miyabi,0,Jane,0.0,Astra Yao,0.0,Resonaboo,77.49%
4eca3cbc9dee11f0a07f8878734f76cc,3,3,20180,Notorious - Pompey,Collapse,Ju Fufu,0,Yixuan,0.0,Pan Yinhu,4.0,Belion,77.49%
4eca3cef9dee11f09b918878734f76cc,1,3,30733,The Defiler,Chasing Blade,Astra Yao,0,Soldier 0 - Anby,1.0,Trigger,0.0,Plugboo,14.96%
4eca3cef9dee11f09b918878734f76cc,2,3,21675,Notorious - Dead End Butcher,Aberration,Miyabi,0,Nicole,6.0,Vivian,0.0,Robin,14.96%
4eca3cef9dee11f09b918878734f76cc,3,3,23511,Notorious - Pompey,Aberration,Jane,0,Burnice,0.0,Yuzuha,0.0,Bangvolver,14.96%
4eca3d209dee11f0ad418878734f76cc,1,2,17104,The Defiler,Chasing Blade,Harumasa,0,Trigger,0.0,Caesar,0.0,Bagboo,44.44%
4eca3d209dee11f0ad418878734f76cc,2,3,27928,Notorious - Dead End Butcher,Aberration,Miyabi,0,Vivian,0.0,Yuzuha,0.0,Overtimeboo,44.44%
4eca3d209dee11f0ad418878734f76cc,3,2,17669,Notorious - Pompey,Chasing Blade,Soldier 11,2,Ju Fufu,0.0,Lucy,6.0,Rocketboo,44.44%
4eca3d539dee11f0a3e28878734f76cc,1,2,14634,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Nicole,6.0,Pulchra,6.0,Amillion,49.53%
4eca3d539dee11f0a3e28878734f76cc,2,3,31469,Notorious - Dead End Butcher,Aberration,Miyabi,6,Burnice,0.0,Lucy,4.0,Red Moccus,49.53%
4eca3d539dee11f0a3e28878734f76cc,3,1,13257,Notorious - Pompey,Collapse,Evelyn,0,Koleda,1.0,Lycaon,2.0,Cryboo,49.53%
4eca3d869dee11f0bde58878734f76cc,1,3,20953,The Defiler,Chasing Blade,Seed,0,Evelyn,0.0,Ju Fufu,0.0,Snap,29.27%
4eca3d869dee11f0bde58878734f76cc,2,2,19668,Notorious - Dead End Butcher,Aberration,Piper,6,Vivian,0.0,Astra Yao,1.0,Resonaboo,29.27%
4eca3d869dee11f0bde58878734f76cc,3,3,23632,Notorious - Pompey,Collapse,Hugo,0,Lighter,0.0,Lycaon,2.0,Robin,29.27%
4eca3db89dee11f0b5048878734f76cc,1,3,24006,The Defiler,Chasing Blade,Soldier 0 - Anby,0,Trigger,0.0,Nicole,6.0,Plugboo,9.66%
4eca3db89dee11f0b5048878734f76cc,2,3,37704,Notorious - Dead End Butcher,Aberration,Miyabi,2,Vivian,0.0,Yuzuha,0.0,Robin,9.66%
4eca3db89dee11f0b5048878734f76cc,3,3,21802,Notorious - Pompey,Collapse,Evelyn,0,Koleda,2.0,Astra Yao,0.0,Snap,9.66%
4eca3deb9dee11f083288878734f76cc,1,2,18083,The Defiler,Chasing Blade,Seed,0,Soldier 0 - Anby,0.0,Trigger,0.0,Plugboo,56.3%
4eca3deb9dee11f083288878734f76cc,2,2,19324,Notorious - Dead End Butcher,Aberration,Miyabi,0,Yanagi,0.0,Rina,0.0,Robin,56.3%
4eca3deb9dee11f083288878734f76cc,3,2,17621,Notorious - Pompey,Aberration,Evelyn,0,Alice,0.0,Yuzuha,0.0,Excaliboo,56.3%
4eca3e1d9dee11f0a97e8878734f76cc,1,2,17265,The Defiler,Collapse,Harumasa,1,Yanagi,0.0,Yuzuha,0.0,Plugboo,57.29%
4eca3e1d9dee11f0a97e8878734f76cc,2,2,15719,Notorious - Dead End Butcher,Collapse,Miyabi,0,Astra Yao,0.0,Nicole,6.0,Resonaboo,57.29%
4eca3e1d9dee11f0a97e8878734f76cc,3,2,14011,Notorious - Pompey,Collapse,Evelyn,0,Koleda,3.0,Lucy,6.0,Rocketboo,57.29%
4eca3e4f9dee11f0b30c8878734f76cc,1,3,24236,The Defiler,Chasing Blade,Trigger,0,Soldier 0 - Anby,0.0,Seed,0.0,Mercury,19.62%
4eca3e4f9dee11f0b30c8878734f76cc,2,3,28804,Notorious - Dead End Butcher,Aberration,Yuzuha,0,Miyabi,0.0,Burnice,0.0,Miss Esme,19.62%
4eca3e4f9dee11f0b30c8878734f76cc,3,3,26313,Notorious - Pompey,Chasing Blade,Astra Yao,1,Evelyn,0.0,Lighter,0.0,Snap,19.62%
4eca3e819dee11f08ad98878734f76cc,2,3,58577,Notorious - Dead End Butcher,Aberration,Yuzuha,1,Soukaku,6.0,Miyabi,2.0,Snap,50.69%
4eca3eb49dee11f0a0ff8878734f76cc,1,1,11369,The Defiler,Chasing Blade,Seed,0,Harumasa,0.0,Trigger,0.0,Plugboo,51.12%
4eca3eb49dee11f0a0ff8878734f76cc,2,3,22714,Notorious - Dead End Butcher,Collapse,Astra Yao,0,Miyabi,0.0,Vivian,0.0,Robin,51.12%
4eca3eb49dee11f0a0ff8878734f76cc,3,2,16261,Notorious - Pompey,Chasing Blade,Yixuan,0,Ju Fufu,0.0,Nicole,6.0,Belion,51.12%
4eca3ee79dee11f0b5d98878734f76cc,1,2,19329,The Defiler,Aberration,Alice,0,Yuzuha,0.0,Astra Yao,0.0,Snap,91.96%
4eca3f189dee11f0929c8878734f76cc,1,3,34202,The Defiler,Chasing Blade,Trigger,0,Orphie & Magus,0.0,Soldier 0 - Anby,0.0,Plugboo,6.62%
