uid,phase,name,level,cons,weapon,element,artifacts
1000002,,Evelyn,60,0,Heartstring Nocturne,Fire,"4p Woodpecker Electro, Branch & Blade Song"
1000002,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000002,,Lucia,60,2,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000002,,Ju Fufu,60,0,Roaring Fur-nace,Fire,"4p King of the Summit, Astral Voice"
1000002,,Vivian,60,0,Flight of Fancy,Ether,"4p Phaethon's Melody, Freedom Blues"
1000002,,Astra Yao,60,0,Kaboom the Cannon,Ether,"4p Astral Voice, Swing Jazz"
1000003,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000003,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000003,,Evelyn,60,0,Heartstring Nocturne,Fire,"4p Woodpecker Electro, Branch & Blade Song"
1000003,,Trigger,60,0,Spectral Gaze,Electric,"4p King of the Summit, Woodpecker Electro"
1000003,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000003,,Lucia,60,0,Kaboom the Cannon,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000003,,Dialyn,60,0,Hellfire Gears,Physical,"4p King of the Summit, Woodpecker Electro"
1000003,,Pan Yinhu,60,6,Tremor Trigram Vessel,Physical,"4p Astral Voice, Swing Jazz"
1000004,,Alice,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Phaethon's Melody"
1000004,,Manato,60,5,Grill O'Wisp,Fire,"4p Yunkui Tales, Woodpecker Electro"
1000004,,Vivian,60,0,Weeping Gemini,Ether,"4p Phaethon's Melody, Freedom Blues"
1000004,,Yanagi,60,0,Fusion Compiler,Electric,"4p Chaos Jazz, Freedom Blues"
1000004,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000004,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Woodpecker Electro"
1000004,,Yuzuha,60,0,Kaboom the Cannon,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000004,,Soukaku,60,6,Bashful Demon,Ice,"4p Hormone Punk, Phaethon's Melody"
1000004,,Lucia,60,0,Kaboom the Cannon,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000004,,Ju Fufu,60,0,Roaring Fur-nace,Fire,"4p King of the Summit, Shockstar Disco"
1000004,,Lycaon,60,4,The Restrained,Ice,"4p King of the Summit, Shockstar Disco"
1000005,,Orphie & Magus,60,0,Gilded Blossom,Fire,"4p Shadow Harmony, Swing Jazz"
1000005,,Soldier 0 - Anby,60,0,Marcato Desire,Electric,"4p Shadow Harmony, Phaethon's Melody"
1000005,,Jane,60,1,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
1000005,,Dialyn,60,0,Hellfire Gears,Physical,"4p King of the Summit, Woodpecker Electro"
1000005,,Miyabi,60,1,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Puffer Electro"
1000005,,Yixuan,60,0,,Ether,"4p Yunkui Tales, Flex"
1000005,,Yuzuha,60,0,Kaboom the Cannon,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000005,,Soukaku,47,6,Kaboom the Cannon,Ice,"4p Freedom Blues, Phaethon's Melody"
1000005,,Pan Yinhu,50,6,Tusks of Fury,Physical,"4p Astral Voice, Flex"
1000005,,Seth,46,6,Peacekeeper - Specialized,Electric,"4p King of the Summit, Moonlight Lullaby"
1000005,,Astra Yao,55,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000006,,Miyabi,60,3,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000006,,Yidhari,60,0,Kraken's Cradle,Ice,"4p Yunkui Tales, Woodpecker Electro"
1000006,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000006,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000006,,Evelyn,60,0,Heartstring Nocturne,Fire,"4p Woodpecker Electro, Branch & Blade Song"
1000006,,Vivian,60,0,Flight of Fancy,Ether,"4p Phaethon's Melody, Chaos Jazz"
1000006,,Yuzuha,60,0,Weeping Cradle,Physical,"4p Swing Jazz, Phaethon's Melody"
1000006,,Dialyn,60,0,Hellfire Gears,Physical,"4p King of the Summit, Woodpecker Electro"
1000006,,Ju Fufu,60,0,Steam Oven,Fire,"4p King of the Summit, Shockstar Disco"
1000006,,Lycaon,60,4,,Ice,"4p Shockstar Disco, Swing Jazz"
1000006,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000007,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Puffer Electro, Woodpecker Electro"
1000007,,Soldier 0 - Anby,60,0,Severed Innocence,Electric,"4p Shadow Harmony, Branch & Blade Song"
1000007,,Dialyn,60,0,Yesterday Calls,Physical,"4p King of the Summit, Moonlight Lullaby"
1000007,,Trigger,60,1,Spectral Gaze,Electric,"4p King of the Summit, Shockstar Disco"
1000007,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Inferno Metal"
1000007,,Orphie & Magus,60,1,Bellicose Blaze,Fire,"4p Shadow Harmony, Swing Jazz"
1000007,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000007,,Jane,60,0,Weeping Gemini,Physical,"4p Fanged Metal, Freedom Blues"
1000007,,Lycaon,60,4,Hellfire Gears,Ice,"4p King of the Summit, Swing Jazz"
1000007,,Astra Yao,60,0,Kaboom the Cannon,Ether,"4p Astral Voice, Swing Jazz"
1000008,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000008,,Yixuan,60,1,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000008,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000008,,Lucy,60,6,,Fire,Flex
1000008,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Freedom Blues"
1000008,,Piper,60,6,Fusion Compiler,Physical,"Fanged Metal, Freedom Blues, Flex"
1000008,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Swing Jazz, Phaethon's Melody"
1000008,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
1000008,,Lucia,60,0,Kaboom the Cannon,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000008,,Ju Fufu,60,0,Precious Fossilized Core,Fire,"4p King of the Summit, Astral Voice"
1000008,,Trigger,60,0,Spectral Gaze,Electric,"4p Shadow Harmony, Shockstar Disco"
1000008,,Lycaon,60,0,The Restrained,Ice,"4p King of the Summit, Shockstar Disco"
1000008,,Yidhari,60,0,Kraken's Cradle,Ice,"4p Yunkui Tales, Branch & Blade Song"
1000009,,Vivian,60,0,Flight of Fancy,Ether,"4p Phaethon's Melody, Freedom Blues"
1000009,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
1000009,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000009,,Dialyn,60,0,Yesterday Calls,Physical,"4p King of the Summit, Swing Jazz"
1000009,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000009,,Yuzuha,60,0,Weeping Cradle,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000009,,Nicole,60,6,The Vault,Ether,"4p Moonlight Lullaby, Swing Jazz"
1000009,,Pulchra,60,6,Box Cutter,Physical,"King of the Summit, Shockstar Disco, Flex"
1000009,,Yixuan,60,1,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000009,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000010,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Woodpecker Electro"
1000010,,Orphie & Magus,60,0,Bellicose Blaze,Fire,"4p Shadow Harmony, Moonlight Lullaby"
1000010,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Freedom Blues"
1000010,,Ellen,60,1,Deep Sea Visitor,Ice,"4p Woodpecker Electro, Hormone Punk"
1000010,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Freedom Blues"
1000010,,Burnice,60,0,Flamemaker Shaker,Fire,"4p Chaos Jazz, Phaethon's Melody"
1000010,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000010,,Dialyn,60,0,Hellfire Gears,Physical,"4p King of the Summit, Woodpecker Electro"
1000010,,Lucia,60,0,Weeping Cradle,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000010,,Ju Fufu,60,0,,Fire,"4p King of the Summit, Astral Voice"
1000010,,Trigger,60,0,Spectral Gaze,Electric,"4p King of the Summit, Woodpecker Electro"
1000010,,Astra Yao,60,0,Elegant Vanity,Ether,"4p Astral Voice, Swing Jazz"
1000011,,Soldier 11,60,5,Heartstring Nocturne,Fire,"4p Woodpecker Electro, Inferno Metal"
1000011,,Trigger,60,0,Spectral Gaze,Electric,"4p King of the Summit, Woodpecker Electro"
1000011,,Soldier 0 - Anby,60,0,Severed Innocence,Electric,"4p Shadow Harmony, Woodpecker Electro"
1000011,,Manato,60,3,Grill O'Wisp,Fire,"4p Yunkui Tales, Branch & Blade Song"
1000011,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Freedom Blues"
1000011,,Orphie & Magus,60,0,The Brimstone,Fire,"4p Shadow Harmony, Swing Jazz"
1000011,,Yuzuha,60,0,[Reverb] Mark II,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000011,,Soukaku,60,6,Kaboom the Cannon,Ice,"4p Freedom Blues, Phaethon's Melody"
1000011,,Jane,60,0,Rainforest Gourmet,Physical,"4p Fanged Metal, Phaethon's Melody"
1000011,,Vivian,60,0,Weeping Gemini,Ether,"4p Phaethon's Melody, Freedom Blues"
1000011,,Lycaon,60,1,,Ice,"4p Astral Voice, Swing Jazz"
1000012,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Puffer Electro"
1000012,,Astra Yao,60,0,Kaboom the Cannon,Ether,"4p Moonlight Lullaby, Astral Voice"
1000012,,Trigger,60,0,Spectral Gaze,Electric,"4p King of the Summit, Shockstar Disco"
1000012,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000012,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000012,,Evelyn,60,0,Heartstring Nocturne,Fire,"4p Astral Voice, Puffer Electro"
1000012,,Dialyn,60,0,Yesterday Calls,Physical,"4p King of the Summit, Woodpecker Electro"
1000012,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Swing Jazz"
1000012,,Soukaku,60,6,Kaboom the Cannon,Ice,"4p Freedom Blues, Phaethon's Melody"
1000012,,Jane,60,2,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
1000012,,Ju Fufu,60,0,Roaring Fur-nace,Fire,"4p King of the Summit, Shockstar Disco"
1000012,,Vivian,60,0,Weeping Gemini,Ether,"4p Phaethon's Melody, Freedom Blues"
1000013,,Miyabi,60,6,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Astral Voice"
1000013,,Yanagi,60,0,Weeping Gemini,Electric,"Chaos Jazz, Freedom Blues, Swing Jazz"
1000013,,Soldier 0 - Anby,60,0,Severed Innocence,Electric,"4p Shadow Harmony, Branch & Blade Song"
1000013,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000013,,Trigger,60,0,Spectral Gaze,Electric,"4p Shadow Harmony, Woodpecker Electro"
1000013,,Lighter,60,0,Blazing Laurel,Fire,"4p Shockstar Disco, Swing Jazz"
1000013,,Nicole,60,6,The Vault,Ether,"4p Moonlight Lullaby, Swing Jazz"
1000013,,Soldier 11,60,2,The Brimstone,Fire,"4p Dawn's Bloom, Branch & Blade Song"
1000013,,Astra Yao,60,0,Kaboom the Cannon,Ether,"4p Astral Voice, Moonlight Lullaby"
1000014,,Soldier 0 - Anby,60,6,Severed Innocence,Electric,"4p Shadow Harmony, Branch & Blade Song"
1000014,,Seed,60,6,Cordis Germina,Electric,"4p Dawn's Bloom, Branch & Blade Song"
1000014,,Yixuan,60,6,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000014,,Miyabi,60,6,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Puffer Electro"
1000014,,Burnice,60,6,Flamemaker Shaker,Fire,"4p Inferno Metal, Branch & Blade Song"
1000014,,Alice,60,6,Practiced Perfection,Physical,"4p Fanged Metal, Puffer Electro"
1000014,,Yuzuha,60,2,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000014,,Lucia,60,2,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000014,,Caesar,60,2,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
1000014,,Ju Fufu,60,2,Roaring Fur-nace,Fire,"4p King of the Summit, Shockstar Disco"
1000014,,Trigger,60,2,Spectral Gaze,Electric,"4p Shockstar Disco, King of the Summit"
1000014,,Astra Yao,60,2,Elegant Vanity,Ether,"4p Astral Voice, Swing Jazz"
1000015,,Miyabi,60,2,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000015,,Ellen,60,0,Deep Sea Visitor,Ice,"4p Polar Metal, Branch & Blade Song"
1000015,,Yixuan,60,0,Radiowave Journey,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000015,,Seed,60,0,Cordis Germina,Electric,"4p Dawn's Bloom, Woodpecker Electro"
1000015,,Evelyn,60,0,Marcato Desire,Fire,"4p Woodpecker Electro, Branch & Blade Song"
1000015,,Soldier 0 - Anby,60,0,The Brimstone,Electric,"4p Shadow Harmony, Branch & Blade Song"
1000015,,Yuzuha,60,0,Kaboom the Cannon,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000015,,Lucia,60,0,,Ether,"4p Moonlight Lullaby, Swing Jazz"
1000015,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
1000015,,Ju Fufu,60,0,Hellfire Gears,Fire,"4p King of the Summit, Astral Voice"
1000015,,Trigger,60,0,Spectral Gaze,Electric,"4p Shadow Harmony, Woodpecker Electro"
1000015,,Vivian,60,0,Weeping Gemini,Ether,"4p Phaethon's Melody, Freedom Blues"
1000015,,Burnice,60,0,Electro-Lip Gloss,Fire,"4p Chaos Jazz, Freedom Blues"
1000015,,Astra Yao,60,0,Kaboom the Cannon,Ether,"4p Astral Voice, Swing Jazz"
1000016,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Freedom Blues"
1000016,,Astra Yao,60,0,Elegant Vanity,Ether,"4p Astral Voice, Swing Jazz"
1000016,,Trigger,60,0,Spectral Gaze,Electric,"4p Shadow Harmony, Woodpecker Electro"
1000016,,Soldier 0 - Anby,60,0,Severed Innocence,Electric,"4p Shadow Harmony, Woodpecker Electro"
1000016,,Qingyi,60,0,Demara Battery Mark II,Electric,"4p King of the Summit, Shockstar Disco"
1000016,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000016,,Vivian,60,0,Flight of Fancy,Ether,"4p Phaethon's Melody, Freedom Blues"
1000016,,Seed,60,0,Cordis Germina,Electric,"4p Dawn's Bloom, Woodpecker Electro"
1000017,,Miyabi,60,6,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000017,,Yixuan,60,6,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000017,,Jane,60,3,Sharpened Stinger,Physical,"4p Fanged Metal, Chaos Jazz"
1000017,,Yanagi,60,6,Timeweaver,Electric,"4p Thunder Metal, Chaos Jazz"
1000017,,Astra Yao,60,4,Elegant Vanity,Ether,"4p Astral Voice, Swing Jazz"
1000017,,Evelyn,60,4,Heartstring Nocturne,Fire,"4p Woodpecker Electro, Astral Voice"
1000017,,Yuzuha,60,2,Metanukimorphosis,Physical,"4p Moonlight Lullaby, Swing Jazz"
1000017,,Lucia,60,2,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000017,,Caesar,60,2,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
1000017,,Ju Fufu,60,2,Roaring Fur-nace,Fire,"4p King of the Summit, Shockstar Disco"
1000017,,Trigger,60,1,Spectral Gaze,Electric,"4p King of the Summit, Woodpecker Electro"
1000017,,Vivian,60,6,Flight of Fancy,Ether,"4p Phaethon's Melody, Freedom Blues"
1000017,,Alice,60,2,Practiced Perfection,Physical,"4p Fanged Metal, Chaos Jazz"
1000018,,Hugo,60,0,Myriad Eclipse,Ice,"4p Hormone Punk, Branch & Blade Song"
1000018,,Caesar,60,0,Tusks of Fury,Physical,"4p Proto Punk, Shockstar Disco"
1000018,,Lighter,60,0,Blazing Laurel,Fire,"4p Shockstar Disco, Inferno Metal"
1000018,,Manato,60,6,Grill O'Wisp,Fire,"4p Yunkui Tales, Woodpecker Electro"
1000018,,Evelyn,60,0,Heartstring Nocturne,Fire,"4p Woodpecker Electro, Inferno Metal"
1000018,,Lycaon,60,2,Precious Fossilized Core,Ice,"4p Shockstar Disco, Swing Jazz"
1000018,,Dialyn,60,0,Yesterday Calls,Physical,"4p King of the Summit, Woodpecker Electro"
1000018,,Lucia,60,0,,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000018,,Trigger,60,0,Spectral Gaze,Electric,"4p King of the Summit, Woodpecker Electro"
1000018,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000019,,Soldier 0 - Anby,60,0,Severed Innocence,Electric,"4p Shadow Harmony, Woodpecker Electro"
1000019,,Dialyn,60,0,Hellfire Gears,Physical,"4p King of the Summit, Woodpecker Electro"
1000019,,Lycaon,60,2,The Restrained,Ice,"4p Shockstar Disco, King of the Summit"
1000019,,Jane,60,0,Sharpened Stinger,Physical,"4p Fanged Metal, Freedom Blues"
1000019,,Hugo,60,0,Deep Sea Visitor,Ice,"4p Hormone Punk, Woodpecker Electro"
1000019,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000019,,Miyabi,60,0,Fusion Compiler,Ice,"4p Branch & Blade Song, Flex"
1000019,,Yuzuha,60,0,Kaboom the Cannon,Physical,"4p Astral Voice, Phaethon's Melody"
1000019,,Nicole,60,6,The Vault,Ether,"4p Moonlight Lullaby, Astral Voice"
1000019,,Lighter,60,0,Precious Fossilized Core,Fire,"4p King of the Summit, Shockstar Disco"
1000019,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Inferno Metal"
1000020,,Seed,60,0,The Brimstone,Electric,"4p Dawn's Bloom, Woodpecker Electro"
1000020,,Yuzuha,60,0,Kaboom the Cannon,Physical,"4p Swing Jazz, Phaethon's Melody"
1000020,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000020,,Vivian,60,0,Flight of Fancy,Ether,"4p Phaethon's Melody, Chaos Jazz"
1000020,,Soldier 0 - Anby,60,0,Marcato Desire,Electric,"4p Shadow Harmony, Astral Voice"
1000020,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000020,,Yanagi,60,0,Weeping Gemini,Electric,"4p Chaos Jazz, Freedom Blues"
1000020,,Lucia,60,0,Weeping Cradle,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000020,,Trigger,60,0,Spectral Gaze,Electric,"4p King of the Summit, Shockstar Disco"
1000020,,Burnice,60,0,Weeping Gemini,Fire,"4p Chaos Jazz, Inferno Metal"
1000020,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000021,,Yixuan,60,2,Qingming Birdcage,Ether,"4p Yunkui Tales, Woodpecker Electro"
1000021,,Dialyn,60,0,Yesterday Calls,Physical,"4p King of the Summit, Moonlight Lullaby"
1000021,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000021,,Yidhari,60,0,Kraken's Cradle,Ice,"4p Yunkui Tales, Branch & Blade Song"
1000021,,Alice,60,0,Practiced Perfection,Physical,"4p Fanged Metal, Phaethon's Melody"
1000021,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Astral Voice, Phaethon's Melody"
1000021,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000021,,Pan Yinhu,60,6,Tremor Trigram Vessel,Physical,"4p Astral Voice, Swing Jazz"
1000021,,Vivian,60,0,Flight of Fancy,Ether,"4p Phaethon's Melody, Freedom Blues"
1000021,,Lycaon,60,3,Hellfire Gears,Ice,"4p King of the Summit, Shockstar Disco"
1000021,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Swing Jazz"
1000022,,Yanagi,60,0,Timeweaver,Electric,"4p Chaos Jazz, Thunder Metal"
1000022,,Zhu Yuan,60,0,The Brimstone,Ether,"Chaotic Metal, Woodpecker Electro, Flex"
1000022,,Evelyn,60,0,Heartstring Nocturne,Fire,"4p Astral Voice, Woodpecker Electro"
1000022,,Astra Yao,60,0,Bashful Demon,Ether,"4p Moonlight Lullaby, Astral Voice"
1000022,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000022,,Yixuan,60,0,Qingming Birdcage,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000022,,Yuzuha,60,0,Kaboom the Cannon,Physical,"4p Moonlight Lullaby, Phaethon's Melody"
1000022,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000022,,Pan Yinhu,60,6,Tremor Trigram Vessel,Physical,"4p Astral Voice, Swing Jazz"
1000022,,Ju Fufu,60,0,Hellfire Gears,Fire,"4p King of the Summit, Astral Voice"
1000022,,Vivian,60,0,Weeping Gemini,Ether,"4p Phaethon's Melody, Chaos Jazz"
1000022,,Lycaon,60,0,Hellfire Gears,Ice,"4p King of the Summit, Shockstar Disco"
1000022,,Yidhari,60,0,Grill O'Wisp,Ice,"4p Yunkui Tales, Woodpecker Electro"
1000023,,Lycaon,60,5,Steel Cushion,Ice,"4p King of the Summit, Branch & Blade Song"
1000023,,Manato,60,6,Grill O'Wisp,Fire,"4p Yunkui Tales, Woodpecker Electro"
1000023,,Astra Yao,60,0,Bashful Demon,Ether,"4p Astral Voice, Branch & Blade Song"
1000023,,Miyabi,60,0,Hailstorm Shrine,Ice,"4p Branch & Blade Song, Polar Metal"
1000023,,Yixuan,60,0,Puzzle Sphere,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000023,,Nicole,60,4,Slice of Time,Ether,"Astral Voice, Woodpecker Electro, Branch & Blade Song"
1000023,,Yanagi,60,0,Weeping Gemini,Electric,"4p Freedom Blues, Chaos Jazz"
1000023,,Pulchra,60,6,Hellfire Gears,Physical,"4p Shadow Harmony, Branch & Blade Song"
1000023,,Lucia,60,0,The Vault,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000024,,Zhu Yuan,60,0,Riot Suppressor Mark VI,Ether,"4p Dawn's Bloom, Woodpecker Electro"
1000024,,Miyabi,60,0,Electro-Lip Gloss,Ice,"4p Branch & Blade Song, Woodpecker Electro"
1000024,,Soldier 0 - Anby,60,1,Cannon Rotor,Electric,"4p Shadow Harmony, Branch & Blade Song"
1000024,,Vivian,60,0,Weeping Gemini,Ether,"4p Phaethon's Melody, Chaos Jazz"
1000024,,Yuzuha,60,0,Metanukimorphosis,Physical,"4p Astral Voice, Phaethon's Melody"
1000024,,Orphie & Magus,60,0,Marcato Desire,Fire,"4p Shadow Harmony, Swing Jazz"
1000024,,Piper,60,6,Roaring Ride,Physical,"4p Freedom Blues, Swing Jazz"
1000024,,Lucia,60,0,Dreamlit Hearth,Ether,"4p Moonlight Lullaby, Yunkui Tales"
1000024,,Pan Yinhu,50,5,Tremor Trigram Vessel,Physical,"4p Astral Voice, Hormone Punk"
1000024,,Yixuan,60,0,Radiowave Journey,Ether,"4p Yunkui Tales, Branch & Blade Song"
1000024,,Astra Yao,60,0,Elegant Vanity,Ether,"Astral Voice, Hormone Punk, Swing Jazz"
1000025,,Astra Yao,60,0,Elegant Vanity,Ether,"4p Astral Voice, Swing Jazz"
